TIME,OCALLS,MAX
4830940440,200000,100000000
8800413652,500000,100000000
15405016784,1000000,100000000
2184065448,10,100000000
2183405946,20,100000000
2206147458,50,100000000
2186194490,100,100000000
2184857586,200,100000000
2191765520,500,100000000
2221835982,1000,100000000
2208898504,2000,100000000
2249285556,5000,100000000
2316563550,10000,100000000
2476275222,20000,100000000
2846333134,50000,100000000
3547574242,100000,100000000
4830909306,200000,100000000
8840548264,500000,100000000
15450833266,1000000,100000000
2184472818,10,100000000
2182771112,20,100000000
2182919452,50,100000000
2183845858,100,100000000
2185598934,200,100000000
2219688356,500,100000000
2195272410,1000,100000000
2213713178,2000,100000000
2249581686,5000,100000000
2315638298,10000,100000000
2449714400,20000,100000000
2876459020,50000,100000000
3519043108,100000,100000000
4848870232,200000,100000000
8798041326,500000,100000000
15479090692,1000000,100000000
2184279518,10,100000000
2182612148,20,100000000
2183086730,50,100000000
2188775556,100,100000000
2210557072,200,100000000
2190403086,500,100000000
2198221858,1000,100000000
2211449618,2000,100000000
2284907744,5000,100000000
2316837500,10000,100000000
2445580318,20000,100000000
2843761408,50000,100000000
3539520634,100000,100000000
4830186874,200000,100000000
8800885362,500000,100000000
15445129272,1000000,100000000
2182617412,10,100000000
2186953688,20,100000000
2188007156,50,100000000
2212434544,100,100000000
2192285818,200,100000000
2188827952,500,100000000
2196477844,1000,100000000
2209911932,2000,100000000
2252987324,5000,100000000
2321218140,10000,100000000
2451142654,20000,100000000
2905356060,50000,100000000
3507120178,100000,100000000
4830054754,200000,100000000
8801577448,500000,100000000
15449102854,1000000,100000000
2183335492,10,100000000
2192607078,20,100000000
2196239694,50,100000000
2186092770,100,100000000
2188217992,200,100000000
2191765838,500,100000000
2196788044,1000,100000000
2211370900,2000,100000000
2251443158,5000,100000000
2316134404,10000,100000000
2477494626,20000,100000000
2844165810,50000,100000000
3541458088,100000,100000000
4862099660,200000,100000000
8803967142,500000,100000000
15442213716,1000000,100000000
2208423046,10,100000000
2186129848,20,100000000
2182771122,50,100000000
2183713036,100,100000000
2187175164,200,100000000
2215239812,500,100000000
2196598530,1000,100000000
2214099174,2000,100000000
2252126266,5000,100000000
2341345056,10000,100000000
2448346600,20000,100000000
2845396846,50000,100000000
3507634360,100000,100000000
4829171432,200000,100000000
8800197368,500000,100000000
15388872406,1000000,100000000
2187695812,10,100000000
2183195404,20,100000000
2182196446,50,100000000
2184970950,100,100000000
2210260368,200,100000000
2188307440,500,100000000
2195078096,1000,100000000
2213021492,2000,100000000
2250768656,5000,100000000
2317102226,10000,100000000
2450294466,20000,100000000
2847202038,50000,100000000
3538855556,100000,100000000
4830761480,200000,100000000
8802683562,500000,100000000
15421521654,1000000,100000000
2183814024,10,100000000
2185656248,20,100000000
2190324796,50,100000000
2205059050,100,100000000
2186037982,200,100000000
2190919776,500,100000000
2197587348,1000,100000000
2236337708,2000,100000000
2250810116,5000,100000000
2313191854,10000,100000000
2450322748,20000,100000000
2876095748,50000,100000000
3512299748,100000,100000000
4820271822,200000,100000000
8782690266,500000,100000000
15375951270,1000000,100000000
2179858624,10,100000000
2176539136,20,100000000
2177030330,50,100000000
2178995974,100,100000000
2183427226,200,100000000
2182285906,500,100000000
2190469094,1000,100000000
2206474244,2000,100000000
2244891128,5000,100000000
2311032730,10000,100000000
2445862886,20000,100000000
2846403784,50000,100000000
3510792966,100000,100000000
4875083520,200000,100000000
8800827618,500000,100000000
15447034176,1000000,100000000
2202977570,10,100000000
2222025970,20,100000000
2185047492,50,100000000
2185883664,100,100000000
2185227254,200,100000000
2217091396,500,100000000
2197948674,1000,100000000
2209558800,2000,100000000
2248907536,5000,100000000
2344121376,10000,100000000
2446347844,20000,100000000
2844949556,50000,100000000
3505871892,100000,100000000
4830872262,200000,100000000
8837645008,500000,100000000
15438265824,1000000,100000000
2184827304,10,100000000
2182686528,20,100000000
2184865862,50,100000000
2184476982,100,100000000
2185459332,200,100000000
2189731798,500,100000000
2199638772,1000,100000000
2212017162,2000,100000000
2279282856,5000,100000000
2317027714,10000,100000000
2448730088,20000,100000000
2872688054,50000,100000000
3535367002,100000,100000000
4831842578,200000,100000000
8801481278,500000,100000000
15389408178,1000000,100000000
2178862448,10,100000000
2180937116,20,100000000
2190601408,50,100000000
2205619260,100,100000000
2185607628,200,100000000
2218152144,500,100000000
2198744944,1000,100000000
2236994148,2000,100000000
2249476444,5000,100000000
2316029718,10000,100000000
2447160750,20000,100000000
2877819864,50000,100000000
3506986998,100000,100000000
4833867518,200000,100000000
8806730290,500000,100000000
15400991870,1000000,100000000
2182122244,10,100000000
2220939636,20,100000000
2192849386,50,100000000
2185684650,100,100000000
2185990748,200,100000000
2189907784,500,100000000
2225223348,1000,100000000
2222714976,2000,100000000
2250796338,5000,100000000
2315058770,10000,100000000
2476323728,20000,100000000
2844956780,50000,100000000
3505321558,100000,100000000
4864837256,200000,100000000
8797432088,500000,100000000
15404218972,1000000,100000000
2207863078,10,100000000
2180874872,20,100000000
2184745312,50,100000000
2185501542,100,100000000
2188365866,200,100000000
2195157422,500,100000000
2201308664,1000,100000000
2234775580,2000,100000000
2250796138,5000,100000000
2324549558,10000,100000000
2449427296,20000,100000000
2846577568,50000,100000000
3506236626,100000,100000000
4825101952,200000,100000000
8817489380,500000,100000000
15492104558,1000000,100000000
2183922248,10,100000000
2205427470,20,100000000
2188584388,50,100000000
2188463168,100,100000000
2206410232,200,100000000
2190384776,500,100000000
2198235064,1000,100000000
2211214480,2000,100000000
2253265098,5000,100000000
2316767926,10000,100000000
2477343250,20000,100000000
2844011420,50000,100000000
3538575788,100000,100000000
4829203484,200000,100000000
8798806936,500000,100000000
15442483068,1000000,100000000
2201952700,10,100000000
2182286794,20,100000000
2204205426,50,100000000
2188680926,100,100000000
2188594138,200,100000000
2190105408,500,100000000
2197203942,1000,100000000
2211370344,2000,100000000
2246994378,5000,100000000
2317227700,10000,100000000
2449828154,20000,100000000
2870020812,50000,100000000
3504308302,100000,100000000
4865695056,200000,100000000
8804893334,500000,100000000
15458805880,1000000,100000000
2181577754,10,100000000
2184734886,20,100000000
2183812498,50,100000000
2184251208,100,100000000
2186710694,200,100000000
2191772248,500,100000000
2229539462,1000,100000000
2209500104,2000,100000000
2259721974,5000,100000000
2317514698,10000,100000000
2464964684,20000,100000000
2845063152,50000,100000000
3506538068,100000,100000000
4871290000,200000,100000000
8800242750,500000,100000000
15459299138,1000000,100000000
2185673910,10,100000000
2186359146,20,100000000
2206270180,50,100000000
2189615942,100,100000000
2186132850,200,100000000
2190852884,500,100000000
2197649102,1000,100000000
2211285064,2000,100000000
2251696076,5000,100000000
2318573672,10000,100000000
2446151104,20000,100000000
2845782812,50000,100000000
3540427444,100000,100000000
4828231966,200000,100000000
8802241790,500000,100000000
15410413474,1000000,100000000
2183058408,10,100000000
2186380252,20,100000000
2185402722,50,100000000
2200860600,100,100000000
2185105906,200,100000000
2189001574,500,100000000
2199623934,1000,100000000
2212032682,2000,100000000
2279344206,5000,100000000
2316587450,10000,100000000
2447755422,20000,100000000
2845932208,50000,100000000
3529474462,100000,100000000
4833990388,200000,100000000
8843591262,500000,100000000
15479361996,1000000,100000000
2182446372,10,100000000
2184211810,20,100000000
2197907264,50,100000000
2183203250,100,100000000
2186325754,200,100000000
2191046452,500,100000000
2196887020,1000,100000000
2238469402,2000,100000000
2251135210,5000,100000000
2313983202,10000,100000000
2449197246,20000,100000000
2858519380,50000,100000000
3530092224,100000,100000000
4838180942,200000,100000000
8796785902,500000,100000000
15456695578,1000000,100000000
2184932920,10,100000000
2182644540,20,100000000
2186937074,50,100000000
2205241050,100,100000000
2192213482,200,100000000
2196354880,500,100000000
2221167284,1000,100000000
2211373862,2000,100000000
2252835410,5000,100000000
2323559742,10000,100000000
2474888720,20000,100000000
2839232574,50000,100000000
3500136994,100000,100000000
4821071218,200000,100000000
8806065662,500000,100000000
15449153396,1000000,100000000
2187459130,10,100000000
2182288034,20,100000000
2184281614,50,100000000
2185879902,100,100000000
2189567590,200,100000000
2192754638,500,100000000
2197539188,1000,100000000
2211283578,2000,100000000
2254140448,5000,100000000
2347076354,10000,100000000
2447119388,20000,100000000
2846134334,50000,100000000
3507447846,100000,100000000
4829271530,200000,100000000
8800122516,500000,100000000
15458547322,1000000,100000000
2182812182,10,100000000
2180781426,20,100000000
2185019750,50,100000000
2199426094,100,100000000
2184934480,200,100000000
2190422962,500,100000000
2198823616,1000,100000000
2210839576,2000,100000000
2252355056,5000,100000000
2316377654,10000,100000000
2447278130,20000,100000000
2847808288,50000,100000000
3519313996,100000,100000000
4831392834,200000,100000000
8807265356,500000,100000000
15433814558,1000000,100000000
2186828220,10,100000000
2185588650,20,100000000
2191787712,50,100000000
2183756502,100,100000000
2201180022,200,100000000
2204341794,500,100000000
2195568230,1000,100000000
2239890684,2000,100000000
2251947516,5000,100000000
2316424998,10000,100000000
2446217348,20000,100000000
2850874694,50000,100000000
3542972682,100000,100000000
4829406890,200000,100000000
8802710448,500000,100000000
15488562072,1000000,100000000
2188800266,10,100000000
2183872692,20,100000000
2183920786,50,100000000
2184604310,100,100000000
2189731542,200,100000000
2201952176,500,100000000
2211063578,1000,100000000
2209013502,2000,100000000
2252614746,5000,100000000
2314840756,10000,100000000
2479286148,20000,100000000
2844580798,50000,100000000
3509269968,100000,100000000
4828323638,200000,100000000
8801142100,500000,100000000
15431580470,1000000,100000000
2216805864,10,100000000
2181932402,20,100000000
2183750888,50,100000000
2185674374,100,100000000
2187917954,200,100000000
2194406710,500,100000000
2197593636,1000,100000000
2212376308,2000,100000000
2251310284,5000,100000000
2353742394,10000,100000000
2445086324,20000,100000000
2847133278,50000,100000000
3522593426,100000,100000000
4829571420,200000,100000000
8879335920,500000,100000000
15474510014,1000000,100000000
2183984382,10,100000000
2212379834,20,100000000
2184248016,50,100000000
2196027050,100,100000000
2185751962,200,100000000
2212413470,500,100000000
2207323064,1000,100000000
2208772490,2000,100000000
2251512716,5000,100000000
2316070202,10000,100000000
2450941562,20000,100000000
2849380728,50000,100000000
3507983926,100000,100000000
4837675216,200000,100000000
8796341274,500000,100000000
15440441336,1000000,100000000
2184077258,10,100000000
2186809584,20,100000000
2183010332,50,100000000
2184468828,100,100000000
2187183128,200,100000000
2191003792,500,100000000
2208287344,1000,100000000
2223176316,2000,100000000
2250584168,5000,100000000
2317663354,10000,100000000
2449534998,20000,100000000
2843928230,50000,100000000
3507061456,100000,100000000
4856037948,200000,100000000
8847260536,500000,100000000
15434802474,1000000,100000000
2183780504,10,100000000
2210599180,20,100000000
2185815410,50,100000000
2185174676,100,100000000
2186632056,200,100000000
2207482226,500,100000000
2197010798,1000,100000000
2212172044,2000,100000000
2252698342,5000,100000000
2313655470,10000,100000000
2464595010,20000,100000000
2843460840,50000,100000000
3510703592,100000,100000000
4830594690,200000,100000000
8801420508,500000,100000000
15432674068,1000000,100000000
2192114312,10,100000000
2183531502,20,100000000
2183197760,50,100000000
2183803048,100,100000000
2187764004,200,100000000
2190122644,500,100000000
2196347768,1000,100000000
2212664086,2000,100000000
2251022366,5000,100000000
2345251300,10000,100000000
2447966980,20000,100000000
2846886692,50000,100000000
3507842298,100000,100000000
4872243772,200000,100000000
8841256260,500000,100000000
15457168454,1000000,100000000
2185348672,10,100000000
2199492320,20,100000000
2184578612,50,100000000
2185773368,100,100000000
2184947594,200,100000000
2214298730,500,100000000
2196901152,1000,100000000
2209864160,2000,100000000
2251810916,5000,100000000
2316591066,10000,100000000
2450380766,20000,100000000
2846086056,50000,100000000
3507676766,100000,100000000
4828779680,200000,100000000
8801486378,500000,100000000
15433841068,1000000,100000000
2185881492,10,100000000
2183184500,20,100000000
2212808566,50,100000000
2181993722,100,100000000
2186400766,200,100000000
2190677160,500,100000000
2223406380,1000,100000000
2210708986,2000,100000000
2250379624,5000,100000000
2317719736,10000,100000000
2449057234,20000,100000000
2852945708,50000,100000000
3509026550,100000,100000000
4877335290,200000,100000000
8800354746,500000,100000000
15417669958,1000000,100000000
2185048550,10,100000000
2184769248,20,100000000
2182920742,50,100000000
2208243794,100,100000000
2185615558,200,100000000
2198770044,500,100000000
2198248060,1000,100000000
2216445700,2000,100000000
2252102124,5000,100000000
2323688706,10000,100000000
2478304240,20000,100000000
2847348892,50000,100000000
3507956258,100000,100000000
4836378430,200000,100000000
8889974870,500000,100000000
15442088428,1000000,100000000
2212384264,10,100000000
2186440076,20,100000000
2182751470,50,100000000
2187416044,100,100000000
2187621712,200,100000000
2191274802,500,100000000
2225441600,1000,100000000
2215704220,2000,100000000
2262837528,5000,100000000
2327353648,10000,100000000
2447562466,20000,100000000
2847087134,50000,100000000
3505735114,100000,100000000
4826736982,200000,100000000
8787611494,500000,100000000
15371479124,1000000,100000000
2183070772,10,100000000
2184651688,20,100000000
2185320340,50,100000000
2211665446,100,100000000
2186088802,200,100000000
2190470572,500,100000000
2197930550,1000,100000000
2230071754,2000,100000000
2254260264,5000,100000000
2317557048,10000,100000000
2450040870,20000,100000000
2885405822,50000,100000000
3509258326,100000,100000000
4827808358,200000,100000000
8822409728,500000,100000000
15429456624,1000000,100000000
2178031550,10,100000000
2181800762,20,100000000
2177549290,50,100000000
2180244300,100,100000000
2180060624,200,100000000
2185988384,500,100000000
2191048682,1000,100000000
2205141792,2000,100000000
2246088924,5000,100000000
2310125528,10000,100000000
2440861560,20000,100000000
2839965564,50000,100000000
3500872360,100000,100000000
4820435846,200000,100000000
8783222328,500000,100000000
15374317038,1000000,100000000
2181094500,10,100000000
2176151726,20,100000000
2179935584,50,100000000
2180543608,100,100000000
2181494934,200,100000000
2184000820,500,100000000
2192471202,1000,100000000
2208765276,2000,100000000
2245875028,5000,100000000
2313893560,10000,100000000
2444988310,20000,100000000
2862519900,50000,100000000
3510736394,100000,100000000
4820047654,200000,100000000
8782078238,500000,100000000
15378459358,1000000,100000000
2179614718,10,100000000
2178134274,20,100000000
2177618980,50,100000000
2177440098,100,100000000
2181405170,200,100000000
2193488202,500,100000000
2195746320,1000,100000000
2205649320,2000,100000000
2246243300,5000,100000000
2312282162,10000,100000000
2440869092,20000,100000000
2843314634,50000,100000000
3544411536,100000,100000000
4831131604,200000,100000000
8820748866,500000,100000000
15402095656,1000000,100000000
2184574574,10,100000000
2183366008,20,100000000
2187881472,50,100000000
2214353002,100,100000000
2186314118,200,100000000
2190741016,500,100000000
2198872306,1000,100000000
2209171100,2000,100000000
2251178690,5000,100000000
2314564570,10000,100000000
2446879156,20000,100000000
2867273762,50000,100000000
3528248948,100000,100000000
4833928258,200000,100000000
8846286898,500000,100000000
15464336972,1000000,100000000
2216237774,10,100000000
2184157376,20,100000000
2213089196,50,100000000
2183555000,100,100000000
2186870982,200,100000000
2192764934,500,100000000
2197784870,1000,100000000
2211352948,2000,100000000
2254695442,5000,100000000
2347030378,10000,100000000
2446828896,20000,100000000
2846636380,50000,100000000
3506024990,100000,100000000
4833956896,200000,100000000
8856893832,500000,100000000
15396851146,1000000,100000000
2184111516,10,100000000
2179625054,20,100000000
2186740944,50,100000000
2183728654,100,100000000
2189521570,200,100000000
2215047718,500,100000000
2203861622,1000,100000000
2209060596,2000,100000000
2252090266,5000,100000000
2319240300,10000,100000000
2471359710,20000,100000000
2842779868,50000,100000000
3509469230,100000,100000000
4871138986,200000,100000000
8825346098,500000,100000000
15483967942,1000000,100000000
2197959662,10,100000000
2192379090,20,100000000
2184236348,50,100000000
2186988810,100,100000000
2216159662,200,100000000
2191205112,500,100000000
2196704594,1000,100000000
2211206500,2000,100000000
2262164528,5000,100000000
2319453136,10000,100000000
2450219048,20000,100000000
2846104872,50000,100000000
3555627302,100000,100000000
4829553836,200000,100000000
8809848114,500000,100000000
15465426168,1000000,100000000
2184205392,10,100000000
2178932568,20,100000000
2178781836,50,100000000
2181162490,100,100000000
2181265448,200,100000000
2185888472,500,100000000
2195259652,1000,100000000
2210494968,2000,100000000
2252917366,5000,100000000
2315752670,10000,100000000
2447220922,20000,100000000
