TIME STD,OWRITE STD,PAYLOAD B
22217170,8,1048576
22060996,8,1048576
21980738,8,1048576
21996496,8,1048576
22111320,8,1048576
22248048,8,1048576
22110740,8,1048576
22178326,8,1048576
21892692,8,1048576
22282884,8,1048576
