TIME,OWRITE,PAYLOAD
2058076,1,65536
1700450,1,65536
1685804,1,65536
1688582,1,65536
1685526,1,65536
1679400,1,65536
1680588,1,65536
1677968,1,65536
1817260,1,65536
1679514,1,65536
1686490,1,65536
1760714,1,65536
1694774,1,65536
1963924,1,65536
1695066,1,65536
1694746,1,65536
1699382,1,65536
1838436,1,65536
1822950,1,65536
1695750,1,65536
1703398,1,65536
1700654,1,65536
1814188,1,65536
1696842,1,65536
1701952,1,65536
1693340,1,65536
1830878,1,65536
1689960,1,65536
1705488,1,65536
1697298,1,65536
1695776,1,65536
1787422,1,65536
1691152,1,65536
1686434,1,65536
1689824,1,65536
1788314,1,65536
1689350,1,65536
1736238,1,65536
1690608,1,65536
1687750,1,65536
1757000,1,65536
1687748,1,65536
1688458,1,65536
1689072,1,65536
1717946,1,65536
1893764,1,65536
1852618,1,65536
1866448,1,65536
1758682,1,65536
1953200,1,65536
1695656,1,65536
1694236,1,65536
1689796,1,65536
1826500,1,65536
1696662,1,65536
1795556,1,65536
1691642,1,65536
1689410,1,65536
1899078,1,65536
1689714,1,65536
1692648,1,65536
1692736,1,65536
1836494,1,65536
1693304,1,65536
1686810,1,65536
1691162,1,65536
1689374,1,65536
1791058,1,65536
1694732,1,65536
1686846,1,65536
1691914,1,65536
1801656,1,65536
1688788,1,65536
1784958,1,65536
1693874,1,65536
1694606,1,65536
1896414,1,65536
1690798,1,65536
1690258,1,65536
1690016,1,65536
1745362,1,65536
1694108,1,65536
1775880,1,65536
1693286,1,65536
1688508,1,65536
1921760,1,65536
1691064,1,65536
1684600,1,65536
1698342,1,65536
1691148,1,65536
1691728,1,65536
1697906,1,65536
1764700,1,65536
1688980,1,65536
1846630,1,65536
1728014,1,65536
1685518,1,65536
1687178,1,65536
1691008,1,65536
1820836,1,65536
1689596,1,65536
1785594,1,65536
1873544,1,65536
1974290,1,65536
1869572,1,65536
1695878,1,65536
1695694,1,65536
1791904,1,65536
1696524,1,65536
1693636,1,65536
1740598,1,65536
1691810,1,65536
1893378,1,65536
1691370,1,65536
1691888,1,65536
1694820,1,65536
1793758,1,65536
1701448,1,65536
1692434,1,65536
1692904,1,65536
1693616,1,65536
1871534,1,65536
1687072,1,65536
1687036,1,65536
1686942,1,65536
1795384,1,65536
1866206,1,65536
1692712,1,65536
1814690,1,65536
1689984,1,65536
1714156,1,65536
1688428,1,65536
1691890,1,65536
1690168,1,65536
1743408,1,65536
1727406,1,65536
1692336,1,65536
1689548,1,65536
1692314,1,65536
1793668,1,65536
1688266,1,65536
1709446,1,65536
1689506,1,65536
1688194,1,65536
1691276,1,65536
1689138,1,65536
1786004,1,65536
1691160,1,65536
1789578,1,65536
1688672,1,65536
1697938,1,65536
1689104,1,65536
1687934,1,65536
1825878,1,65536
1693434,1,65536
1689106,1,65536
1682898,1,65536
1837022,1,65536
1845420,1,65536
1856952,1,65536
1840150,1,65536
1910846,1,65536
1697362,1,65536
1695080,1,65536
1792626,1,65536
1703844,1,65536
1827826,1,65536
1694264,1,65536
1687046,1,65536
1688274,1,65536
1700118,1,65536
1721970,1,65536
1690904,1,65536
1694826,1,65536
1691934,1,65536
1790564,1,65536
1693650,1,65536
1697894,1,65536
1692588,1,65536
1691070,1,65536
1733272,1,65536
1689210,1,65536
1688590,1,65536
1791632,1,65536
1793426,1,65536
1692400,1,65536
1689128,1,65536
1687190,1,65536
1688448,1,65536
1923836,1,65536
1695010,1,65536
1691140,1,65536
1689910,1,65536
1770526,1,65536
1697114,1,65536
1690360,1,65536
1688064,1,65536
1689518,1,65536
1844500,1,65536
1693140,1,65536
1687026,1,65536
1690634,1,65536
1708946,1,65536
1689394,1,65536
1687472,1,65536
1812582,1,65536
1692088,1,65536
1836668,1,65536
1728034,1,65536
1691204,1,65536
1690236,1,65536
1689524,1,65536
1691292,1,65536
1687816,1,65536
1699144,1,65536
1872546,1,65536
1901348,1,65536
1841500,1,65536
1784356,1,65536
1700464,1,65536
1714848,1,65536
1696316,1,65536
1695516,1,65536
1695202,1,65536
1704186,1,65536
1839896,1,65536
1721936,1,65536
1690470,1,65536
1689724,1,65536
1782542,1,65536
1691406,1,65536
1690600,1,65536
1690922,1,65536
1691578,1,65536
1785776,1,65536
1691108,1,65536
1693440,1,65536
1692260,1,65536
1689336,1,65536
1818310,1,65536
1725402,1,65536
1689018,1,65536
1693694,1,65536
1792562,1,65536
1718832,1,65536
1693558,1,65536
1689762,1,65536
1689614,1,65536
1692456,1,65536
1686926,1,65536
1685594,1,65536
1689072,1,65536
1806898,1,65536
1691442,1,65536
1689218,1,65536
1689906,1,65536
1689720,1,65536
1718886,1,65536
1694922,1,65536
1689752,1,65536
1687064,1,65536
1786148,1,65536
1688312,1,65536
1696272,1,65536
1691764,1,65536
1692798,1,65536
1788918,1,65536
1689730,1,65536
1689634,1,65536
1688018,1,65536
1688890,1,65536
1698388,1,65536
1870930,1,65536
1844616,1,65536
1852166,1,65536
1929012,1,65536
1697198,1,65536
1697362,1,65536
1699008,1,65536
1796686,1,65536
1689354,1,65536
1717222,1,65536
1688136,1,65536
1696880,1,65536
1877026,1,65536
1691684,1,65536
1688984,1,65536
1690480,1,65536
1747188,1,65536
1695208,1,65536
1689896,1,65536
1686576,1,65536
1689798,1,65536
1780750,1,65536
1689134,1,65536
1690812,1,65536
1691400,1,65536
1689098,1,65536
1731702,1,65536
1715772,1,65536
1690000,1,65536
1695662,1,65536
1763844,1,65536
1692976,1,65536
1690094,1,65536
1693224,1,65536
1684734,1,65536
1801188,1,65536
1692348,1,65536
1697676,1,65536
1695352,1,65536
1791714,1,65536
1695034,1,65536
1688026,1,65536
1693788,1,65536
1686970,1,65536
1840790,1,65536
1720570,1,65536
1691278,1,65536
1689752,1,65536
1686870,1,65536
1802990,1,65536
1691790,1,65536
1692896,1,65536
1693022,1,65536
1791164,1,65536
1694242,1,65536
1696092,1,65536
1689926,1,65536
1857008,1,65536
1866394,1,65536
1858222,1,65536
1812638,1,65536
1700648,1,65536
1878752,1,65536
1846022,1,65536
1705352,1,65536
1694670,1,65536
1888716,1,65536
1693838,1,65536
1692058,1,65536
1695870,1,65536
1687206,1,65536
1804454,1,65536
1690198,1,65536
1692620,1,65536
1695138,1,65536
1891128,1,65536
1693004,1,65536
1685750,1,65536
1690300,1,65536
1694592,1,65536
1805120,1,65536
1835330,1,65536
1694946,1,65536
1693434,1,65536
1881184,1,65536
1684832,1,65536
