TIME,OWRITE,PAYLOAD
394198,1,2
347836,1,2
345076,1,2
342600,1,2
341752,1,2
344078,1,2
341260,1,2
342578,1,2
342874,1,2
340134,1,2
342592,1,2
348928,1,2
341352,1,2
342522,1,2
342356,1,2
341368,1,2
341764,1,2
341638,1,2
342994,1,2
340532,1,2
344634,1,2
341306,1,2
340676,1,2
340542,1,2
341092,1,2
345168,1,2
340910,1,2
342658,1,2
339798,1,2
342322,1,2
345122,1,2
342662,1,2
342920,1,2
343760,1,2
342720,1,2
347260,1,2
346798,1,2
345412,1,2
347348,1,2
347984,1,2
347810,1,2
348190,1,2
347586,1,2
345778,1,2
345736,1,2
345972,1,2
347756,1,2
348066,1,2
346392,1,2
346794,1,2
346670,1,2
346912,1,2
345396,1,2
350148,1,2
349380,1,2
348366,1,2
347694,1,2
347694,1,2
348302,1,2
346172,1,2
345976,1,2
347228,1,2
346646,1,2
346860,1,2
346492,1,2
346422,1,2
359332,1,2
348976,1,2
345540,1,2
345214,1,2
349156,1,2
344262,1,2
349076,1,2
347378,1,2
346710,1,2
347602,1,2
346126,1,2
346538,1,2
344652,1,2
345000,1,2
358730,1,2
345542,1,2
348122,1,2
345934,1,2
431478,1,2
433666,1,2
434358,1,2
429812,1,2
430340,1,2
425702,1,2
435996,1,2
430750,1,2
465132,1,2
430182,1,2
585018,1,2
454380,1,2
412184,1,2
472752,1,2
334740,1,2
333012,1,2
345022,1,2
333834,1,2
335290,1,2
332530,1,2
362168,1,2
332324,1,2
335482,1,2
336812,1,2
342718,1,2
335144,1,2
332056,1,2
335498,1,2
332692,1,2
332830,1,2
335272,1,2
333352,1,2
342828,1,2
333988,1,2
399526,1,2
335444,1,2
335366,1,2
335278,1,2
333730,1,2
334148,1,2
343280,1,2
333814,1,2
335174,1,2
334404,1,2
334754,1,2
337712,1,2
334404,1,2
334870,1,2
341186,1,2
333986,1,2
332522,1,2
332406,1,2
417362,1,2
334524,1,2
334744,1,2
335756,1,2
332892,1,2
334230,1,2
334372,1,2
335804,1,2
332376,1,2
368426,1,2
411072,1,2
336718,1,2
333442,1,2
336292,1,2
333608,1,2
334374,1,2
334256,1,2
335122,1,2
333356,1,2
334894,1,2
335892,1,2
333856,1,2
333910,1,2
336148,1,2
449648,1,2
333794,1,2
334852,1,2
333196,1,2
332844,1,2
333468,1,2
331948,1,2
339910,1,2
332114,1,2
335106,1,2
332044,1,2
333362,1,2
331306,1,2
333142,1,2
423958,1,2
332908,1,2
335136,1,2
333286,1,2
333066,1,2
333994,1,2
333742,1,2
333744,1,2
333412,1,2
332366,1,2
333262,1,2
334450,1,2
334596,1,2
333666,1,2
335202,1,2
332702,1,2
333502,1,2
332414,1,2
332886,1,2
332784,1,2
420854,1,2
333144,1,2
332192,1,2
334890,1,2
333414,1,2
331672,1,2
333894,1,2
335314,1,2
345180,1,2
334732,1,2
333840,1,2
334412,1,2
333908,1,2
333084,1,2
336430,1,2
334016,1,2
333344,1,2
335134,1,2
335104,1,2
333596,1,2
334076,1,2
334948,1,2
332014,1,2
337922,1,2
334348,1,2
333606,1,2
333592,1,2
333276,1,2
331864,1,2
333438,1,2
332100,1,2
334218,1,2
334288,1,2
332836,1,2
334816,1,2
335704,1,2
332394,1,2
430568,1,2
334954,1,2
333034,1,2
333726,1,2
333208,1,2
332966,1,2
332968,1,2
334650,1,2
333122,1,2
335652,1,2
333558,1,2
332474,1,2
333798,1,2
333754,1,2
467856,1,2
333296,1,2
334026,1,2
332340,1,2
333324,1,2
333154,1,2
333972,1,2
333966,1,2
333258,1,2
333964,1,2
333674,1,2
332530,1,2
577990,1,2
457754,1,2
414908,1,2
416040,1,2
538622,1,2
529186,1,2
414362,1,2
412542,1,2
542570,1,2
427718,1,2
425778,1,2
501304,1,2
544616,1,2
368182,1,2
345522,1,2
345918,1,2
344376,1,2
348960,1,2
345768,1,2
343620,1,2
346142,1,2
347424,1,2
342636,1,2
346572,1,2
344676,1,2
508762,1,2
344638,1,2
346430,1,2
345586,1,2
346094,1,2
345080,1,2
346860,1,2
347378,1,2
343354,1,2
344040,1,2
345016,1,2
343740,1,2
345116,1,2
346486,1,2
345590,1,2
343900,1,2
343648,1,2
346150,1,2
343328,1,2
343470,1,2
346718,1,2
346752,1,2
343894,1,2
346280,1,2
345366,1,2
345434,1,2
346490,1,2
344404,1,2
382734,1,2
342896,1,2
343202,1,2
343546,1,2
343812,1,2
343882,1,2
346060,1,2
346918,1,2
345384,1,2
345166,1,2
345994,1,2
343188,1,2
345426,1,2
356320,1,2
345008,1,2
345914,1,2
346200,1,2
345134,1,2
345660,1,2
344658,1,2
345290,1,2
342832,1,2
344706,1,2
345848,1,2
380164,1,2
333380,1,2
332878,1,2
525350,1,2
333866,1,2
332308,1,2
332734,1,2
374126,1,2
333642,1,2
334250,1,2
332964,1,2
335154,1,2
333994,1,2
331822,1,2
332450,1,2
334850,1,2
332646,1,2
445110,1,2
333066,1,2
335320,1,2
335046,1,2
331606,1,2
332020,1,2
335406,1,2
332654,1,2
335180,1,2
334198,1,2
333226,1,2
331850,1,2
335264,1,2
331816,1,2
332280,1,2
441228,1,2
334002,1,2
332250,1,2
335850,1,2
333692,1,2
336688,1,2
333096,1,2
334150,1,2
333012,1,2
333410,1,2
332426,1,2
332100,1,2
334228,1,2
335064,1,2
333782,1,2
333236,1,2
333696,1,2
333022,1,2
334144,1,2
333092,1,2
333486,1,2
334234,1,2
334780,1,2
333614,1,2
332240,1,2
334116,1,2
335726,1,2
333516,1,2
340260,1,2
331820,1,2
333830,1,2
333452,1,2
332944,1,2
333224,1,2
334616,1,2
333176,1,2
331700,1,2
333062,1,2
334052,1,2
333842,1,2
334450,1,2
332752,1,2
452536,1,2
333440,1,2
332704,1,2
332576,1,2
332746,1,2
334758,1,2
334444,1,2
334370,1,2
334618,1,2
333374,1,2
333680,1,2
333950,1,2
334790,1,2
333404,1,2
480474,1,2
376148,1,2
332072,1,2
333654,1,2
333240,1,2
