TIME,OWRITE,PAYLOAD
836336,1,4096
800684,1,4096
719958,1,4096
721316,1,4096
714634,1,4096
718424,1,4096
714664,1,4096
785996,1,4096
716908,1,4096
715442,1,4096
712368,1,4096
712456,1,4096
715502,1,4096
714100,1,4096
714376,1,4096
711914,1,4096
731634,1,4096
715150,1,4096
717824,1,4096
711496,1,4096
715080,1,4096
722460,1,4096
713946,1,4096
720820,1,4096
720208,1,4096
720748,1,4096
721100,1,4096
717424,1,4096
720124,1,4096
724696,1,4096
722608,1,4096
718582,1,4096
716270,1,4096
717828,1,4096
717046,1,4096
719696,1,4096
719008,1,4096
719386,1,4096
720464,1,4096
716456,1,4096
719664,1,4096
719928,1,4096
732284,1,4096
733100,1,4096
718316,1,4096
717590,1,4096
718158,1,4096
716940,1,4096
719604,1,4096
729936,1,4096
718512,1,4096
756176,1,4096
716560,1,4096
719096,1,4096
728562,1,4096
717810,1,4096
719090,1,4096
720282,1,4096
721674,1,4096
718380,1,4096
740742,1,4096
720016,1,4096
718756,1,4096
713534,1,4096
718244,1,4096
725104,1,4096
693286,1,4096
692158,1,4096
699538,1,4096
712058,1,4096
690772,1,4096
705486,1,4096
690312,1,4096
692674,1,4096
689694,1,4096
690950,1,4096
693498,1,4096
702844,1,4096
790718,1,4096
696680,1,4096
689950,1,4096
693620,1,4096
703672,1,4096
690868,1,4096
699946,1,4096
689920,1,4096
689940,1,4096
852082,1,4096
776918,1,4096
759468,1,4096
757640,1,4096
773564,1,4096
755318,1,4096
737362,1,4096
696124,1,4096
698086,1,4096
694400,1,4096
695396,1,4096
694634,1,4096
703036,1,4096
783014,1,4096
692006,1,4096
690976,1,4096
688672,1,4096
690562,1,4096
693956,1,4096
695164,1,4096
697064,1,4096
693264,1,4096
692484,1,4096
691258,1,4096
691138,1,4096
694580,1,4096
790116,1,4096
693702,1,4096
691292,1,4096
693528,1,4096
692084,1,4096
696862,1,4096
692524,1,4096
694992,1,4096
692668,1,4096
1134076,1,4096
690198,1,4096
690174,1,4096
691470,1,4096
780552,1,4096
692486,1,4096
691216,1,4096
691972,1,4096
690070,1,4096
796042,1,4096
691644,1,4096
772696,1,4096
690842,1,4096
690416,1,4096
770174,1,4096
690992,1,4096
691384,1,4096
690664,1,4096
876526,1,4096
688446,1,4096
688278,1,4096
688016,1,4096
689768,1,4096
690414,1,4096
689672,1,4096
692584,1,4096
690414,1,4096
793848,1,4096
694548,1,4096
773726,1,4096
730806,1,4096
693788,1,4096
693316,1,4096
695508,1,4096
691060,1,4096
693056,1,4096
966910,1,4096
691934,1,4096
694738,1,4096
695676,1,4096
778956,1,4096
774858,1,4096
696230,1,4096
694930,1,4096
690688,1,4096
693774,1,4096
692238,1,4096
695384,1,4096
691374,1,4096
695310,1,4096
690786,1,4096
691072,1,4096
692562,1,4096
693146,1,4096
692902,1,4096
691078,1,4096
692664,1,4096
694214,1,4096
693386,1,4096
689116,1,4096
689284,1,4096
694722,1,4096
692990,1,4096
692406,1,4096
691674,1,4096
691792,1,4096
690424,1,4096
691400,1,4096
692488,1,4096
691936,1,4096
690384,1,4096
690260,1,4096
706950,1,4096
694076,1,4096
690704,1,4096
692370,1,4096
774942,1,4096
784626,1,4096
761918,1,4096
760956,1,4096
803898,1,4096
757420,1,4096
749790,1,4096
788922,1,4096
698900,1,4096
695460,1,4096
696636,1,4096
697370,1,4096
694780,1,4096
794208,1,4096
693184,1,4096
696466,1,4096
693402,1,4096
696276,1,4096
694054,1,4096
696918,1,4096
693664,1,4096
697752,1,4096
872778,1,4096
692354,1,4096
694686,1,4096
691762,1,4096
694788,1,4096
695874,1,4096
694444,1,4096
695642,1,4096
697804,1,4096
808406,1,4096
695700,1,4096
692880,1,4096
691394,1,4096
694918,1,4096
783214,1,4096
694206,1,4096
695550,1,4096
694862,1,4096
860360,1,4096
692594,1,4096
691640,1,4096
696134,1,4096
692658,1,4096
694016,1,4096
693780,1,4096
777064,1,4096
693220,1,4096
802760,1,4096
693486,1,4096
694182,1,4096
692820,1,4096
693164,1,4096
693268,1,4096
692672,1,4096
690928,1,4096
690936,1,4096
905420,1,4096
693986,1,4096
689916,1,4096
693260,1,4096
693714,1,4096
691730,1,4096
694020,1,4096
692202,1,4096
694710,1,4096
794354,1,4096
691960,1,4096
693800,1,4096
690822,1,4096
695954,1,4096
