TIME,OWRITE,PAYLOAD
414978,1,1
476110,1,1
329080,1,1
329832,1,1
326868,1,1
329074,1,1
329056,1,1
329230,1,1
326920,1,1
323738,1,1
327592,1,1
327438,1,1
325346,1,1
324084,1,1
324410,1,1
324734,1,1
328820,1,1
326478,1,1
327952,1,1
324374,1,1
326172,1,1
325984,1,1
324566,1,1
326494,1,1
325184,1,1
370800,1,1
328810,1,1
327158,1,1
407650,1,1
324444,1,1
333590,1,1
325578,1,1
326598,1,1
325460,1,1
324934,1,1
325876,1,1
332680,1,1
331606,1,1
330044,1,1
330706,1,1
331442,1,1
330048,1,1
330070,1,1
329468,1,1
430740,1,1
330852,1,1
329894,1,1
329944,1,1
332266,1,1
329648,1,1
330912,1,1
330904,1,1
329162,1,1
328628,1,1
331974,1,1
329554,1,1
348434,1,1
329110,1,1
331432,1,1
331228,1,1
328372,1,1
329758,1,1
333118,1,1
330940,1,1
333256,1,1
330344,1,1
331238,1,1
330702,1,1
330194,1,1
330398,1,1
328514,1,1
332216,1,1
330580,1,1
330966,1,1
329854,1,1
330782,1,1
330016,1,1
330320,1,1
330756,1,1
328640,1,1
338636,1,1
330148,1,1
331960,1,1
329632,1,1
331424,1,1
328658,1,1
419944,1,1
357472,1,1
330994,1,1
329834,1,1
328770,1,1
331284,1,1
329566,1,1
329580,1,1
347660,1,1
330752,1,1
332020,1,1
328928,1,1
329404,1,1
328702,1,1
329760,1,1
329004,1,1
338014,1,1
330106,1,1
332212,1,1
329556,1,1
328444,1,1
328988,1,1
338302,1,1
327892,1,1
335830,1,1
329240,1,1
328776,1,1
328736,1,1
327632,1,1
330176,1,1
611582,1,1
327314,1,1
328828,1,1
327584,1,1
328510,1,1
327062,1,1
328944,1,1
328340,1,1
331962,1,1
328256,1,1
328960,1,1
374862,1,1
407120,1,1
433716,1,1
580482,1,1
578404,1,1
442830,1,1
407120,1,1
410274,1,1
424076,1,1
425032,1,1
421102,1,1
422592,1,1
418752,1,1
505218,1,1
343274,1,1
343414,1,1
340190,1,1
341306,1,1
343552,1,1
339226,1,1
342648,1,1
339138,1,1
342078,1,1
345094,1,1
343978,1,1
340452,1,1
342300,1,1
332902,1,1
333692,1,1
328722,1,1
328520,1,1
330752,1,1
331802,1,1
331088,1,1
332228,1,1
329610,1,1
331354,1,1
330444,1,1
331874,1,1
331490,1,1
331088,1,1
575380,1,1
328574,1,1
328530,1,1
328120,1,1
330600,1,1
330198,1,1
329026,1,1
329870,1,1
330828,1,1
332628,1,1
329184,1,1
331672,1,1
330430,1,1
328146,1,1
419408,1,1
331434,1,1
329986,1,1
331416,1,1
331128,1,1
329758,1,1
331110,1,1
329430,1,1
331056,1,1
330218,1,1
330088,1,1
329646,1,1
330214,1,1
332824,1,1
513764,1,1
330660,1,1
328538,1,1
330240,1,1
329450,1,1
329606,1,1
329034,1,1
328176,1,1
328472,1,1
329056,1,1
328860,1,1
329890,1,1
329310,1,1
329508,1,1
330164,1,1
331840,1,1
329918,1,1
329720,1,1
330520,1,1
330436,1,1
331700,1,1
330636,1,1
331652,1,1
330298,1,1
331046,1,1
331178,1,1
330072,1,1
330434,1,1
330114,1,1
566192,1,1
329402,1,1
328696,1,1
328590,1,1
328238,1,1
353982,1,1
330148,1,1
329352,1,1
331914,1,1
330484,1,1
329966,1,1
329228,1,1
330942,1,1
328590,1,1
385302,1,1
330280,1,1
332300,1,1
330342,1,1
331548,1,1
330972,1,1
331514,1,1
328218,1,1
331284,1,1
331756,1,1
329528,1,1
329840,1,1
330162,1,1
329980,1,1
331700,1,1
331332,1,1
331180,1,1
331322,1,1
330348,1,1
329554,1,1
330866,1,1
330172,1,1
329126,1,1
328916,1,1
330266,1,1
329024,1,1
331376,1,1
330890,1,1
329736,1,1
418192,1,1
330120,1,1
328934,1,1
329862,1,1
330156,1,1
328924,1,1
328204,1,1
330254,1,1
330596,1,1
330234,1,1
329112,1,1
329170,1,1
329342,1,1
329510,1,1
455442,1,1
330332,1,1
329798,1,1
329562,1,1
329160,1,1
329090,1,1
329632,1,1
328936,1,1
328838,1,1
328952,1,1
330274,1,1
330160,1,1
328338,1,1
328584,1,1
327916,1,1
330052,1,1
329868,1,1
328748,1,1
328346,1,1
371366,1,1
487282,1,1
478172,1,1
408324,1,1
408186,1,1
605426,1,1
543278,1,1
694510,1,1
410516,1,1
492158,1,1
497908,1,1
403918,1,1
408724,1,1
450240,1,1
462780,1,1
343366,1,1
344076,1,1
340640,1,1
405414,1,1
330126,1,1
329964,1,1
331064,1,1
330902,1,1
331758,1,1
330276,1,1
331412,1,1
330450,1,1
331878,1,1
328690,1,1
330732,1,1
329044,1,1
330140,1,1
329414,1,1
332708,1,1
329478,1,1
329014,1,1
327946,1,1
328808,1,1
329418,1,1
350130,1,1
330310,1,1
330288,1,1
329562,1,1
331330,1,1
327834,1,1
329300,1,1
330078,1,1
504260,1,1
329140,1,1
331470,1,1
330564,1,1
330686,1,1
330904,1,1
329300,1,1
329402,1,1
330332,1,1
329206,1,1
330364,1,1
329306,1,1
328584,1,1
327970,1,1
474558,1,1
415600,1,1
329410,1,1
327200,1,1
328652,1,1
328544,1,1
328804,1,1
328236,1,1
327318,1,1
330154,1,1
331124,1,1
330172,1,1
330856,1,1
330072,1,1
327860,1,1
329760,1,1
328562,1,1
330156,1,1
329620,1,1
329102,1,1
329404,1,1
330650,1,1
328670,1,1
330578,1,1
333586,1,1
329848,1,1
328658,1,1
329208,1,1
328548,1,1
337624,1,1
331350,1,1
329272,1,1
327574,1,1
329416,1,1
329058,1,1
328262,1,1
328074,1,1
330236,1,1
329126,1,1
327886,1,1
329510,1,1
331528,1,1
328686,1,1
426896,1,1
329492,1,1
331192,1,1
330740,1,1
331948,1,1
329912,1,1
329792,1,1
330852,1,1
331292,1,1
329856,1,1
328806,1,1
328228,1,1
329504,1,1
328172,1,1
330600,1,1
330406,1,1
369062,1,1
327708,1,1
329004,1,1
327944,1,1
328088,1,1
330374,1,1
329454,1,1
330232,1,1
329364,1,1
330910,1,1
328974,1,1
330530,1,1
381210,1,1
331420,1,1
331456,1,1
329826,1,1
328578,1,1
329188,1,1
329938,1,1
332176,1,1
329132,1,1
330880,1,1
330966,1,1
329192,1,1
330084,1,1
330736,1,1
331268,1,1
465598,1,1
329216,1,1
328650,1,1
329146,1,1
327502,1,1
329946,1,1
328480,1,1
329828,1,1
328580,1,1
329148,1,1
328842,1,1
329258,1,1
332378,1,1
329644,1,1
329068,1,1
330424,1,1
329742,1,1
328480,1,1
328854,1,1
330234,1,1
328316,1,1
329512,1,1
327628,1,1
330214,1,1
329612,1,1
328546,1,1
328648,1,1
372362,1,1
405820,1,1
409082,1,1
420420,1,1
577878,1,1
536166,1,1
404804,1,1
407518,1,1
448832,1,1
422430,1,1
422222,1,1
524526,1,1
513118,1,1
418758,1,1
350476,1,1
341328,1,1
340020,1,1
341548,1,1
342388,1,1
341178,1,1
341850,1,1
339282,1,1
339372,1,1
339998,1,1
339762,1,1
339162,1,1
341548,1,1
338264,1,1
338996,1,1
340984,1,1
339332,1,1
339644,1,1
339810,1,1
340126,1,1
340172,1,1
339364,1,1
339434,1,1
341106,1,1
340340,1,1
359016,1,1
330366,1,1
330232,1,1
330568,1,1
328846,1,1
330722,1,1
330752,1,1
328788,1,1
330090,1,1
330952,1,1
329448,1,1
328584,1,1
330028,1,1
330790,1,1
329304,1,1
335104,1,1
328338,1,1
418282,1,1
328382,1,1
330368,1,1
328364,1,1
329526,1,1
329714,1,1
327780,1,1
330418,1,1
330326,1,1
329960,1,1
327840,1,1
330084,1,1
425990,1,1
327700,1,1
