TIME,OWRITE,PAYLOAD
3156002,1,131072
2766698,1,131072
2741570,1,131072
2739592,1,131072
2736338,1,131072
2854126,1,131072
2749112,1,131072
2778700,1,131072
2774410,1,131072
2770224,1,131072
2839866,1,131072
2792762,1,131072
2767980,1,131072
2765000,1,131072
2834448,1,131072
2781190,1,131072
2771360,1,131072
2849682,1,131072
2788508,1,131072
2861628,1,131072
2882464,1,131072
2774822,1,131072
2787288,1,131072
2866788,1,131072
2775108,1,131072
2766598,1,131072
2915792,1,131072
2774324,1,131072
2764082,1,131072
3054538,1,131072
2981030,1,131072
3014272,1,131072
2977118,1,131072
2948940,1,131072
2773976,1,131072
2864592,1,131072
2761786,1,131072
2767154,1,131072
2884144,1,131072
2764272,1,131072
2758278,1,131072
2997618,1,131072
2898888,1,131072
2922586,1,131072
2912220,1,131072
2867670,1,131072
2890444,1,131072
2781764,1,131072
2761360,1,131072
2759444,1,131072
2771756,1,131072
2758674,1,131072
2766056,1,131072
2765166,1,131072
2757088,1,131072
2847230,1,131072
2773028,1,131072
2856472,1,131072
2779780,1,131072
2758068,1,131072
2772252,1,131072
2832246,1,131072
2765608,1,131072
2768868,1,131072
2835638,1,131072
2758288,1,131072
2971694,1,131072
2990340,1,131072
2964034,1,131072
2908918,1,131072
2880986,1,131072
2768642,1,131072
2772924,1,131072
2854044,1,131072
2762584,1,131072
2767342,1,131072
3003664,1,131072
2764498,1,131072
2760608,1,131072
2950410,1,131072
2771362,1,131072
2895864,1,131072
2899294,1,131072
2765072,1,131072
2764390,1,131072
2884604,1,131072
2765072,1,131072
2762066,1,131072
2915978,1,131072
2760640,1,131072
2846558,1,131072
2872994,1,131072
2767376,1,131072
2895136,1,131072
2920754,1,131072
2760436,1,131072
2762874,1,131072
2911280,1,131072
2762290,1,131072
2758994,1,131072
2903604,1,131072
2756566,1,131072
2825694,1,131072
3069080,1,131072
2933208,1,131072
3017528,1,131072
2888802,1,131072
2862722,1,131072
2951450,1,131072
2873058,1,131072
2864448,1,131072
2945276,1,131072
2857976,1,131072
2862372,1,131072
2883854,1,131072
2865558,1,131072
2986552,1,131072
2908806,1,131072
2762178,1,131072
2762218,1,131072
2869328,1,131072
2764890,1,131072
2763204,1,131072
2858622,1,131072
2764630,1,131072
2762364,1,131072
2935324,1,131072
2768794,1,131072
3013906,1,131072
2961300,1,131072
2772688,1,131072
2760888,1,131072
2945074,1,131072
2758706,1,131072
2759456,1,131072
2898992,1,131072
2767778,1,131072
2765228,1,131072
3109564,1,131072
2825458,1,131072
3025124,1,131072
2960580,1,131072
2880724,1,131072
2954486,1,131072
2870418,1,131072
2857120,1,131072
2882788,1,131072
2864036,1,131072
2862582,1,131072
2935054,1,131072
2869824,1,131072
2900648,1,131072
2909504,1,131072
2889296,1,131072
2770248,1,131072
2870452,1,131072
2766302,1,131072
2755976,1,131072
2868276,1,131072
2760590,1,131072
2763928,1,131072
2866706,1,131072
2763770,1,131072
2840070,1,131072
2899788,1,131072
2767490,1,131072
2763938,1,131072
2992870,1,131072
2763790,1,131072
2759212,1,131072
2865210,1,131072
2763546,1,131072
2766760,1,131072
3114858,1,131072
2763300,1,131072
2830248,1,131072
3080848,1,131072
2955292,1,131072
2968978,1,131072
2883126,1,131072
2870884,1,131072
2907212,1,131072
2873134,1,131072
2858640,1,131072
2955092,1,131072
2868108,1,131072
2858088,1,131072
2938014,1,131072
2772520,1,131072
2849152,1,131072
2848552,1,131072
2759686,1,131072
2753864,1,131072
2885634,1,131072
2761232,1,131072
2755848,1,131072
2888348,1,131072
2763194,1,131072
2759962,1,131072
2932970,1,131072
2773286,1,131072
2758126,1,131072
2775490,1,131072
2765520,1,131072
2758540,1,131072
2860376,1,131072
2765352,1,131072
2753300,1,131072
2863214,1,131072
2755356,1,131072
2759636,1,131072
2916024,1,131072
2776222,1,131072
2940896,1,131072
3021188,1,131072
2943426,1,131072
2868198,1,131072
2965852,1,131072
2871844,1,131072
2874882,1,131072
2874344,1,131072
2875800,1,131072
3105796,1,131072
2860182,1,131072
2860214,1,131072
2877298,1,131072
2769600,1,131072
2756776,1,131072
2797926,1,131072
2750290,1,131072
2770036,1,131072
2870562,1,131072
2885912,1,131072
2763534,1,131072
2825546,1,131072
2761272,1,131072
2754766,1,131072
2907056,1,131072
2766718,1,131072
2761016,1,131072
2837822,1,131072
2755766,1,131072
2758274,1,131072
2851602,1,131072
2849920,1,131072
2758862,1,131072
2801196,1,131072
2756728,1,131072
2756120,1,131072
2973088,1,131072
2963998,1,131072
2944850,1,131072
2962904,1,131072
2886582,1,131072
2868032,1,131072
2893534,1,131072
2872218,1,131072
2860904,1,131072
2948714,1,131072
2855882,1,131072
2861894,1,131072
2892776,1,131072
2884296,1,131072
2757502,1,131072
2764166,1,131072
2753294,1,131072
2754732,1,131072
2890058,1,131072
2767634,1,131072
2761946,1,131072
2759392,1,131072
2757622,1,131072
2757090,1,131072
2781760,1,131072
2762802,1,131072
2862990,1,131072
2760294,1,131072
2758362,1,131072
2815120,1,131072
2882186,1,131072
