TIME,OWRITE,PAYLOAD
392494,1,2048
340628,1,2048
332172,1,2048
328782,1,2048
328692,1,2048
330976,1,2048
332656,1,2048
332434,1,2048
330168,1,2048
328106,1,2048
329014,1,2048
373956,1,2048
328416,1,2048
330262,1,2048
328894,1,2048
329292,1,2048
330204,1,2048
328250,1,2048
327838,1,2048
329536,1,2048
330372,1,2048
334908,1,2048
330182,1,2048
328586,1,2048
329970,1,2048
329146,1,2048
370556,1,2048
336234,1,2048
327446,1,2048
330092,1,2048
329006,1,2048
405900,1,2048
331026,1,2048
330866,1,2048
327386,1,2048
328788,1,2048
329082,1,2048
409618,1,2048
331626,1,2048
333200,1,2048
365622,1,2048
332390,1,2048
332202,1,2048
333758,1,2048
333882,1,2048
332970,1,2048
377958,1,2048
334632,1,2048
332458,1,2048
334544,1,2048
334294,1,2048
332434,1,2048
333098,1,2048
331966,1,2048
429278,1,2048
330822,1,2048
331956,1,2048
333250,1,2048
332012,1,2048
333762,1,2048
332852,1,2048
334682,1,2048
331528,1,2048
334332,1,2048
333180,1,2048
331922,1,2048
331662,1,2048
332078,1,2048
333144,1,2048
333862,1,2048
332674,1,2048
331958,1,2048
331040,1,2048
331028,1,2048
331292,1,2048
330784,1,2048
333652,1,2048
334546,1,2048
331296,1,2048
331398,1,2048
333054,1,2048
332598,1,2048
332684,1,2048
335200,1,2048
332938,1,2048
333672,1,2048
333736,1,2048
330400,1,2048
331836,1,2048
333060,1,2048
331404,1,2048
329866,1,2048
332322,1,2048
331090,1,2048
332780,1,2048
330754,1,2048
333954,1,2048
373564,1,2048
330496,1,2048
333722,1,2048
330508,1,2048
331966,1,2048
330410,1,2048
330674,1,2048
335788,1,2048
333256,1,2048
332184,1,2048
334116,1,2048
330418,1,2048
332734,1,2048
333854,1,2048
505360,1,2048
332402,1,2048
331232,1,2048
331682,1,2048
332748,1,2048
333808,1,2048
331758,1,2048
331838,1,2048
332940,1,2048
333486,1,2048
332370,1,2048
332606,1,2048
332806,1,2048
331200,1,2048
381828,1,2048
331574,1,2048
331948,1,2048
332918,1,2048
331734,1,2048
331258,1,2048
377796,1,2048
337480,1,2048
330734,1,2048
337388,1,2048
337402,1,2048
347054,1,2048
336164,1,2048
331656,1,2048
465384,1,2048
331432,1,2048
330548,1,2048
345338,1,2048
345372,1,2048
345332,1,2048
345564,1,2048
342778,1,2048
343232,1,2048
344780,1,2048
342688,1,2048
343596,1,2048
342072,1,2048
343420,1,2048
378198,1,2048
344072,1,2048
345568,1,2048
344224,1,2048
347292,1,2048
345718,1,2048
344516,1,2048
342760,1,2048
344372,1,2048
343942,1,2048
342090,1,2048
344792,1,2048
347134,1,2048
343714,1,2048
501722,1,2048
345818,1,2048
347550,1,2048
343114,1,2048
343348,1,2048
343100,1,2048
345462,1,2048
345208,1,2048
343092,1,2048
343500,1,2048
344062,1,2048
343226,1,2048
342846,1,2048
345136,1,2048
346204,1,2048
344086,1,2048
342700,1,2048
345018,1,2048
344574,1,2048
342506,1,2048
343192,1,2048
343278,1,2048
344844,1,2048
342790,1,2048
344812,1,2048
345658,1,2048
344106,1,2048
344674,1,2048
347298,1,2048
345218,1,2048
345396,1,2048
343168,1,2048
343038,1,2048
343648,1,2048
348046,1,2048
345328,1,2048
344150,1,2048
344198,1,2048
344430,1,2048
344414,1,2048
345238,1,2048
345950,1,2048
344082,1,2048
344766,1,2048
345448,1,2048
346120,1,2048
344392,1,2048
344116,1,2048
343490,1,2048
345762,1,2048
348262,1,2048
344630,1,2048
344446,1,2048
345826,1,2048
347708,1,2048
480340,1,2048
343254,1,2048
343278,1,2048
345960,1,2048
343082,1,2048
342762,1,2048
342870,1,2048
344100,1,2048
344528,1,2048
346146,1,2048
344576,1,2048
343534,1,2048
343342,1,2048
344070,1,2048
356126,1,2048
345042,1,2048
343860,1,2048
342494,1,2048
345366,1,2048
343998,1,2048
343466,1,2048
343686,1,2048
343380,1,2048
345428,1,2048
343628,1,2048
344648,1,2048
344144,1,2048
346426,1,2048
472002,1,2048
343636,1,2048
342776,1,2048
342794,1,2048
343004,1,2048
343146,1,2048
342456,1,2048
344180,1,2048
343696,1,2048
342808,1,2048
343156,1,2048
344174,1,2048
357590,1,2048
380812,1,2048
410096,1,2048
328862,1,2048
327998,1,2048
327756,1,2048
326938,1,2048
331114,1,2048
327566,1,2048
329472,1,2048
