TIME STD,OWRITE STD,PAYLOAD B
854100,16,8192
770434,16,8192
760340,16,8192
762888,16,8192
760666,16,8192
757000,16,8192
760172,16,8192
790764,16,8192
758420,16,8192
754772,16,8192
758786,16,8192
755760,16,8192
756222,16,8192
754394,16,8192
754700,16,8192
753908,16,8192
774590,16,8192
757630,16,8192
757926,16,8192
758460,16,8192
798480,16,8192
758512,16,8192
884272,16,8192
758816,16,8192
796778,16,8192
756026,16,8192
756632,16,8192
761010,16,8192
760322,16,8192
759840,16,8192
756958,16,8192
758106,16,8192
756070,16,8192
843934,16,8192
756488,16,8192
756156,16,8192
754470,16,8192
755038,16,8192
753714,16,8192
754228,16,8192
757558,16,8192
756886,16,8192
758706,16,8192
756392,16,8192
756130,16,8192
757490,16,8192
755076,16,8192
757520,16,8192
754382,16,8192
759904,16,8192
898412,16,8192
758472,16,8192
755242,16,8192
756798,16,8192
756648,16,8192
845634,16,8192
757398,16,8192
755984,16,8192
761472,16,8192
762030,16,8192
758230,16,8192
757686,16,8192
758006,16,8192
757396,16,8192
756334,16,8192
759038,16,8192
757200,16,8192
843610,16,8192
754378,16,8192
752904,16,8192
754650,16,8192
753986,16,8192
757212,16,8192
758258,16,8192
753726,16,8192
753548,16,8192
789044,16,8192
774536,16,8192
753992,16,8192
755102,16,8192
754534,16,8192
758440,16,8192
757476,16,8192
755164,16,8192
757664,16,8192
758250,16,8192
757010,16,8192
750816,16,8192
754798,16,8192
754916,16,8192
793326,16,8192
839174,16,8192
755586,16,8192
785240,16,8192
757154,16,8192
754104,16,8192
753332,16,8192
752856,16,8192
759062,16,8192
754330,16,8192
757340,16,8192
752600,16,8192
763046,16,8192
753974,16,8192
752664,16,8192
753806,16,8192
757426,16,8192
754016,16,8192
754598,16,8192
754666,16,8192
867656,16,8192
756946,16,8192
757524,16,8192
754264,16,8192
754720,16,8192
753870,16,8192
757076,16,8192
754694,16,8192
756384,16,8192
779656,16,8192
754178,16,8192
754482,16,8192
756142,16,8192
753436,16,8192
874080,16,8192
768948,16,8192
753536,16,8192
905738,16,8192
759028,16,8192
755144,16,8192
761608,16,8192
752708,16,8192
759120,16,8192
757630,16,8192
752132,16,8192
758320,16,8192
918468,16,8192
752502,16,8192
755738,16,8192
751654,16,8192
747778,16,8192
751590,16,8192
753582,16,8192
757660,16,8192
808416,16,8192
754146,16,8192
751160,16,8192
754430,16,8192
753488,16,8192
754978,16,8192
758002,16,8192
752366,16,8192
757190,16,8192
908046,16,8192
753924,16,8192
753736,16,8192
754734,16,8192
754138,16,8192
752410,16,8192
751008,16,8192
754472,16,8192
750918,16,8192
753644,16,8192
754602,16,8192
755026,16,8192
757620,16,8192
759462,16,8192
753798,16,8192
758738,16,8192
758892,16,8192
1047186,16,8192
754310,16,8192
754422,16,8192
753836,16,8192
752030,16,8192
836390,16,8192
754570,16,8192
749348,16,8192
755044,16,8192
751872,16,8192
752416,16,8192
753174,16,8192
752736,16,8192
