TIME STD,OWRITE STD,PAYLOAD B
379720,2,16
337316,2,16
330238,2,16
331354,2,16
331748,2,16
330898,2,16
330974,2,16
333120,2,16
328946,2,16
331648,2,16
332750,2,16
329614,2,16
330276,2,16
328294,2,16
332744,2,16
330710,2,16
330292,2,16
346638,2,16
331268,2,16
331724,2,16
327888,2,16
332194,2,16
331576,2,16
333330,2,16
330994,2,16
330016,2,16
332010,2,16
330840,2,16
328714,2,16
374498,2,16
331552,2,16
386628,2,16
331402,2,16
330490,2,16
329528,2,16
329302,2,16
329730,2,16
332586,2,16
329280,2,16
331908,2,16
330942,2,16
329074,2,16
331114,2,16
329412,2,16
330350,2,16
330728,2,16
333894,2,16
331280,2,16
329858,2,16
331852,2,16
329366,2,16
330430,2,16
329360,2,16
330016,2,16
328184,2,16
330868,2,16
329912,2,16
330828,2,16
328802,2,16
330530,2,16
425418,2,16
327990,2,16
331220,2,16
328628,2,16
331384,2,16
330554,2,16
330904,2,16
328470,2,16
330706,2,16
329790,2,16
329720,2,16
328420,2,16
328498,2,16
328862,2,16
334150,2,16
329226,2,16
329910,2,16
398536,2,16
488784,2,16
341662,2,16
328424,2,16
328838,2,16
330698,2,16
330348,2,16
330728,2,16
328880,2,16
372996,2,16
329902,2,16
535026,2,16
331454,2,16
329910,2,16
329524,2,16
329366,2,16
328346,2,16
327656,2,16
329778,2,16
329456,2,16
329112,2,16
328634,2,16
327300,2,16
329912,2,16
329538,2,16
372538,2,16
328866,2,16
326492,2,16
328408,2,16
330232,2,16
329288,2,16
329046,2,16
329332,2,16
328804,2,16
330704,2,16
331326,2,16
330902,2,16
329090,2,16
332200,2,16
330730,2,16
332120,2,16
368958,2,16
328762,2,16
328042,2,16
330456,2,16
329526,2,16
329416,2,16
329252,2,16
329412,2,16
330810,2,16
329190,2,16
330264,2,16
327570,2,16
329852,2,16
440664,2,16
330374,2,16
331626,2,16
331040,2,16
330072,2,16
328224,2,16
328878,2,16
329130,2,16
330534,2,16
328468,2,16
330064,2,16
329544,2,16
328604,2,16
418814,2,16
739248,2,16
329562,2,16
328272,2,16
329468,2,16
329546,2,16
327892,2,16
330718,2,16
327724,2,16
329010,2,16
328736,2,16
328116,2,16
328204,2,16
328432,2,16
329004,2,16
493432,2,16
329118,2,16
329240,2,16
327308,2,16
329132,2,16
328614,2,16
328824,2,16
329650,2,16
326800,2,16
331126,2,16
329544,2,16
330372,2,16
329352,2,16
331246,2,16
327586,2,16
329538,2,16
330800,2,16
329320,2,16
331176,2,16
329538,2,16
328134,2,16
328002,2,16
329212,2,16
328880,2,16
328366,2,16
331270,2,16
329720,2,16
330340,2,16
328382,2,16
372840,2,16
328648,2,16
331792,2,16
330352,2,16
329380,2,16
329962,2,16
328862,2,16
328802,2,16
329488,2,16
330700,2,16
330216,2,16
330250,2,16
330718,2,16
375260,2,16
406852,2,16
328452,2,16
328650,2,16
328084,2,16
328378,2,16
329846,2,16
328414,2,16
329444,2,16
328348,2,16
327914,2,16
328852,2,16
330432,2,16
329102,2,16
327926,2,16
328482,2,16
330874,2,16
328566,2,16
328200,2,16
331390,2,16
330236,2,16
327472,2,16
330342,2,16
329098,2,16
329208,2,16
328760,2,16
329874,2,16
330476,2,16
330060,2,16
330074,2,16
442678,2,16
328906,2,16
328070,2,16
327284,2,16
327354,2,16
329034,2,16
326490,2,16
327884,2,16
329454,2,16
327418,2,16
331018,2,16
327576,2,16
329756,2,16
327640,2,16
328846,2,16
330104,2,16
327462,2,16
328870,2,16
329404,2,16
328394,2,16
330346,2,16
328312,2,16
328402,2,16
327354,2,16
329302,2,16
329284,2,16
327398,2,16
328384,2,16
333952,2,16
332840,2,16
329086,2,16
328606,2,16
330248,2,16
344658,2,16
328522,2,16
329608,2,16
326922,2,16
330238,2,16
329510,2,16
328818,2,16
327128,2,16
329424,2,16
328478,2,16
426734,2,16
331274,2,16
328438,2,16
330234,2,16
332490,2,16
329316,2,16
329042,2,16
329880,2,16
327738,2,16
328618,2,16
328384,2,16
329374,2,16
329268,2,16
327052,2,16
329194,2,16
331148,2,16
330110,2,16
327954,2,16
328814,2,16
329136,2,16
327718,2,16
330712,2,16
329892,2,16
373400,2,16
329520,2,16
329612,2,16
329314,2,16
329692,2,16
327824,2,16
331404,2,16
328148,2,16
328390,2,16
328832,2,16
328126,2,16
328120,2,16
328684,2,16
329494,2,16
330146,2,16
331238,2,16
328812,2,16
328302,2,16
328846,2,16
329578,2,16
541932,2,16
330156,2,16
329648,2,16
327520,2,16
328184,2,16
327456,2,16
327642,2,16
327522,2,16
328226,2,16
326964,2,16
327046,2,16
328808,2,16
329784,2,16
329172,2,16
327988,2,16
363816,2,16
328642,2,16
328914,2,16
329788,2,16
329886,2,16
330098,2,16
329902,2,16
329776,2,16
327414,2,16
328122,2,16
329850,2,16
329270,2,16
329262,2,16
329004,2,16
335090,2,16
330436,2,16
329444,2,16
328382,2,16
327184,2,16
327846,2,16
328654,2,16
328944,2,16
328482,2,16
327304,2,16
329092,2,16
329438,2,16
329738,2,16
329412,2,16
408040,2,16
332118,2,16
328504,2,16
333376,2,16
327556,2,16
329986,2,16
328268,2,16
328724,2,16
328344,2,16
330590,2,16
328472,2,16
328508,2,16
328494,2,16
330744,2,16
327852,2,16
409842,2,16
329418,2,16
329158,2,16
327626,2,16
328234,2,16
327892,2,16
328868,2,16
328580,2,16
328552,2,16
326688,2,16
329654,2,16
330992,2,16
331560,2,16
329874,2,16
439800,2,16
329514,2,16
330564,2,16
329566,2,16
330120,2,16
328044,2,16
328816,2,16
328384,2,16
329650,2,16
328436,2,16
327448,2,16
329850,2,16
327520,2,16
328100,2,16
438134,2,16
328070,2,16
329114,2,16
328268,2,16
327914,2,16
329734,2,16
329386,2,16
328038,2,16
328156,2,16
328928,2,16
329060,2,16
329478,2,16
329486,2,16
327800,2,16
330736,2,16
332362,2,16
328696,2,16
327984,2,16
329794,2,16
329548,2,16
329660,2,16
327940,2,16
329448,2,16
327286,2,16
329420,2,16
328200,2,16
327246,2,16
329550,2,16
327852,2,16
456904,2,16
370688,2,16
328000,2,16
329490,2,16
328618,2,16
328758,2,16
327990,2,16
328248,2,16
329910,2,16
328340,2,16
328292,2,16
328446,2,16
330124,2,16
328930,2,16
328618,2,16
330224,2,16
329224,2,16
329534,2,16
331040,2,16
330576,2,16
328410,2,16
329558,2,16
330068,2,16
328212,2,16
330482,2,16
329770,2,16
329756,2,16
328930,2,16
329814,2,16
337324,2,16
329170,2,16
327892,2,16
328868,2,16
330824,2,16
328856,2,16
328572,2,16
328684,2,16
330502,2,16
328464,2,16
329206,2,16
329230,2,16
328544,2,16
332608,2,16
418932,2,16
329712,2,16
408404,2,16
364096,2,16
330972,2,16
329790,2,16
329286,2,16
330268,2,16
328358,2,16
329570,2,16
331288,2,16
330964,2,16
330972,2,16
326738,2,16
447664,2,16
407118,2,16
327852,2,16
328202,2,16
328646,2,16
327516,2,16
327510,2,16
328528,2,16
329274,2,16
328152,2,16
328608,2,16
326676,2,16
327492,2,16
331548,2,16
328550,2,16
328286,2,16
330034,2,16
328596,2,16
330106,2,16
328846,2,16
328544,2,16
327294,2,16
328432,2,16
329032,2,16
332070,2,16
327694,2,16
330842,2,16
329504,2,16
329908,2,16
336496,2,16
329010,2,16
327390,2,16
330908,2,16
327950,2,16
329048,2,16
330550,2,16
328246,2,16
329984,2,16
330514,2,16
329928,2,16
328646,2,16
330356,2,16
328526,2,16
383910,2,16
329162,2,16
327558,2,16
331458,2,16
332694,2,16
331120,2,16
329766,2,16
328556,2,16
329008,2,16
329960,2,16
327142,2,16
327940,2,16
327108,2,16
327566,2,16
328128,2,16
331914,2,16
375794,2,16
329054,2,16
328006,2,16
327400,2,16
328292,2,16
328124,2,16
328534,2,16
329586,2,16
328708,2,16
328752,2,16
328518,2,16
329166,2,16
330040,2,16
425280,2,16
327980,2,16
329530,2,16
328198,2,16
328822,2,16
328440,2,16
329110,2,16
330852,2,16
330042,2,16
330336,2,16
328744,2,16
330100,2,16
329180,2,16
329816,2,16
449612,2,16
330108,2,16
329178,2,16
328072,2,16
328774,2,16
328454,2,16
329442,2,16
327354,2,16
327928,2,16
329818,2,16
328892,2,16
329800,2,16
328228,2,16
327962,2,16
327722,2,16
386528,2,16
329246,2,16
331402,2,16
329216,2,16
328452,2,16
329020,2,16
328190,2,16
328362,2,16
329396,2,16
328298,2,16
327218,2,16
328404,2,16
329106,2,16
328974,2,16
340050,2,16
330832,2,16
373464,2,16
329466,2,16
330650,2,16
328380,2,16
330108,2,16
329138,2,16
330128,2,16
329840,2,16
333328,2,16
329286,2,16
329036,2,16
330756,2,16
331326,2,16
334940,2,16
330860,2,16
328888,2,16
330384,2,16
329964,2,16
329660,2,16
330758,2,16
330434,2,16
331568,2,16
327580,2,16
327608,2,16
327856,2,16
326426,2,16
329842,2,16
457612,2,16
329168,2,16
329336,2,16
330918,2,16
328444,2,16
328604,2,16
328112,2,16
329204,2,16
328776,2,16
330182,2,16
328338,2,16
329370,2,16
329290,2,16
328812,2,16
348034,2,16
328344,2,16
330488,2,16
328338,2,16
328680,2,16
329172,2,16
328882,2,16
329436,2,16
327874,2,16
325952,2,16
413182,2,16
330128,2,16
330816,2,16
327906,2,16
328762,2,16
331300,2,16
329394,2,16
416084,2,16
329018,2,16
328976,2,16
328196,2,16
327498,2,16
328590,2,16
330204,2,16
327574,2,16
328900,2,16
327638,2,16
328916,2,16
328832,2,16
414472,2,16
328106,2,16
327608,2,16
328922,2,16
329296,2,16
328402,2,16
327664,2,16
328632,2,16
326302,2,16
329802,2,16
330524,2,16
329190,2,16
328662,2,16
328778,2,16
648408,2,16
328776,2,16
328746,2,16
329036,2,16
326602,2,16
327436,2,16
329690,2,16
329648,2,16
329646,2,16
327400,2,16
328884,2,16
327730,2,16
327458,2,16
328498,2,16
327750,2,16
330896,2,16
328702,2,16
329868,2,16
329026,2,16
330064,2,16
328776,2,16
328972,2,16
330646,2,16
328570,2,16
329862,2,16
330700,2,16
329470,2,16
330176,2,16
329010,2,16
336258,2,16
329476,2,16
328528,2,16
328182,2,16
329840,2,16
329514,2,16
328066,2,16
327640,2,16
328548,2,16
327582,2,16
330666,2,16
329612,2,16
328358,2,16
329340,2,16
423852,2,16
329300,2,16
329356,2,16
328904,2,16
329770,2,16
329194,2,16
329838,2,16
329766,2,16
330124,2,16
329410,2,16
328214,2,16
330270,2,16
328792,2,16
327790,2,16
330478,2,16
332512,2,16
329348,2,16
328970,2,16
330542,2,16
329508,2,16
329378,2,16
329214,2,16
328738,2,16
330368,2,16
330714,2,16
329650,2,16
329782,2,16
330122,2,16
330186,2,16
429678,2,16
328148,2,16
329928,2,16
331708,2,16
329248,2,16
328514,2,16
328586,2,16
427164,2,16
427188,2,16
415308,2,16
407628,2,16
445988,2,16
706342,2,16
418458,2,16
328488,2,16
435922,2,16
327788,2,16
324820,2,16
325920,2,16
324620,2,16
323840,2,16
326484,2,16
324768,2,16
325440,2,16
325176,2,16
325858,2,16
415382,2,16
325744,2,16
325468,2,16
327266,2,16
324522,2,16
323416,2,16
323970,2,16
324112,2,16
324458,2,16
323516,2,16
324320,2,16
323280,2,16
323300,2,16
324624,2,16
322376,2,16
330630,2,16
324808,2,16
323554,2,16
328960,2,16
327798,2,16
329556,2,16
328220,2,16
328056,2,16
327492,2,16
325790,2,16
328350,2,16
328882,2,16
331264,2,16
329514,2,16
460502,2,16
330058,2,16
328904,2,16
327302,2,16
329030,2,16
330780,2,16
328602,2,16
331096,2,16
329180,2,16
328528,2,16
329334,2,16
330790,2,16
328234,2,16
329156,2,16
328330,2,16
329474,2,16
327990,2,16
374158,2,16
431550,2,16
328142,2,16
331760,2,16
329678,2,16
328902,2,16
329774,2,16
329578,2,16
328484,2,16
331150,2,16
329662,2,16
329540,2,16
329488,2,16
331340,2,16
328606,2,16
329386,2,16
328838,2,16
330026,2,16
330082,2,16
328450,2,16
327740,2,16
328756,2,16
329080,2,16
331036,2,16
329264,2,16
336808,2,16
462706,2,16
327524,2,16
327812,2,16
326714,2,16
328800,2,16
328178,2,16
327406,2,16
329696,2,16
327664,2,16
327836,2,16
326432,2,16
328182,2,16
327894,2,16
328152,2,16
329438,2,16
329922,2,16
329638,2,16
327686,2,16
329994,2,16
328308,2,16
327216,2,16
328834,2,16
331136,2,16
328098,2,16
330028,2,16
327860,2,16
329892,2,16
328756,2,16
328816,2,16
448896,2,16
329842,2,16
327544,2,16
328730,2,16
447702,2,16
328418,2,16
329144,2,16
329088,2,16
328308,2,16
330424,2,16
328400,2,16
329756,2,16
329294,2,16
327644,2,16
385140,2,16
328278,2,16
328672,2,16
328326,2,16
329006,2,16
329490,2,16
328810,2,16
328660,2,16
326066,2,16
329258,2,16
329740,2,16
331460,2,16
328130,2,16
328640,2,16
331868,2,16
330868,2,16
327462,2,16
327982,2,16
329798,2,16
330052,2,16
326808,2,16
327396,2,16
326602,2,16
329938,2,16
327452,2,16
329096,2,16
329356,2,16
327846,2,16
328626,2,16
422578,2,16
327762,2,16
328848,2,16
328664,2,16
330172,2,16
327916,2,16
328362,2,16
327556,2,16
328966,2,16
328232,2,16
329046,2,16
327346,2,16
328720,2,16
327672,2,16
328454,2,16
328282,2,16
327216,2,16
326714,2,16
327774,2,16
414912,2,16
328306,2,16
328910,2,16
328120,2,16
327768,2,16
328096,2,16
326950,2,16
327774,2,16
328792,2,16
327966,2,16
413698,2,16
329874,2,16
327548,2,16
328692,2,16
327950,2,16
329484,2,16
327964,2,16
327610,2,16
327394,2,16
327576,2,16
328910,2,16
329792,2,16
326776,2,16
328212,2,16
445814,2,16
329030,2,16
327636,2,16
327808,2,16
328000,2,16
328474,2,16
327604,2,16
327364,2,16
326558,2,16
328514,2,16
325822,2,16
326820,2,16
327002,2,16
328944,2,16
327868,2,16
374190,2,16
327854,2,16
326826,2,16
328022,2,16
328366,2,16
329082,2,16
326766,2,16
330330,2,16
326240,2,16
327884,2,16
