TIME STD,OWRITE STD,PAYLOAD B
16654680,32768,65536
16451278,32768,65536
16544538,32768,65536
16564294,32768,65536
16677786,32768,65536
16592076,32768,65536
16605852,32768,65536
16546488,32768,65536
16686898,32768,65536
16628922,32768,65536
16422716,32768,65536
16574364,32768,65536
16647410,32768,65536
16711674,32768,65536
16788416,32768,65536
16529622,32768,65536
16536280,32768,65536
16591674,32768,65536
16472090,32768,65536
16556920,32768,65536
16634108,32768,65536
16603916,32768,65536
16604652,32768,65536
16482700,32768,65536
16566212,32768,65536
16743974,32768,65536
16600812,32768,65536
16610458,32768,65536
16481968,32768,65536
16652082,32768,65536
16584750,32768,65536
16629262,32768,65536
16457946,32768,65536
16578932,32768,65536
16718324,32768,65536
16639662,32768,65536
16498100,32768,65536
16581806,32768,65536
16668104,32768,65536
16603970,32768,65536
16566684,32768,65536
16760996,32768,65536
16644978,32768,65536
16616140,32768,65536
16620306,32768,65536
16505138,32768,65536
16736334,32768,65536
16656614,32768,65536
16678822,32768,65536
16538238,32768,65536
16650184,32768,65536
16564126,32768,65536
16535192,32768,65536
16519478,32768,65536
16515748,32768,65536
16684206,32768,65536
16563220,32768,65536
16611888,32768,65536
16535522,32768,65536
16544396,32768,65536
16617336,32768,65536
16607896,32768,65536
16597298,32768,65536
16558572,32768,65536
16917826,32768,65536
16534292,32768,65536
16491020,32768,65536
16543782,32768,65536
16567798,32768,65536
16622738,32768,65536
16703752,32768,65536
16417100,32768,65536
16477782,32768,65536
16619078,32768,65536
16498688,32768,65536
16382922,32768,65536
16445616,32768,65536
16585570,32768,65536
16421458,32768,65536
16480490,32768,65536
16503004,32768,65536
16573774,32768,65536
16499738,32768,65536
16449152,32768,65536
16730554,32768,65536
16695346,32768,65536
16467912,32768,65536
16610016,32768,65536
16396388,32768,65536
16499948,32768,65536
16466918,32768,65536
16519012,32768,65536
16515498,32768,65536
16466974,32768,65536
16603656,32768,65536
16406568,32768,65536
16426366,32768,65536
16692782,32768,65536
16832686,32768,65536
16538334,32768,65536
16315848,32768,65536
16469496,32768,65536
16435832,32768,65536
16478018,32768,65536
16456408,32768,65536
16587632,32768,65536
16564700,32768,65536
16497570,32768,65536
16364902,32768,65536
16613712,32768,65536
16530930,32768,65536
16637718,32768,65536
16845808,32768,65536
16503174,32768,65536
16909672,32768,65536
17052158,32768,65536
17013330,32768,65536
16616880,32768,65536
16507958,32768,65536
17015126,32768,65536
17036850,32768,65536
17126404,32768,65536
17033038,32768,65536
17087382,32768,65536
17124922,32768,65536
17129362,32768,65536
17011814,32768,65536
16671010,32768,65536
16526688,32768,65536
16640090,32768,65536
16557000,32768,65536
16488414,32768,65536
17425220,32768,65536
17054648,32768,65536
17136650,32768,65536
17139474,32768,65536
17211206,32768,65536
17137478,32768,65536
17182610,32768,65536
17100918,32768,65536
16948848,32768,65536
16610848,32768,65536
16637196,32768,65536
16542630,32768,65536
16692696,32768,65536
16738890,32768,65536
17135328,32768,65536
16996950,32768,65536
17080914,32768,65536
16759804,32768,65536
16588230,32768,65536
16527172,32768,65536
16511130,32768,65536
16384442,32768,65536
16840760,32768,65536
16792956,32768,65536
16563226,32768,65536
16612224,32768,65536
16623408,32768,65536
16640896,32768,65536
16809004,32768,65536
16545690,32768,65536
16520226,32768,65536
16572212,32768,65536
16634680,32768,65536
16462538,32768,65536
16443428,32768,65536
16635806,32768,65536
16703964,32768,65536
16451944,32768,65536
16534890,32768,65536
16581340,32768,65536
16542818,32768,65536
16496798,32768,65536
16355844,32768,65536
16613354,32768,65536
16593860,32768,65536
16511410,32768,65536
16465718,32768,65536
16417216,32768,65536
16513592,32768,65536
16609946,32768,65536
16740114,32768,65536
16423162,32768,65536
16482430,32768,65536
16501312,32768,65536
16634460,32768,65536
16579386,32768,65536
16504946,32768,65536
16607852,32768,65536
16406150,32768,65536
16500828,32768,65536
16452324,32768,65536
16592750,32768,65536
16407340,32768,65536
16512198,32768,65536
16697600,32768,65536
16582832,32768,65536
16575948,32768,65536
16503330,32768,65536
16564312,32768,65536
16614384,32768,65536
16623568,32768,65536
16585786,32768,65536
16472314,32768,65536
16477290,32768,65536
16472618,32768,65536
16507036,32768,65536
16442542,32768,65536
16591610,32768,65536
16510368,32768,65536
16621542,32768,65536
16498656,32768,65536
16620748,32768,65536
16630070,32768,65536
16595812,32768,65536
16526128,32768,65536
16437404,32768,65536
16570798,32768,65536
16580640,32768,65536
16571896,32768,65536
16525842,32768,65536
16488796,32768,65536
16495628,32768,65536
16539354,32768,65536
16558406,32768,65536
16580234,32768,65536
16603620,32768,65536
16589018,32768,65536
16534866,32768,65536
16500720,32768,65536
16670460,32768,65536
16677726,32768,65536
16439906,32768,65536
16475634,32768,65536
16579714,32768,65536
16638520,32768,65536
16548402,32768,65536
16618724,32768,65536
16778934,32768,65536
16512766,32768,65536
16446634,32768,65536
16449290,32768,65536
16473124,32768,65536
16534858,32768,65536
16473470,32768,65536
16607474,32768,65536
16481094,32768,65536
16514364,32768,65536
16522964,32768,65536
16585332,32768,65536
16480662,32768,65536
16685518,32768,65536
16747370,32768,65536
16436602,32768,65536
16452028,32768,65536
16494992,32768,65536
16515504,32768,65536
16483884,32768,65536
16366384,32768,65536
16610474,32768,65536
16472784,32768,65536
16523702,32768,65536
16420302,32768,65536
16454156,32768,65536
16547546,32768,65536
16454728,32768,65536
16433952,32768,65536
16575128,32768,65536
16485406,32768,65536
16406286,32768,65536
16529068,32768,65536
16580706,32768,65536
16493472,32768,65536
16583364,32768,65536
16446672,32768,65536
16582630,32768,65536
16496776,32768,65536
16500860,32768,65536
16346456,32768,65536
16421268,32768,65536
16499724,32768,65536
16660440,32768,65536
16509496,32768,65536
16379332,32768,65536
16567620,32768,65536
16499510,32768,65536
16513308,32768,65536
16384558,32768,65536
16539860,32768,65536
16573586,32768,65536
16521992,32768,65536
16423096,32768,65536
16479960,32768,65536
16638888,32768,65536
16623182,32768,65536
16612880,32768,65536
16710140,32768,65536
16609546,32768,65536
16739804,32768,65536
16369226,32768,65536
16388202,32768,65536
16761410,32768,65536
16780506,32768,65536
16425126,32768,65536
16865344,32768,65536
16535396,32768,65536
16616800,32768,65536
16623108,32768,65536
16482220,32768,65536
16668824,32768,65536
16513822,32768,65536
16506554,32768,65536
16471898,32768,65536
16555894,32768,65536
16532278,32768,65536
16610454,32768,65536
16734056,32768,65536
16515820,32768,65536
16528448,32768,65536
16502238,32768,65536
16543856,32768,65536
16507708,32768,65536
16562342,32768,65536
16750816,32768,65536
16586016,32768,65536
16560648,32768,65536
16590916,32768,65536
16808456,32768,65536
17153812,32768,65536
16433344,32768,65536
16595702,32768,65536
16490750,32768,65536
16584494,32768,65536
16469038,32768,65536
16517504,32768,65536
16543404,32768,65536
16489470,32768,65536
16655744,32768,65536
16500526,32768,65536
16543464,32768,65536
16603326,32768,65536
16571790,32768,65536
16482034,32768,65536
16537838,32768,65536
16498316,32768,65536
16624522,32768,65536
16525820,32768,65536
16298026,32768,65536
16560366,32768,65536
16503174,32768,65536
16553418,32768,65536
16391974,32768,65536
16554078,32768,65536
16628748,32768,65536
16478746,32768,65536
16474802,32768,65536
16480160,32768,65536
16593860,32768,65536
16425080,32768,65536
16600934,32768,65536
16718654,32768,65536
16415276,32768,65536
16538318,32768,65536
16463266,32768,65536
16552644,32768,65536
16480554,32768,65536
16748636,32768,65536
16472026,32768,65536
16377136,32768,65536
16558396,32768,65536
16498370,32768,65536
16527144,32768,65536
16484096,32768,65536
16565244,32768,65536
16465566,32768,65536
16532864,32768,65536
16296400,32768,65536
16506790,32768,65536
16557510,32768,65536
16438252,32768,65536
16675984,32768,65536
17023076,32768,65536
17074642,32768,65536
16560952,32768,65536
16523532,32768,65536
16390922,32768,65536
16441744,32768,65536
16749644,32768,65536
16425414,32768,65536
16530442,32768,65536
16486274,32768,65536
17005630,32768,65536
16510840,32768,65536
16629920,32768,65536
16740312,32768,65536
16529020,32768,65536
16555054,32768,65536
16432128,32768,65536
16990606,32768,65536
16578888,32768,65536
16671346,32768,65536
16673462,32768,65536
16529422,32768,65536
16633252,32768,65536
16475636,32768,65536
16748864,32768,65536
16314834,32768,65536
16601514,32768,65536
16608358,32768,65536
16489844,32768,65536
16426836,32768,65536
16497322,32768,65536
16556886,32768,65536
16622900,32768,65536
16581164,32768,65536
16417840,32768,65536
16540988,32768,65536
16518600,32768,65536
16469678,32768,65536
16561890,32768,65536
16545230,32768,65536
16641490,32768,65536
16572510,32768,65536
16685212,32768,65536
16425092,32768,65536
16448960,32768,65536
16701876,32768,65536
16429750,32768,65536
16588366,32768,65536
16576662,32768,65536
16673388,32768,65536
16595074,32768,65536
16523850,32768,65536
16790652,32768,65536
16653552,32768,65536
16713814,32768,65536
16321796,32768,65536
16964068,32768,65536
16715416,32768,65536
16764044,32768,65536
16497498,32768,65536
16467960,32768,65536
16593108,32768,65536
16631878,32768,65536
16554662,32768,65536
16426800,32768,65536
16617178,32768,65536
16618060,32768,65536
17183478,32768,65536
16619110,32768,65536
16519088,32768,65536
16882318,32768,65536
16517756,32768,65536
16589782,32768,65536
16483930,32768,65536
16524152,32768,65536
16585748,32768,65536
16641544,32768,65536
16506282,32768,65536
16602018,32768,65536
16359100,32768,65536
16494188,32768,65536
16509820,32768,65536
16460566,32768,65536
16665374,32768,65536
16788106,32768,65536
16492106,32768,65536
16575306,32768,65536
16530784,32768,65536
16884348,32768,65536
16649662,32768,65536
16531146,32768,65536
16620090,32768,65536
16657536,32768,65536
16622014,32768,65536
16586578,32768,65536
16492412,32768,65536
16560750,32768,65536
16604834,32768,65536
16843550,32768,65536
16548406,32768,65536
16480782,32768,65536
16594458,32768,65536
16502842,32768,65536
16432974,32768,65536
16575762,32768,65536
16709820,32768,65536
16747974,32768,65536
16554252,32768,65536
16528102,32768,65536
16444950,32768,65536
16487956,32768,65536
16599024,32768,65536
16745328,32768,65536
16588754,32768,65536
16889608,32768,65536
16672660,32768,65536
16517076,32768,65536
16860642,32768,65536
16567694,32768,65536
16524744,32768,65536
16694518,32768,65536
16499262,32768,65536
16694504,32768,65536
16589530,32768,65536
16670780,32768,65536
16512252,32768,65536
16589428,32768,65536
16576680,32768,65536
16494798,32768,65536
16619918,32768,65536
16573330,32768,65536
16628312,32768,65536
16618836,32768,65536
16716362,32768,65536
16418620,32768,65536
16588930,32768,65536
16671790,32768,65536
16638322,32768,65536
16582648,32768,65536
16574124,32768,65536
16675602,32768,65536
17053378,32768,65536
16589818,32768,65536
16537924,32768,65536
16480802,32768,65536
16571458,32768,65536
16550574,32768,65536
16606534,32768,65536
16535154,32768,65536
16649214,32768,65536
16604974,32768,65536
16760598,32768,65536
16656316,32768,65536
16684910,32768,65536
16617762,32768,65536
16669914,32768,65536
16602616,32768,65536
16636324,32768,65536
16621584,32768,65536
16603500,32768,65536
16519836,32768,65536
16579698,32768,65536
16651766,32768,65536
16510072,32768,65536
16530698,32768,65536
16684278,32768,65536
16595416,32768,65536
16661062,32768,65536
16567586,32768,65536
16603676,32768,65536
16551530,32768,65536
16467502,32768,65536
16539094,32768,65536
16419676,32768,65536
16626396,32768,65536
16613410,32768,65536
16662544,32768,65536
16606286,32768,65536
16467474,32768,65536
16598414,32768,65536
16513102,32768,65536
16601650,32768,65536
16591088,32768,65536
16795190,32768,65536
16609496,32768,65536
16538632,32768,65536
16497140,32768,65536
16640904,32768,65536
16646144,32768,65536
16587340,32768,65536
16584478,32768,65536
16866616,32768,65536
16705708,32768,65536
16531028,32768,65536
16487750,32768,65536
16563018,32768,65536
16585724,32768,65536
16783244,32768,65536
16672292,32768,65536
16606100,32768,65536
16566242,32768,65536
16477648,32768,65536
16645778,32768,65536
16492592,32768,65536
16685402,32768,65536
16482644,32768,65536
16557336,32768,65536
16472252,32768,65536
16612490,32768,65536
16666070,32768,65536
16663110,32768,65536
16795266,32768,65536
16648740,32768,65536
16628888,32768,65536
16578840,32768,65536
16598432,32768,65536
16495598,32768,65536
16500696,32768,65536
16600488,32768,65536
16680618,32768,65536
16566618,32768,65536
16572592,32768,65536
16621798,32768,65536
16517654,32768,65536
16544748,32768,65536
16656242,32768,65536
16588846,32768,65536
16656878,32768,65536
16609222,32768,65536
16852868,32768,65536
16639542,32768,65536
16710284,32768,65536
16636204,32768,65536
16653278,32768,65536
16542840,32768,65536
16622708,32768,65536
16716228,32768,65536
16606398,32768,65536
16592484,32768,65536
16527288,32768,65536
16741926,32768,65536
16536896,32768,65536
16486708,32768,65536
16652450,32768,65536
16469476,32768,65536
16555178,32768,65536
16502606,32768,65536
16712810,32768,65536
16507924,32768,65536
16676610,32768,65536
16626488,32768,65536
16489032,32768,65536
16502942,32768,65536
16571684,32768,65536
16873678,32768,65536
16514090,32768,65536
16723040,32768,65536
16583276,32768,65536
16678924,32768,65536
16530196,32768,65536
16511974,32768,65536
16675410,32768,65536
16427914,32768,65536
16574104,32768,65536
16547874,32768,65536
16619490,32768,65536
16592476,32768,65536
16645120,32768,65536
16888058,32768,65536
16658960,32768,65536
16606790,32768,65536
16576330,32768,65536
16782272,32768,65536
16535632,32768,65536
16682288,32768,65536
16739790,32768,65536
16622332,32768,65536
16543662,32768,65536
16625374,32768,65536
16584414,32768,65536
16502934,32768,65536
16630164,32768,65536
16829820,32768,65536
16603770,32768,65536
16602398,32768,65536
16597944,32768,65536
16589958,32768,65536
16496320,32768,65536
16575300,32768,65536
16598260,32768,65536
16627986,32768,65536
16535558,32768,65536
16594806,32768,65536
16928400,32768,65536
16643524,32768,65536
16596880,32768,65536
16771922,32768,65536
16682352,32768,65536
16511370,32768,65536
16690440,32768,65536
16537420,32768,65536
16617546,32768,65536
16673272,32768,65536
16610572,32768,65536
16622400,32768,65536
16508280,32768,65536
16554724,32768,65536
16498154,32768,65536
16530564,32768,65536
16654868,32768,65536
16620502,32768,65536
16706210,32768,65536
16663036,32768,65536
16652894,32768,65536
16597004,32768,65536
16658624,32768,65536
16541898,32768,65536
16505658,32768,65536
16490624,32768,65536
16503318,32768,65536
16485494,32768,65536
16510004,32768,65536
16660372,32768,65536
16607354,32768,65536
16784706,32768,65536
16518282,32768,65536
16518572,32768,65536
16692164,32768,65536
16519806,32768,65536
16572978,32768,65536
16513530,32768,65536
16690316,32768,65536
16600804,32768,65536
16719870,32768,65536
16498624,32768,65536
16568006,32768,65536
16610024,32768,65536
16658556,32768,65536
16547934,32768,65536
16713174,32768,65536
16646964,32768,65536
16577674,32768,65536
16537132,32768,65536
16594612,32768,65536
16595420,32768,65536
16643566,32768,65536
16602312,32768,65536
16622264,32768,65536
16560820,32768,65536
16606614,32768,65536
16749498,32768,65536
16507548,32768,65536
16615378,32768,65536
16699032,32768,65536
16609456,32768,65536
16474494,32768,65536
16573680,32768,65536
16529786,32768,65536
16460300,32768,65536
16560114,32768,65536
