TIME STD,OWRITE STD,PAYLOAD B
6166796,64,262144
5450972,64,262144
5281894,64,262144
5257640,64,262144
5297000,64,262144
5280272,64,262144
5335906,64,262144
5297544,64,262144
5326254,64,262144
5247884,64,262144
5401906,64,262144
5342796,64,262144
5259354,64,262144
5334690,64,262144
5249182,64,262144
5292910,64,262144
5281640,64,262144
5260136,64,262144
5328408,64,262144
5291466,64,262144
5389132,64,262144
5342226,64,262144
5259198,64,262144
5297598,64,262144
5238310,64,262144
5318056,64,262144
5355622,64,262144
5377110,64,262144
5338880,64,262144
5244044,64,262144
5300582,64,262144
5456342,64,262144
5245546,64,262144
5319842,64,262144
5245438,64,262144
5294750,64,262144
5314780,64,262144
5257366,64,262144
5296246,64,262144
5323178,64,262144
5346284,64,262144
5308312,64,262144
5474894,64,262144
5664468,64,262144
5410348,64,262144
5269724,64,262144
5479328,64,262144
5275800,64,262144
5412478,64,262144
5433590,64,262144
5259462,64,262144
5282450,64,262144
5392248,64,262144
5359686,64,262144
5295962,64,262144
5264688,64,262144
5302822,64,262144
5247190,64,262144
5283048,64,262144
5347810,64,262144
5279066,64,262144
5333470,64,262144
5242456,64,262144
5303476,64,262144
5350610,64,262144
5241980,64,262144
5335526,64,262144
5260498,64,262144
5286604,64,262144
5274412,64,262144
5252370,64,262144
5266308,64,262144
5372730,64,262144
5395108,64,262144
5332602,64,262144
5239242,64,262144
5285626,64,262144
5248206,64,262144
5251352,64,262144
5339964,64,262144
5444028,64,262144
5308524,64,262144
5284786,64,262144
5250168,64,262144
5441558,64,262144
5266448,64,262144
5348914,64,262144
5432256,64,262144
5262882,64,262144
5292236,64,262144
5261622,64,262144
5305702,64,262144
5314622,64,262144
5354910,64,262144
5282034,64,262144
5244592,64,262144
5307714,64,262144
5313360,64,262144
5248894,64,262144
5342950,64,262144
5250688,64,262144
5382494,64,262144
5280278,64,262144
5257006,64,262144
5288456,64,262144
5241482,64,262144
5342704,64,262144
5259260,64,262144
5244422,64,262144
5296620,64,262144
5242682,64,262144
5266494,64,262144
5443756,64,262144
5274984,64,262144
5460710,64,262144
5242048,64,262144
5329814,64,262144
5384888,64,262144
5267900,64,262144
5482988,64,262144
5250332,64,262144
5281532,64,262144
5289252,64,262144
5237236,64,262144
5400738,64,262144
5264326,64,262144
5482870,64,262144
5319438,64,262144
5250398,64,262144
5406098,64,262144
5359844,64,262144
5260678,64,262144
5404342,64,262144
5267818,64,262144
5294568,64,262144
5377504,64,262144
5271980,64,262144
5272924,64,262144
5240248,64,262144
5437050,64,262144
5329414,64,262144
5258086,64,262144
5451968,64,262144
5255660,64,262144
5378724,64,262144
5391068,64,262144
5267326,64,262144
5395286,64,262144
5279962,64,262144
5309718,64,262144
5323506,64,262144
5241860,64,262144
5439432,64,262144
5886462,64,262144
5286566,64,262144
5334060,64,262144
5192636,64,262144
5310804,64,262144
5394222,64,262144
5393958,64,262144
5383394,64,262144
5249416,64,262144
5334016,64,262144
5369634,64,262144
5257848,64,262144
5412314,64,262144
5263590,64,262144
5456608,64,262144
5308392,64,262144
5253702,64,262144
5381942,64,262144
5277980,64,262144
5301390,64,262144
5374198,64,262144
5267270,64,262144
5282440,64,262144
5486874,64,262144
5258394,64,262144
5441366,64,262144
5268102,64,262144
5354820,64,262144
5401008,64,262144
5260620,64,262144
5451290,64,262144
5254472,64,262144
5441712,64,262144
5303564,64,262144
5259288,64,262144
5390660,64,262144
5249984,64,262144
5368408,64,262144
5340092,64,262144
5321958,64,262144
5384394,64,262144
5256942,64,262144
5270630,64,262144
5473922,64,262144
5252450,64,262144
5323556,64,262144
5257154,64,262144
5267956,64,262144
5356294,64,262144
5242100,64,262144
5330078,64,262144
5317812,64,262144
5307802,64,262144
5387110,64,262144
5249244,64,262144
5472054,64,262144
5301352,64,262144
5251486,64,262144
5370410,64,262144
5306542,64,262144
5343410,64,262144
5390982,64,262144
5247756,64,262144
5327524,64,262144
5356294,64,262144
5403400,64,262144
5318018,64,262144
5240280,64,262144
5377982,64,262144
5246114,64,262144
5274696,64,262144
5386364,64,262144
5310678,64,262144
5348106,64,262144
5255522,64,262144
5315476,64,262144
5396638,64,262144
5255036,64,262144
5396522,64,262144
5293400,64,262144
5249970,64,262144
5339684,64,262144
