TIME STD,OWRITE STD,PAYLOAD B
3316302,256,131072
2876512,256,131072
2832116,256,131072
2828396,256,131072
2840014,256,131072
2823458,256,131072
2829138,256,131072
2945352,256,131072
2851824,256,131072
2852304,256,131072
2875132,256,131072
2849782,256,131072
2856676,256,131072
2882962,256,131072
2852276,256,131072
2850086,256,131072
2872048,256,131072
2856546,256,131072
2854170,256,131072
2897800,256,131072
2936974,256,131072
2852030,256,131072
2956022,256,131072
2940030,256,131072
2979288,256,131072
2863186,256,131072
3158490,256,131072
3080180,256,131072
2831804,256,131072
2819318,256,131072
2860968,256,131072
2830090,256,131072
2818700,256,131072
2864652,256,131072
2921018,256,131072
3050222,256,131072
2891314,256,131072
2858290,256,131072
3039000,256,131072
2881840,256,131072
2854336,256,131072
2847492,256,131072
2919296,256,131072
2853382,256,131072
2858268,256,131072
2948520,256,131072
2902322,256,131072
2854286,256,131072
2908100,256,131072
2901412,256,131072
2869778,256,131072
2863440,256,131072
2847088,256,131072
2868670,256,131072
2853280,256,131072
2857274,256,131072
2898918,256,131072
2849088,256,131072
2934114,256,131072
2876798,256,131072
2854466,256,131072
2993970,256,131072
2871662,256,131072
2851158,256,131072
2851284,256,131072
2877492,256,131072
2844956,256,131072
2853162,256,131072
2866390,256,131072
2859052,256,131072
2959456,256,131072
2974096,256,131072
2853084,256,131072
2984470,256,131072
2952614,256,131072
2855608,256,131072
2857328,256,131072
2903706,256,131072
2856026,256,131072
2938488,256,131072
2857468,256,131072
2849320,256,131072
2893426,256,131072
2850724,256,131072
2847274,256,131072
3030956,256,131072
2849718,256,131072
2852678,256,131072
2883064,256,131072
2873774,256,131072
2851594,256,131072
2873614,256,131072
2854038,256,131072
3020958,256,131072
2976900,256,131072
2863930,256,131072
2997836,256,131072
2897942,256,131072
2863858,256,131072
2852134,256,131072
2939048,256,131072
2844526,256,131072
2847230,256,131072
2879406,256,131072
2850810,256,131072
2980744,256,131072
3011946,256,131072
2980244,256,131072
3014000,256,131072
2851794,256,131072
2850384,256,131072
2894810,256,131072
2855888,256,131072
2848988,256,131072
2890856,256,131072
2861304,256,131072
2848908,256,131072
2922948,256,131072
2843786,256,131072
2851416,256,131072
3024612,256,131072
2860418,256,131072
2853886,256,131072
2950400,256,131072
2852050,256,131072
2857860,256,131072
2898928,256,131072
2853674,256,131072
2972246,256,131072
2883462,256,131072
2845932,256,131072
2898080,256,131072
2906550,256,131072
2864668,256,131072
2848538,256,131072
2858432,256,131072
2850536,256,131072
2842928,256,131072
2858790,256,131072
2855528,256,131072
3027732,256,131072
2856518,256,131072
2858300,256,131072
3047122,256,131072
2864958,256,131072
2851826,256,131072
2894122,256,131072
2852884,256,131072
2853050,256,131072
2878480,256,131072
2862516,256,131072
2844018,256,131072
2958170,256,131072
2847336,256,131072
2855006,256,131072
2979948,256,131072
2855258,256,131072
2846540,256,131072
2896840,256,131072
2852850,256,131072
2855714,256,131072
2916256,256,131072
2856636,256,131072
2937282,256,131072
2895776,256,131072
2967528,256,131072
2934204,256,131072
2947004,256,131072
2852932,256,131072
2882226,256,131072
2853820,256,131072
2845778,256,131072
2894604,256,131072
2847082,256,131072
2848690,256,131072
3001856,256,131072
2857646,256,131072
2848174,256,131072
2964740,256,131072
2867524,256,131072
2945186,256,131072
2907626,256,131072
2862966,256,131072
2848862,256,131072
2862822,256,131072
2852138,256,131072
2855238,256,131072
2987924,256,131072
2859572,256,131072
2853592,256,131072
3023748,256,131072
2854050,256,131072
2851652,256,131072
2900682,256,131072
2852168,256,131072
2847696,256,131072
2854164,256,131072
2846276,256,131072
3004120,256,131072
2850852,256,131072
2848710,256,131072
2878836,256,131072
2951710,256,131072
2855352,256,131072
2885244,256,131072
2853622,256,131072
2855154,256,131072
2892436,256,131072
2852162,256,131072
2846548,256,131072
2971218,256,131072
2850230,256,131072
2850608,256,131072
2882506,256,131072
2988924,256,131072
3026780,256,131072
3048092,256,131072
2854338,256,131072
2867714,256,131072
2966704,256,131072
2857040,256,131072
2845710,256,131072
2952834,256,131072
2856622,256,131072
2876096,256,131072
2984098,256,131072
2862730,256,131072
3081026,256,131072
2856930,256,131072
2845242,256,131072
2887614,256,131072
2860734,256,131072
2853250,256,131072
3034976,256,131072
2859758,256,131072
2852652,256,131072
2880402,256,131072
3042154,256,131072
2896260,256,131072
3040486,256,131072
2857634,256,131072
2855822,256,131072
2944258,256,131072
2854928,256,131072
2848282,256,131072
2978630,256,131072
2851150,256,131072
2846042,256,131072
2854248,256,131072
2899394,256,131072
2891440,256,131072
2851924,256,131072
2951402,256,131072
2892492,256,131072
2846850,256,131072
2848676,256,131072
2880074,256,131072
2982300,256,131072
2858862,256,131072
2869220,256,131072
2982414,256,131072
2943746,256,131072
2921726,256,131072
2857886,256,131072
2852472,256,131072
2877704,256,131072
2854132,256,131072
2856262,256,131072
3064240,256,131072
2862626,256,131072
2852408,256,131072
2895838,256,131072
2980880,256,131072
2852110,256,131072
2849034,256,131072
2850960,256,131072
2846144,256,131072
2857142,256,131072
2856638,256,131072
2868998,256,131072
2966794,256,131072
2852500,256,131072
2916230,256,131072
2851716,256,131072
2986838,256,131072
2884230,256,131072
2847956,256,131072
2857166,256,131072
2956766,256,131072
2950794,256,131072
2850518,256,131072
3063240,256,131072
2936142,256,131072
2848124,256,131072
2899392,256,131072
2847608,256,131072
2843326,256,131072
2886644,256,131072
2860426,256,131072
2857584,256,131072
2918944,256,131072
2853178,256,131072
2851924,256,131072
2959208,256,131072
2857962,256,131072
2857998,256,131072
2851498,256,131072
2853100,256,131072
2883148,256,131072
2848400,256,131072
2969292,256,131072
2985778,256,131072
2859958,256,131072
2849234,256,131072
2981290,256,131072
2946282,256,131072
2851556,256,131072
2919518,256,131072
2856442,256,131072
2844176,256,131072
2898896,256,131072
2850680,256,131072
2854954,256,131072
2933514,256,131072
2849344,256,131072
2940142,256,131072
2900076,256,131072
2947616,256,131072
