TIME STD,OWRITE STD,PAYLOAD B
5813940,8192,65536
5327054,8192,65536
5407144,8192,65536
5400502,8192,65536
5425602,8192,65536
5557468,8192,65536
5373290,8192,65536
5459864,8192,65536
5364310,8192,65536
5426876,8192,65536
5528302,8192,65536
5352408,8192,65536
5522894,8192,65536
5361280,8192,65536
5423726,8192,65536
5480140,8192,65536
5368892,8192,65536
5533194,8192,65536
5467028,8192,65536
5397750,8192,65536
5480414,8192,65536
5363980,8192,65536
5427774,8192,65536
5599520,8192,65536
5358062,8192,65536
5565100,8192,65536
5359596,8192,65536
5441816,8192,65536
5391714,8192,65536
5362098,8192,65536
5530362,8192,65536
5359672,8192,65536
5593668,8192,65536
5471710,8192,65536
5368200,8192,65536
5434642,8192,65536
5639852,8192,65536
5407312,8192,65536
5489262,8192,65536
5398792,8192,65536
5498944,8192,65536
5490090,8192,65536
5344594,8192,65536
5558826,8192,65536
5320326,8192,65536
5538544,8192,65536
5430282,8192,65536
5320320,8192,65536
5424512,8192,65536
5333764,8192,65536
5570074,8192,65536
5601250,8192,65536
5574282,8192,65536
5589964,8192,65536
5508952,8192,65536
5423038,8192,65536
5491446,8192,65536
5372216,8192,65536
5529450,8192,65536
5311834,8192,65536
5323054,8192,65536
5515348,8192,65536
5308388,8192,65536
5462608,8192,65536
5371172,8192,65536
5450040,8192,65536
5442634,8192,65536
5360490,8192,65536
5484174,8192,65536
5397500,8192,65536
5389408,8192,65536
5463016,8192,65536
5439140,8192,65536
5407446,8192,65536
5501786,8192,65536
5364024,8192,65536
5572442,8192,65536
5362350,8192,65536
5567022,8192,65536
5542758,8192,65536
5366914,8192,65536
5435866,8192,65536
5489846,8192,65536
5499688,8192,65536
5411034,8192,65536
5487658,8192,65536
5524994,8192,65536
5373544,8192,65536
5369894,8192,65536
5566214,8192,65536
5364532,8192,65536
5440922,8192,65536
5579786,8192,65536
5375522,8192,65536
5416104,8192,65536
5367006,8192,65536
5522020,8192,65536
5394686,8192,65536
5495058,8192,65536
5470604,8192,65536
5392140,8192,65536
5435212,8192,65536
5467884,8192,65536
5377630,8192,65536
5408350,8192,65536
5443148,8192,65536
5431274,8192,65536
5397820,8192,65536
5361262,8192,65536
5594502,8192,65536
5372716,8192,65536
5535446,8192,65536
5625880,8192,65536
5340052,8192,65536
5390002,8192,65536
5361860,8192,65536
6673054,8192,65536
5563694,8192,65536
5652252,8192,65536
5450846,8192,65536
5571396,8192,65536
5400038,8192,65536
5520316,8192,65536
5640550,8192,65536
5319420,8192,65536
5508976,8192,65536
5345398,8192,65536
5427664,8192,65536
5386624,8192,65536
5520838,8192,65536
5458484,8192,65536
5512716,8192,65536
5447904,8192,65536
5412112,8192,65536
5345628,8192,65536
5396364,8192,65536
5487390,8192,65536
5465954,8192,65536
5557588,8192,65536
5349196,8192,65536
5446934,8192,65536
5303274,8192,65536
5379328,8192,65536
5440824,8192,65536
5362218,8192,65536
5548196,8192,65536
5399602,8192,65536
5405264,8192,65536
5393504,8192,65536
5342324,8192,65536
5438530,8192,65536
5352174,8192,65536
5379760,8192,65536
5416916,8192,65536
5343030,8192,65536
5386602,8192,65536
5365912,8192,65536
5406614,8192,65536
5415902,8192,65536
5347014,8192,65536
5436298,8192,65536
5519786,8192,65536
5402670,8192,65536
5394728,8192,65536
5365630,8192,65536
5370268,8192,65536
5366692,8192,65536
5359950,8192,65536
