TIME STD,OWRITE STD,PAYLOAD B
10975704,64,524288
10042318,64,524288
10698572,64,524288
10178292,64,524288
10251224,64,524288
10332054,64,524288
10314466,64,524288
10364148,64,524288
10287112,64,524288
10513440,64,524288
10300246,64,524288
10293790,64,524288
10505576,64,524288
10451878,64,524288
10163070,64,524288
10402998,64,524288
10356282,64,524288
10241800,64,524288
10407664,64,524288
10413878,64,524288
10229726,64,524288
10294646,64,524288
10213796,64,524288
10469158,64,524288
10302234,64,524288
10240162,64,524288
10437774,64,524288
11628028,64,524288
11417278,64,524288
11223454,64,524288
11446284,64,524288
11394264,64,524288
11143102,64,524288
11070774,64,524288
11775292,64,524288
12883306,64,524288
12729696,64,524288
11174150,64,524288
11236416,64,524288
11027788,64,524288
11001736,64,524288
11559296,64,524288
10728628,64,524288
10581786,64,524288
11022946,64,524288
10360470,64,524288
10158458,64,524288
10419290,64,524288
10251546,64,524288
10410898,64,524288
10245646,64,524288
10317124,64,524288
10291248,64,524288
10334446,64,524288
10426740,64,524288
10263022,64,524288
10417872,64,524288
10157236,64,524288
10268216,64,524288
10294246,64,524288
10364002,64,524288
10350722,64,524288
10280460,64,524288
10583664,64,524288
10208720,64,524288
10409276,64,524288
10346400,64,524288
10427008,64,524288
10263416,64,524288
10224044,64,524288
10427092,64,524288
10193380,64,524288
10290778,64,524288
10344512,64,524288
10306294,64,524288
10278902,64,524288
10400366,64,524288
10522062,64,524288
10242194,64,524288
10251074,64,524288
10408840,64,524288
10183488,64,524288
10296254,64,524288
10160714,64,524288
10605286,64,524288
10309930,64,524288
10658496,64,524288
10475962,64,524288
10259392,64,524288
10262970,64,524288
11016038,64,524288
10308150,64,524288
10366774,64,524288
10333106,64,524288
10396436,64,524288
10306998,64,524288
10287320,64,524288
10335740,64,524288
10443400,64,524288
10350846,64,524288
10241148,64,524288
10440674,64,524288
10217774,64,524288
10317760,64,524288
10253602,64,524288
10421228,64,524288
10430342,64,524288
10279706,64,524288
10340316,64,524288
10360710,64,524288
10407124,64,524288
10274814,64,524288
10389880,64,524288
10373252,64,524288
10266452,64,524288
10354750,64,524288
10195520,64,524288
10255124,64,524288
10104118,64,524288
10660974,64,524288
10323326,64,524288
10330324,64,524288
10462682,64,524288
10174866,64,524288
10285162,64,524288
10141376,64,524288
10465292,64,524288
10242458,64,524288
10283542,64,524288
10374360,64,524288
10247716,64,524288
10345426,64,524288
10123198,64,524288
10507160,64,524288
10235804,64,524288
10300194,64,524288
10539516,64,524288
10324600,64,524288
10185306,64,524288
10393600,64,524288
10454476,64,524288
10349290,64,524288
10350964,64,524288
10422758,64,524288
10203874,64,524288
10288570,64,524288
10436904,64,524288
10425618,64,524288
10258482,64,524288
10326298,64,524288
10485254,64,524288
10279392,64,524288
10496446,64,524288
10260152,64,524288
10417694,64,524288
10254640,64,524288
10326984,64,524288
10311756,64,524288
10256222,64,524288
10334258,64,524288
10930240,64,524288
10471174,64,524288
10285086,64,524288
10501068,64,524288
10484048,64,524288
10344234,64,524288
10308672,64,524288
10325394,64,524288
10440106,64,524288
10333172,64,524288
10262634,64,524288
10557222,64,524288
10325372,64,524288
10179594,64,524288
10435210,64,524288
10480148,64,524288
10182754,64,524288
10350688,64,524288
10536432,64,524288
10306442,64,524288
10240366,64,524288
10252194,64,524288
10368236,64,524288
10274896,64,524288
10202218,64,524288
10571672,64,524288
10261656,64,524288
