TIME STD,OWRITE STD,PAYLOAD B
1295750,1024,8192
1223692,1024,8192
1178298,1024,8192
1183616,1024,8192
1181312,1024,8192
1182424,1024,8192
1177994,1024,8192
1279348,1024,8192
1178514,1024,8192
1178078,1024,8192
1178750,1024,8192
1178216,1024,8192
1173930,1024,8192
1197484,1024,8192
1176538,1024,8192
1174854,1024,8192
1175708,1024,8192
1210844,1024,8192
1179188,1024,8192
1178984,1024,8192
1177104,1024,8192
1175208,1024,8192
1181624,1024,8192
1180388,1024,8192
1180624,1024,8192
1177728,1024,8192
1224066,1024,8192
1180936,1024,8192
1179912,1024,8192
1178136,1024,8192
1180492,1024,8192
1179586,1024,8192
1367048,1024,8192
1173880,1024,8192
1177722,1024,8192
1173220,1024,8192
1173650,1024,8192
1174120,1024,8192
1186380,1024,8192
1175236,1024,8192
1171474,1024,8192
1174342,1024,8192
1208100,1024,8192
1178572,1024,8192
1283004,1024,8192
1175338,1024,8192
1202260,1024,8192
1133062,1024,8192
1133414,1024,8192
1135972,1024,8192
1136318,1024,8192
1245840,1024,8192
1142902,1024,8192
1137084,1024,8192
1221522,1024,8192
1136764,1024,8192
1137696,1024,8192
1304944,1024,8192
1133900,1024,8192
1134818,1024,8192
1132936,1024,8192
1134240,1024,8192
1132624,1024,8192
1198466,1024,8192
1136408,1024,8192
1134016,1024,8192
1134094,1024,8192
1169364,1024,8192
1138826,1024,8192
1136358,1024,8192
1237532,1024,8192
1133584,1024,8192
1132730,1024,8192
1157180,1024,8192
1135732,1024,8192
1136072,1024,8192
1235636,1024,8192
1138140,1024,8192
1137602,1024,8192
1138190,1024,8192
1136390,1024,8192
1138854,1024,8192
1138688,1024,8192
1145522,1024,8192
1133246,1024,8192
1133174,1024,8192
1132782,1024,8192
1129286,1024,8192
1135070,1024,8192
1244866,1024,8192
1138332,1024,8192
1135716,1024,8192
1138202,1024,8192
1188460,1024,8192
1138076,1024,8192
1247602,1024,8192
1137416,1024,8192
1134774,1024,8192
1134234,1024,8192
1132528,1024,8192
1133804,1024,8192
1132984,1024,8192
1177524,1024,8192
1136076,1024,8192
1136962,1024,8192
1155022,1024,8192
1137036,1024,8192
1135792,1024,8192
1340276,1024,8192
1174238,1024,8192
1175250,1024,8192
1177120,1024,8192
1176764,1024,8192
1178894,1024,8192
1193006,1024,8192
1184660,1024,8192
1172874,1024,8192
1178788,1024,8192
1209586,1024,8192
1178158,1024,8192
1319876,1024,8192
1136956,1024,8192
1135318,1024,8192
1136144,1024,8192
1132242,1024,8192
1134896,1024,8192
1135186,1024,8192
1220488,1024,8192
1136206,1024,8192
1138050,1024,8192
1135478,1024,8192
1135416,1024,8192
1155570,1024,8192
1260720,1024,8192
1168634,1024,8192
1134552,1024,8192
1139784,1024,8192
1138660,1024,8192
1134538,1024,8192
1232594,1024,8192
1134964,1024,8192
1137176,1024,8192
1139688,1024,8192
1139212,1024,8192
1135808,1024,8192
1139130,1024,8192
1253018,1024,8192
1132908,1024,8192
1135538,1024,8192
1132836,1024,8192
1135842,1024,8192
1134728,1024,8192
1269654,1024,8192
1138662,1024,8192
