TIME STD,OWRITE STD,PAYLOAD B
6946492,8192,131072
6487708,8192,131072
6578442,8192,131072
6514856,8192,131072
6600630,8192,131072
6507138,8192,131072
6602012,8192,131072
6522382,8192,131072
6665372,8192,131072
6478162,8192,131072
6531772,8192,131072
6491792,8192,131072
6460930,8192,131072
6484170,8192,131072
6528286,8192,131072
6437680,8192,131072
6544750,8192,131072
6579690,8192,131072
6418140,8192,131072
6592746,8192,131072
6547884,8192,131072
6461310,8192,131072
6513184,8192,131072
6453750,8192,131072
6486100,8192,131072
6639292,8192,131072
6525176,8192,131072
6518858,8192,131072
6528288,8192,131072
6461984,8192,131072
6541632,8192,131072
6518290,8192,131072
6510756,8192,131072
6469868,8192,131072
6453956,8192,131072
6485720,8192,131072
7008526,8192,131072
6470634,8192,131072
6482032,8192,131072
6495144,8192,131072
6515720,8192,131072
6548160,8192,131072
6486786,8192,131072
6704696,8192,131072
6517798,8192,131072
6444020,8192,131072
6514602,8192,131072
6576972,8192,131072
6429398,8192,131072
6474576,8192,131072
6687122,8192,131072
6570266,8192,131072
6450256,8192,131072
6663674,8192,131072
6501520,8192,131072
6431828,8192,131072
6449614,8192,131072
6492894,8192,131072
6605444,8192,131072
6469452,8192,131072
6549556,8192,131072
6558252,8192,131072
6525486,8192,131072
6477188,8192,131072
6633254,8192,131072
6553408,8192,131072
6486808,8192,131072
6612694,8192,131072
6478786,8192,131072
6630490,8192,131072
6450220,8192,131072
6543130,8192,131072
6527164,8192,131072
6416896,8192,131072
6479518,8192,131072
6600790,8192,131072
6499274,8192,131072
6482318,8192,131072
6603504,8192,131072
6569752,8192,131072
6586780,8192,131072
6442768,8192,131072
6534658,8192,131072
6496620,8192,131072
6490056,8192,131072
6684740,8192,131072
6630222,8192,131072
6540038,8192,131072
6458824,8192,131072
6610380,8192,131072
6498210,8192,131072
6454398,8192,131072
6618710,8192,131072
6475866,8192,131072
6506996,8192,131072
6539106,8192,131072
6465158,8192,131072
6650738,8192,131072
6516216,8192,131072
6481014,8192,131072
6527436,8192,131072
6493466,8192,131072
7039668,8192,131072
6604984,8192,131072
6484322,8192,131072
6505596,8192,131072
6779050,8192,131072
6554822,8192,131072
6621228,8192,131072
6489940,8192,131072
6432788,8192,131072
6481796,8192,131072
6612222,8192,131072
7002382,8192,131072
7237186,8192,131072
6553866,8192,131072
6517366,8192,131072
6516548,8192,131072
6477194,8192,131072
6661970,8192,131072
6510590,8192,131072
6461040,8192,131072
6490896,8192,131072
6550034,8192,131072
6482344,8192,131072
6517228,8192,131072
6515376,8192,131072
