TIME STD,OWRITE STD,PAYLOAD B
59289548,65536,1048576
59226632,65536,1048576
59160502,65536,1048576
59138450,65536,1048576
58962676,65536,1048576
59386482,65536,1048576
59415652,65536,1048576
59320832,65536,1048576
59244694,65536,1048576
58835376,65536,1048576
59380594,65536,1048576
59516504,65536,1048576
60206368,65536,1048576
59444066,65536,1048576
59975134,65536,1048576
59775288,65536,1048576
59402110,65536,1048576
59842180,65536,1048576
59594074,65536,1048576
59505328,65536,1048576
59752428,65536,1048576
59364852,65536,1048576
59839352,65536,1048576
59528768,65536,1048576
59834008,65536,1048576
59390444,65536,1048576
59914666,65536,1048576
59538176,65536,1048576
59330802,65536,1048576
59068990,65536,1048576
59084020,65536,1048576
59152770,65536,1048576
59182488,65536,1048576
59126392,65536,1048576
59284194,65536,1048576
60084556,65536,1048576
59648348,65536,1048576
59692712,65536,1048576
59857590,65536,1048576
59300474,65536,1048576
59830036,65536,1048576
60419838,65536,1048576
60901894,65536,1048576
59603796,65536,1048576
59437844,65536,1048576
59716110,65536,1048576
59519872,65536,1048576
60005906,65536,1048576
59642560,65536,1048576
59754354,65536,1048576
59564572,65536,1048576
60785642,65536,1048576
59792744,65536,1048576
60110848,65536,1048576
60184988,65536,1048576
60039668,65536,1048576
59701808,65536,1048576
60059334,65536,1048576
59974058,65536,1048576
59997044,65536,1048576
59869986,65536,1048576
60063092,65536,1048576
59613310,65536,1048576
59737200,65536,1048576
59795288,65536,1048576
60082682,65536,1048576
59795872,65536,1048576
59921644,65536,1048576
59590066,65536,1048576
59563816,65536,1048576
59211344,65536,1048576
59357888,65536,1048576
59319198,65536,1048576
59620772,65536,1048576
59474878,65536,1048576
59808194,65536,1048576
59601292,65536,1048576
59537076,65536,1048576
59637198,65536,1048576
59454898,65536,1048576
59346574,65536,1048576
59282334,65536,1048576
59181700,65536,1048576
59571852,65536,1048576
59379060,65536,1048576
59589404,65536,1048576
59789234,65536,1048576
59473100,65536,1048576
59221154,65536,1048576
59675742,65536,1048576
59658358,65536,1048576
59180624,65536,1048576
59966148,65536,1048576
60118246,65536,1048576
59397216,65536,1048576
59457750,65536,1048576
59510648,65536,1048576
59714686,65536,1048576
59611768,65536,1048576
59835780,65536,1048576
59178886,65536,1048576
59250340,65536,1048576
59423394,65536,1048576
59436204,65536,1048576
59751210,65536,1048576
59584654,65536,1048576
59596366,65536,1048576
59368882,65536,1048576
59296504,65536,1048576
59541284,65536,1048576
59424670,65536,1048576
59348768,65536,1048576
59495686,65536,1048576
59587554,65536,1048576
59865540,65536,1048576
59758296,65536,1048576
59436602,65536,1048576
59707306,65536,1048576
59490992,65536,1048576
59541162,65536,1048576
59652298,65536,1048576
59490354,65536,1048576
59755228,65536,1048576
59325790,65536,1048576
59605292,65536,1048576
59328588,65536,1048576
59832404,65536,1048576
59523328,65536,1048576
59449878,65536,1048576
59431892,65536,1048576
59913902,65536,1048576
59547136,65536,1048576
60116094,65536,1048576
60079586,65536,1048576
59595038,65536,1048576
59422682,65536,1048576
59528124,65536,1048576
59511326,65536,1048576
59897778,65536,1048576
59559322,65536,1048576
59555892,65536,1048576
59584578,65536,1048576
59449198,65536,1048576
59398116,65536,1048576
59374484,65536,1048576
59463448,65536,1048576
59435846,65536,1048576
59501748,65536,1048576
59702534,65536,1048576
59381544,65536,1048576
59713284,65536,1048576
59280570,65536,1048576
59631312,65536,1048576
59457066,65536,1048576
60314792,65536,1048576
60536638,65536,1048576
59839094,65536,1048576
59989464,65536,1048576
59691722,65536,1048576
59869150,65536,1048576
59990770,65536,1048576
59895442,65536,1048576
60071788,65536,1048576
59950532,65536,1048576
59619926,65536,1048576
59662420,65536,1048576
60745302,65536,1048576
59389120,65536,1048576
59705754,65536,1048576
59785072,65536,1048576
59673106,65536,1048576
59851522,65536,1048576
59987586,65536,1048576
59302900,65536,1048576
59550548,65536,1048576
59487826,65536,1048576
59642782,65536,1048576
59342186,65536,1048576
60018980,65536,1048576
59279870,65536,1048576
59475108,65536,1048576
59570064,65536,1048576
59377784,65536,1048576
59359006,65536,1048576
59584956,65536,1048576
59512794,65536,1048576
59215086,65536,1048576
59346686,65536,1048576
59313170,65536,1048576
59715550,65536,1048576
59555442,65536,1048576
59492386,65536,1048576
59711006,65536,1048576
60214108,65536,1048576
59601110,65536,1048576
59437908,65536,1048576
59509672,65536,1048576
59637628,65536,1048576
59524932,65536,1048576
59429294,65536,1048576
59423274,65536,1048576
59787978,65536,1048576
59337228,65536,1048576
59458290,65536,1048576
59581444,65536,1048576
59513734,65536,1048576
59221890,65536,1048576
59314768,65536,1048576
59568844,65536,1048576
59646434,65536,1048576
59467400,65536,1048576
60751416,65536,1048576
59615186,65536,1048576
59694238,65536,1048576
59338444,65536,1048576
59584068,65536,1048576
59553062,65536,1048576
59711030,65536,1048576
59732474,65536,1048576
59229216,65536,1048576
59696746,65536,1048576
59304864,65536,1048576
59229224,65536,1048576
59458124,65536,1048576
59655114,65536,1048576
59545766,65536,1048576
59373002,65536,1048576
59426362,65536,1048576
59508294,65536,1048576
59559014,65536,1048576
59377872,65536,1048576
59362660,65536,1048576
59470010,65536,1048576
60098002,65536,1048576
59791378,65536,1048576
59610494,65536,1048576
59785008,65536,1048576
59622898,65536,1048576
59652040,65536,1048576
59515718,65536,1048576
59305938,65536,1048576
59474374,65536,1048576
59367110,65536,1048576
59236494,65536,1048576
59215918,65536,1048576
59484454,65536,1048576
59354658,65536,1048576
59193790,65536,1048576
59788168,65536,1048576
59477578,65536,1048576
60081448,65536,1048576
60212688,65536,1048576
59646298,65536,1048576
59207562,65536,1048576
59338238,65536,1048576
59378982,65536,1048576
59444910,65536,1048576
59534872,65536,1048576
59197298,65536,1048576
59665588,65536,1048576
59481042,65536,1048576
59476742,65536,1048576
59304750,65536,1048576
59539072,65536,1048576
59642378,65536,1048576
59425332,65536,1048576
59366934,65536,1048576
59572830,65536,1048576
59718688,65536,1048576
59395978,65536,1048576
59261674,65536,1048576
59426454,65536,1048576
59783208,65536,1048576
60079880,65536,1048576
59304208,65536,1048576
59562014,65536,1048576
59543538,65536,1048576
59138794,65536,1048576
59207108,65536,1048576
59605062,65536,1048576
59571934,65536,1048576
59191140,65536,1048576
59380878,65536,1048576
59337452,65536,1048576
59775164,65536,1048576
59510022,65536,1048576
59507660,65536,1048576
59518354,65536,1048576
59576886,65536,1048576
59416282,65536,1048576
60308660,65536,1048576
59955230,65536,1048576
59967530,65536,1048576
59337592,65536,1048576
59638384,65536,1048576
60707016,65536,1048576
60300026,65536,1048576
60369056,65536,1048576
60284026,65536,1048576
60041520,65536,1048576
59743416,65536,1048576
60326568,65536,1048576
61326406,65536,1048576
60349134,65536,1048576
59674184,65536,1048576
59528924,65536,1048576
59303058,65536,1048576
59441888,65536,1048576
59452350,65536,1048576
59149738,65536,1048576
59702510,65536,1048576
59475912,65536,1048576
59781208,65536,1048576
59473960,65536,1048576
59254066,65536,1048576
59601360,65536,1048576
59681756,65536,1048576
59481968,65536,1048576
59407314,65536,1048576
59601162,65536,1048576
59882796,65536,1048576
59491966,65536,1048576
59566858,65536,1048576
59553054,65536,1048576
59438226,65536,1048576
