TIME STD,OWRITE STD,PAYLOAD B
409806,4,64
352620,4,64
344112,4,64
343692,4,64
352300,4,64
341846,4,64
345310,4,64
343068,4,64
343222,4,64
343426,4,64
345796,4,64
344314,4,64
342306,4,64
346334,4,64
348152,4,64
425246,4,64
420232,4,64
352992,4,64
344718,4,64
343236,4,64
344548,4,64
342478,4,64
344610,4,64
340598,4,64
341450,4,64
343164,4,64
341990,4,64
360834,4,64
341624,4,64
342264,4,64
341972,4,64
341452,4,64
341354,4,64
340478,4,64
343200,4,64
345022,4,64
342202,4,64
344414,4,64
342964,4,64
344664,4,64
343018,4,64
356622,4,64
342762,4,64
343480,4,64
341246,4,64
346804,4,64
343704,4,64
342508,4,64
345846,4,64
344860,4,64
343124,4,64
343858,4,64
341068,4,64
343702,4,64
340488,4,64
355306,4,64
343510,4,64
343088,4,64
341270,4,64
342406,4,64
343248,4,64
339288,4,64
341068,4,64
340540,4,64
341646,4,64
341026,4,64
342230,4,64
341278,4,64
342102,4,64
431740,4,64
329830,4,64
331108,4,64
329996,4,64
331128,4,64
330766,4,64
331024,4,64
334644,4,64
330372,4,64
331740,4,64
332522,4,64
331686,4,64
336490,4,64
330230,4,64
331254,4,64
332800,4,64
330964,4,64
330864,4,64
330948,4,64
330304,4,64
330284,4,64
330420,4,64
332236,4,64
331970,4,64
470164,4,64
486002,4,64
334106,4,64
333770,4,64
440016,4,64
333828,4,64
331908,4,64
347146,4,64
330364,4,64
335496,4,64
331296,4,64
331864,4,64
331940,4,64
332194,4,64
331424,4,64
330214,4,64
330684,4,64
332256,4,64
342786,4,64
333380,4,64
331626,4,64
330378,4,64
349440,4,64
364716,4,64
331778,4,64
354040,4,64
332734,4,64
330776,4,64
331282,4,64
331356,4,64
335164,4,64
330752,4,64
330022,4,64
331214,4,64
330408,4,64
331630,4,64
329292,4,64
348290,4,64
332074,4,64
332402,4,64
331620,4,64
333396,4,64
332138,4,64
331746,4,64
332216,4,64
330266,4,64
333846,4,64
444772,4,64
330952,4,64
329512,4,64
331664,4,64
333726,4,64
344790,4,64
332006,4,64
333794,4,64
332760,4,64
332114,4,64
329842,4,64
331002,4,64
329482,4,64
331012,4,64
697988,4,64
332290,4,64
331830,4,64
332190,4,64
333294,4,64
333072,4,64
331412,4,64
333592,4,64
333410,4,64
331208,4,64
333078,4,64
332186,4,64
330326,4,64
332448,4,64
427982,4,64
332434,4,64
332626,4,64
330014,4,64
329764,4,64
365008,4,64
329584,4,64
334848,4,64
330834,4,64
330450,4,64
330708,4,64
330250,4,64
330606,4,64
331130,4,64
331826,4,64
331608,4,64
329820,4,64
331404,4,64
329056,4,64
329282,4,64
329698,4,64
331024,4,64
330646,4,64
331636,4,64
329780,4,64
328808,4,64
329304,4,64
331102,4,64
328084,4,64
331270,4,64
329326,4,64
330810,4,64
330026,4,64
330276,4,64
328500,4,64
331220,4,64
329842,4,64
330494,4,64
329788,4,64
332302,4,64
331090,4,64
331464,4,64
329388,4,64
426244,4,64
330432,4,64
330696,4,64
330502,4,64
329328,4,64
330664,4,64
330380,4,64
329792,4,64
330694,4,64
330216,4,64
329912,4,64
330740,4,64
329128,4,64
329194,4,64
330502,4,64
333238,4,64
330200,4,64
331490,4,64
330876,4,64
330512,4,64
335362,4,64
329570,4,64
333794,4,64
333330,4,64
330096,4,64
330956,4,64
329014,4,64
328102,4,64
331642,4,64
334400,4,64
330348,4,64
328750,4,64
329636,4,64
329204,4,64
329686,4,64
331038,4,64
330290,4,64
329854,4,64
330584,4,64
330586,4,64
330686,4,64
329364,4,64
330638,4,64
437966,4,64
331238,4,64
333646,4,64
329342,4,64
333198,4,64
331138,4,64
329642,4,64
330558,4,64
330608,4,64
332398,4,64
330288,4,64
330888,4,64
339150,4,64
332454,4,64
329308,4,64
330576,4,64
331704,4,64
328994,4,64
374874,4,64
329102,4,64
337220,4,64
329826,4,64
329050,4,64
331886,4,64
329846,4,64
331496,4,64
332398,4,64
329142,4,64
339326,4,64
418750,4,64
330890,4,64
332060,4,64
329582,4,64
328892,4,64
337062,4,64
333178,4,64
338368,4,64
330132,4,64
330360,4,64
330484,4,64
332486,4,64
333308,4,64
331464,4,64
477706,4,64
330374,4,64
330964,4,64
329522,4,64
331754,4,64
330590,4,64
331984,4,64
330824,4,64
331818,4,64
329600,4,64
329654,4,64
330058,4,64
334102,4,64
330006,4,64
332128,4,64
332090,4,64
330156,4,64
330642,4,64
331190,4,64
329074,4,64
330212,4,64
330598,4,64
329840,4,64
330692,4,64
332366,4,64
331800,4,64
332132,4,64
330906,4,64
331186,4,64
338582,4,64
331418,4,64
329978,4,64
331120,4,64
330684,4,64
333136,4,64
329304,4,64
330196,4,64
330364,4,64
329782,4,64
331044,4,64
333118,4,64
331016,4,64
332730,4,64
441024,4,64
333240,4,64
329806,4,64
331246,4,64
332802,4,64
