TIME STD,OWRITE STD,PAYLOAD B
4958782,4096,131072
4622802,4096,131072
4591914,4096,131072
4699352,4096,131072
4701152,4096,131072
4588312,4096,131072
4613400,4096,131072
4593454,4096,131072
4715314,4096,131072
4572014,4096,131072
4650234,4096,131072
4606204,4096,131072
4665506,4096,131072
4552948,4096,131072
4635134,4096,131072
4572734,4096,131072
4695040,4096,131072
4566130,4096,131072
4698568,4096,131072
4607118,4096,131072
4593008,4096,131072
4610862,4096,131072
4581112,4096,131072
4696624,4096,131072
4588838,4096,131072
4648056,4096,131072
4757276,4096,131072
4799024,4096,131072
4589878,4096,131072
4663060,4096,131072
4575432,4096,131072
4685460,4096,131072
4582778,4096,131072
4681626,4096,131072
4590110,4096,131072
4671062,4096,131072
4589988,4096,131072
4579816,4096,131072
4694456,4096,131072
4584030,4096,131072
4644032,4096,131072
4714638,4096,131072
4696806,4096,131072
4585760,4096,131072
4593956,4096,131072
4581226,4096,131072
4702870,4096,131072
4589430,4096,131072
4628756,4096,131072
4703074,4096,131072
4691356,4096,131072
4590594,4096,131072
5026362,4096,131072
4588246,4096,131072
4639918,4096,131072
4731314,4096,131072
4867510,4096,131072
4841150,4096,131072
4593034,4096,131072
4720924,4096,131072
4590960,4096,131072
4722620,4096,131072
4578502,4096,131072
4707140,4096,131072
4665048,4096,131072
4715578,4096,131072
4580246,4096,131072
4680944,4096,131072
4586980,4096,131072
4644424,4096,131072
4583616,4096,131072
4588554,4096,131072
4633938,4096,131072
4671752,4096,131072
4784960,4096,131072
4584620,4096,131072
4615898,4096,131072
4575128,4096,131072
4697592,4096,131072
4668264,4096,131072
4638446,4096,131072
4565040,4096,131072
4691258,4096,131072
4597374,4096,131072
4675352,4096,131072
4578718,4096,131072
4676418,4096,131072
4719736,4096,131072
4587872,4096,131072
4670012,4096,131072
4586272,4096,131072
4608952,4096,131072
4578862,4096,131072
4743124,4096,131072
4676448,4096,131072
4596908,4096,131072
4744068,4096,131072
4705850,4096,131072
4581376,4096,131072
4652904,4096,131072
4583380,4096,131072
4690582,4096,131072
4671642,4096,131072
4686306,4096,131072
4650906,4096,131072
4655366,4096,131072
