TIME STD,OWRITE STD,PAYLOAD B
392900,32,128
342716,32,128
341010,32,128
454744,32,128
339056,32,128
337846,32,128
338290,32,128
337790,32,128
337524,32,128
336560,32,128
335464,32,128
334728,32,128
337528,32,128
336036,32,128
336508,32,128
337298,32,128
337260,32,128
363134,32,128
338862,32,128
338780,32,128
340422,32,128
338918,32,128
336616,32,128
338544,32,128
340056,32,128
338926,32,128
336338,32,128
336284,32,128
336094,32,128
338494,32,128
338938,32,128
467316,32,128
337518,32,128
337096,32,128
334858,32,128
336642,32,128
337136,32,128
338736,32,128
335494,32,128
337442,32,128
336228,32,128
337214,32,128
338648,32,128
337800,32,128
335598,32,128
360130,32,128
334426,32,128
335884,32,128
336526,32,128
335646,32,128
335462,32,128
337002,32,128
335380,32,128
338120,32,128
336192,32,128
339014,32,128
339926,32,128
337978,32,128
336376,32,128
336942,32,128
450146,32,128
335792,32,128
336048,32,128
337440,32,128
335366,32,128
376028,32,128
336530,32,128
336660,32,128
336154,32,128
335280,32,128
340178,32,128
336758,32,128
336026,32,128
336678,32,128
379776,32,128
336242,32,128
334686,32,128
337486,32,128
339194,32,128
335440,32,128
336174,32,128
335388,32,128
336740,32,128
334770,32,128
335422,32,128
336278,32,128
335558,32,128
338340,32,128
464962,32,128
337260,32,128
335434,32,128
335232,32,128
337418,32,128
335588,32,128
335656,32,128
337152,32,128
337614,32,128
335880,32,128
338734,32,128
335616,32,128
337226,32,128
335490,32,128
399650,32,128
336592,32,128
336140,32,128
336648,32,128
334992,32,128
336716,32,128
335914,32,128
335294,32,128
337148,32,128
335066,32,128
338550,32,128
337996,32,128
335282,32,128
337292,32,128
336698,32,128
340352,32,128
335900,32,128
334814,32,128
336292,32,128
334790,32,128
378250,32,128
334212,32,128
335698,32,128
335546,32,128
336646,32,128
336038,32,128
336632,32,128
335362,32,128
335554,32,128
377336,32,128
334486,32,128
336022,32,128
337034,32,128
336916,32,128
336112,32,128
337024,32,128
335094,32,128
334034,32,128
335610,32,128
335986,32,128
334962,32,128
335200,32,128
335040,32,128
340406,32,128
335612,32,128
335008,32,128
334386,32,128
334986,32,128
335354,32,128
335418,32,128
335156,32,128
334982,32,128
335058,32,128
336146,32,128
336868,32,128
335810,32,128
335200,32,128
432520,32,128
335882,32,128
337454,32,128
338950,32,128
336832,32,128
336380,32,128
336274,32,128
340390,32,128
336674,32,128
336652,32,128
336200,32,128
336654,32,128
336436,32,128
337134,32,128
336622,32,128
336590,32,128
336126,32,128
336232,32,128
335302,32,128
336136,32,128
417958,32,128
337356,32,128
337742,32,128
338296,32,128
334838,32,128
337278,32,128
337182,32,128
336738,32,128
334576,32,128
373172,32,128
336696,32,128
336488,32,128
335836,32,128
336364,32,128
335346,32,128
335592,32,128
378512,32,128
334450,32,128
334546,32,128
334950,32,128
336370,32,128
336806,32,128
337546,32,128
339294,32,128
334470,32,128
335268,32,128
337556,32,128
334906,32,128
335728,32,128
445754,32,128
336394,32,128
337088,32,128
335860,32,128
335954,32,128
339880,32,128
337234,32,128
336206,32,128
337236,32,128
335702,32,128
336404,32,128
335992,32,128
335476,32,128
335592,32,128
336834,32,128
337570,32,128
335010,32,128
338402,32,128
336278,32,128
333218,32,128
336026,32,128
335410,32,128
469560,32,128
334150,32,128
336700,32,128
335092,32,128
335190,32,128
334460,32,128
384274,32,128
337170,32,128
338040,32,128
336264,32,128
336366,32,128
339836,32,128
335194,32,128
337414,32,128
435160,32,128
335384,32,128
337120,32,128
336258,32,128
335684,32,128
336698,32,128
336424,32,128
338562,32,128
336318,32,128
336580,32,128
345680,32,128
335728,32,128
334638,32,128
336058,32,128
451852,32,128
336192,32,128
334746,32,128
335418,32,128
335174,32,128
335562,32,128
336190,32,128
335976,32,128
335428,32,128
334612,32,128
335698,32,128
336046,32,128
335974,32,128
335182,32,128
336786,32,128
336422,32,128
335126,32,128
333674,32,128
336834,32,128
336206,32,128
335714,32,128
335100,32,128
337102,32,128
335890,32,128
335504,32,128
335700,32,128
336182,32,128
336334,32,128
336156,32,128
454602,32,128
336662,32,128
335250,32,128
334782,32,128
335908,32,128
334842,32,128
334626,32,128
374438,32,128
336340,32,128
334566,32,128
335116,32,128
335194,32,128
336334,32,128
336452,32,128
429412,32,128
335570,32,128
334118,32,128
336072,32,128
334676,32,128
336110,32,128
335212,32,128
335340,32,128
336102,32,128
356738,32,128
336428,32,128
336730,32,128
336446,32,128
335268,32,128
335584,32,128
334856,32,128
335414,32,128
335230,32,128
334554,32,128
334924,32,128
334786,32,128
334924,32,128
334636,32,128
334652,32,128
336116,32,128
333712,32,128
334806,32,128
336092,32,128
336554,32,128
338326,32,128
337306,32,128
336140,32,128
334912,32,128
334666,32,128
