TIME,OWRITE,PAYLOAD
3600162,1,131072
3158998,1,131072
3155780,1,131072
3256610,1,131072
3192824,1,131072
3556286,1,131072
4051046,1,131072
3993594,1,131072
3832052,1,131072
3820482,1,131072
3976830,1,131072
3876356,1,131072
3743318,1,131072
4145274,1,131072
3817684,1,131072
4279042,1,131072
3948706,1,131072
3813476,1,131072
3960380,1,131072
3946096,1,131072
3879684,1,131072
3868784,1,131072
3946196,1,131072
3869214,1,131072
3949552,1,131072
3955128,1,131072
4148300,1,131072
3733872,1,131072
3911334,1,131072
4024898,1,131072
4270614,1,131072
3955972,1,131072
3795480,1,131072
4064580,1,131072
3948142,1,131072
3956476,1,131072
3965712,1,131072
3950962,1,131072
4048692,1,131072
3872354,1,131072
3481666,1,131072
4013456,1,131072
4325906,1,131072
3731554,1,131072
3911082,1,131072
4064422,1,131072
3876994,1,131072
3951018,1,131072
3885450,1,131072
3874800,1,131072
3991646,1,131072
4015742,1,131072
4009748,1,131072
4218202,1,131072
3916186,1,131072
4102796,1,131072
3946820,1,131072
4001358,1,131072
3964810,1,131072
3776196,1,131072
4198886,1,131072
4059046,1,131072
3778974,1,131072
4432656,1,131072
3733246,1,131072
3784358,1,131072
3905352,1,131072
3963446,1,131072
3933034,1,131072
3956994,1,131072
4146914,1,131072
3923004,1,131072
4358160,1,131072
4140706,1,131072
3970444,1,131072
4445510,1,131072
3961546,1,131072
3965690,1,131072
4283988,1,131072
3961402,1,131072
3969470,1,131072
4116102,1,131072
3966922,1,131072
4122640,1,131072
3958724,1,131072
4343950,1,131072
4194460,1,131072
3938522,1,131072
3755038,1,131072
3931540,1,131072
4114064,1,131072
3954924,1,131072
3982248,1,131072
3903350,1,131072
3965512,1,131072
3953048,1,131072
3909626,1,131072
3882530,1,131072
3829468,1,131072
3766614,1,131072
4123724,1,131072
3811954,1,131072
4209242,1,131072
3916314,1,131072
4227996,1,131072
3863112,1,131072
3382892,1,131072
4084658,1,131072
4297268,1,131072
3933768,1,131072
4077242,1,131072
3940468,1,131072
4025084,1,131072
4266654,1,131072
3867226,1,131072
4048982,1,131072
3933638,1,131072
3847738,1,131072
3724652,1,131072
3936444,1,131072
3923522,1,131072
3805486,1,131072
4165232,1,131072
3767480,1,131072
3858686,1,131072
4269762,1,131072
4003768,1,131072
3922654,1,131072
3935148,1,131072
4003654,1,131072
3726230,1,131072
3913750,1,131072
3927454,1,131072
4058420,1,131072
3954976,1,131072
3959466,1,131072
4040508,1,131072
3947268,1,131072
4973752,1,131072
3789228,1,131072
3962558,1,131072
3958784,1,131072
3794004,1,131072
3739742,1,131072
4162094,1,131072
3733164,1,131072
4244918,1,131072
3956306,1,131072
3945938,1,131072
3958458,1,131072
3953018,1,131072
3907090,1,131072
4186000,1,131072
4105948,1,131072
4050058,1,131072
4078772,1,131072
3913082,1,131072
3970604,1,131072
4397278,1,131072
3915492,1,131072
3966686,1,131072
3929598,1,131072
3824924,1,131072
3972738,1,131072
4057478,1,131072
4036838,1,131072
3872026,1,131072
3927726,1,131072
3796344,1,131072
3923806,1,131072
3904314,1,131072
3941516,1,131072
3938578,1,131072
3778224,1,131072
4317642,1,131072
4055282,1,131072
3916762,1,131072
4006466,1,131072
4198542,1,131072
3831932,1,131072
3912880,1,131072
4016032,1,131072
3861984,1,131072
3940262,1,131072
4341090,1,131072
3739702,1,131072
4149872,1,131072
3902598,1,131072
3884266,1,131072
3942894,1,131072
3732380,1,131072
3922134,1,131072
3965070,1,131072
3942352,1,131072
3868330,1,131072
4364116,1,131072
4678748,1,131072
3946768,1,131072
4386346,1,131072
4417066,1,131072
