TIME,OWRITE,PAYLOAD
416720,1,1
642562,1,1
790228,1,1
558330,1,1
703734,1,1
584892,1,1
645788,1,1
732810,1,1
630650,1,1
626378,1,1
701778,1,1
745546,1,1
632158,1,1
628310,1,1
634010,1,1
630408,1,1
696926,1,1
635318,1,1
589554,1,1
700696,1,1
588838,1,1
586174,1,1
698824,1,1
646180,1,1
704148,1,1
654136,1,1
703910,1,1
831850,1,1
660270,1,1
638616,1,1
630832,1,1
625678,1,1
632244,1,1
703122,1,1
702172,1,1
627668,1,1
638534,1,1
708834,1,1
633416,1,1
630766,1,1
628268,1,1
627448,1,1
548208,1,1
701362,1,1
706974,1,1
712300,1,1
633024,1,1
679608,1,1
638224,1,1
631514,1,1
634750,1,1
710798,1,1
636630,1,1
623844,1,1
629684,1,1
704360,1,1
792404,1,1
624520,1,1
707146,1,1
640150,1,1
709166,1,1
698706,1,1
628992,1,1
639138,1,1
637452,1,1
630862,1,1
622698,1,1
629570,1,1
631796,1,1
709676,1,1
836766,1,1
630678,1,1
704216,1,1
633554,1,1
773088,1,1
628784,1,1
637574,1,1
705472,1,1
627954,1,1
617294,1,1
591718,1,1
626970,1,1
626938,1,1
632974,1,1
630514,1,1
639004,1,1
630918,1,1
692716,1,1
592090,1,1
624580,1,1
630068,1,1
635634,1,1
635238,1,1
625282,1,1
635654,1,1
629296,1,1
632578,1,1
575620,1,1
707048,1,1
584234,1,1
698720,1,1
629366,1,1
698460,1,1
637534,1,1
631308,1,1
585698,1,1
628846,1,1
633526,1,1
702554,1,1
652398,1,1
630404,1,1
700038,1,1
631144,1,1
584536,1,1
629936,1,1
659882,1,1
628192,1,1
588684,1,1
583262,1,1
707790,1,1
636430,1,1
580938,1,1
642018,1,1
645886,1,1
695512,1,1
633972,1,1
630770,1,1
697170,1,1
632248,1,1
628310,1,1
706172,1,1
740364,1,1
588704,1,1
757570,1,1
628276,1,1
757446,1,1
632420,1,1
688614,1,1
631840,1,1
716204,1,1
652388,1,1
581562,1,1
589488,1,1
708074,1,1
784806,1,1
565420,1,1
562926,1,1
592182,1,1
508166,1,1
501908,1,1
557228,1,1
656324,1,1
598750,1,1
595190,1,1
599958,1,1
660850,1,1
628458,1,1
595924,1,1
527712,1,1
588502,1,1
673224,1,1
519386,1,1
566758,1,1
502640,1,1
519674,1,1
647142,1,1
588710,1,1
659498,1,1
641794,1,1
648262,1,1
555426,1,1
618384,1,1
532138,1,1
680812,1,1
638034,1,1
550398,1,1
431684,1,1
422328,1,1
630116,1,1
636082,1,1
631376,1,1
700850,1,1
633124,1,1
583626,1,1
693124,1,1
735054,1,1
627834,1,1
573702,1,1
642898,1,1
757474,1,1
629116,1,1
697688,1,1
745886,1,1
633986,1,1
703994,1,1
782930,1,1
635294,1,1
630020,1,1
623862,1,1
630082,1,1
