TIME,OWRITE,PAYLOAD
517684,1,16
519180,1,16
567262,1,16
639942,1,16
641274,1,16
648716,1,16
589036,1,16
639838,1,16
639092,1,16
634596,1,16
648066,1,16
709928,1,16
634600,1,16
632184,1,16
636520,1,16
632046,1,16
704846,1,16
591564,1,16
702596,1,16
636830,1,16
696426,1,16
651062,1,16
638002,1,16
628980,1,16
629276,1,16
697716,1,16
753048,1,16
588980,1,16
632048,1,16
632920,1,16
632508,1,16
636102,1,16
639030,1,16
636614,1,16
799094,1,16
684380,1,16
632846,1,16
633068,1,16
582154,1,16
644088,1,16
598140,1,16
625816,1,16
699354,1,16
632604,1,16
625174,1,16
637940,1,16
587518,1,16
632414,1,16
630370,1,16
629492,1,16
592068,1,16
629814,1,16
704506,1,16
584980,1,16
635934,1,16
628950,1,16
598108,1,16
590886,1,16
774830,1,16
634300,1,16
590108,1,16
703090,1,16
736278,1,16
590854,1,16
629146,1,16
641186,1,16
632036,1,16
471950,1,16
638986,1,16
631176,1,16
706608,1,16
695396,1,16
701574,1,16
633650,1,16
630302,1,16
628104,1,16
589908,1,16
634314,1,16
578792,1,16
646164,1,16
698096,1,16
646406,1,16
634126,1,16
704680,1,16
737814,1,16
537516,1,16
703924,1,16
633304,1,16
717012,1,16
491978,1,16
707804,1,16
522238,1,16
414250,1,16
650502,1,16
708030,1,16
586400,1,16
638350,1,16
636052,1,16
638242,1,16
586684,1,16
702858,1,16
586234,1,16
716206,1,16
709146,1,16
703108,1,16
595168,1,16
714696,1,16
763616,1,16
630142,1,16
709152,1,16
700860,1,16
655092,1,16
592106,1,16
665168,1,16
630488,1,16
643468,1,16
710504,1,16
627204,1,16
589118,1,16
637200,1,16
636134,1,16
705412,1,16
706972,1,16
669356,1,16
716958,1,16
596952,1,16
633578,1,16
645208,1,16
637312,1,16
499558,1,16
613740,1,16
517740,1,16
512696,1,16
590884,1,16
772228,1,16
638880,1,16
683246,1,16
493778,1,16
695026,1,16
594050,1,16
521434,1,16
568908,1,16
615882,1,16
572038,1,16
636264,1,16
521414,1,16
593292,1,16
563252,1,16
519018,1,16
553628,1,16
582334,1,16
528856,1,16
509926,1,16
549064,1,16
583496,1,16
571816,1,16
653184,1,16
501884,1,16
597596,1,16
610260,1,16
518168,1,16
566202,1,16
804210,1,16
510114,1,16
531612,1,16
461848,1,16
423308,1,16
423056,1,16
414098,1,16
767776,1,16
595202,1,16
699948,1,16
713352,1,16
632018,1,16
632214,1,16
635394,1,16
704762,1,16
583370,1,16
595584,1,16
637858,1,16
704342,1,16
775422,1,16
638816,1,16
705164,1,16
638082,1,16
758222,1,16
639426,1,16
632594,1,16
510276,1,16
382930,1,16
407858,1,16
536808,1,16
704518,1,16
627972,1,16
594848,1,16
639604,1,16
587046,1,16
639318,1,16
633486,1,16
489482,1,16
