TIME SBOX,OWRITE SBOX,PAYLOAD B
1267926,4,16384
1175794,4,16384
1172892,4,16384
1224986,4,16384
1196904,4,16384
1192244,4,16384
1124602,4,16384
1177862,4,16384
1226340,4,16384
1222804,4,16384
1224144,4,16384
1155620,4,16384
1233030,4,16384
1288928,4,16384
1196814,4,16384
1122604,4,16384
1120056,4,16384
1164094,4,16384
1189208,4,16384
1190794,4,16384
1187348,4,16384
1124064,4,16384
1196674,4,16384
1225702,4,16384
1213912,4,16384
1122996,4,16384
1127076,4,16384
1123308,4,16384
1255146,4,16384
1149388,4,16384
1141784,4,16384
1170996,4,16384
1257638,4,16384
1125988,4,16384
1191406,4,16384
1197476,4,16384
1290910,4,16384
1156024,4,16384
1191898,4,16384
1219564,4,16384
1190196,4,16384
1202332,4,16384
1196364,4,16384
1116184,4,16384
1118918,4,16384
1185022,4,16384
1185646,4,16384
1121000,4,16384
1156450,4,16384
1188676,4,16384
1187286,4,16384
1187016,4,16384
1123276,4,16384
1218770,4,16384
1118670,4,16384
1150958,4,16384
1118162,4,16384
1123244,4,16384
1121364,4,16384
1263864,4,16384
1191918,4,16384
1124580,4,16384
1325656,4,16384
1123182,4,16384
1257546,4,16384
1456022,4,16384
1122178,4,16384
1222130,4,16384
1252830,4,16384
1117732,4,16384
1207546,4,16384
1121210,4,16384
1120322,4,16384
1120292,4,16384
1360992,4,16384
1200106,4,16384
1232630,4,16384
1118844,4,16384
1118990,4,16384
1220314,4,16384
1221242,4,16384
1118846,4,16384
1226126,4,16384
1120526,4,16384
1154632,4,16384
1253262,4,16384
1119656,4,16384
1188798,4,16384
1235516,4,16384
1116376,4,16384
1151724,4,16384
1285250,4,16384
1151840,4,16384
1200814,4,16384
1125360,4,16384
1188740,4,16384
1182706,4,16384
1194554,4,16384
1188386,4,16384
1218282,4,16384
1157736,4,16384
1220238,4,16384
1255646,4,16384
1133974,4,16384
1155472,4,16384
1290470,4,16384
1186844,4,16384
1117118,4,16384
1187562,4,16384
1117650,4,16384
1221184,4,16384
1299440,4,16384
1186968,4,16384
1119418,4,16384
1153204,4,16384
1121956,4,16384
1186974,4,16384
1122190,4,16384
1122134,4,16384
1119804,4,16384
1188800,4,16384
1248044,4,16384
1185048,4,16384
1222556,4,16384
1187372,4,16384
1189742,4,16384
1117124,4,16384
1116296,4,16384
1207752,4,16384
1119632,4,16384
1192120,4,16384
1123102,4,16384
1185264,4,16384
1184546,4,16384
1291698,4,16384
1192392,4,16384
1156732,4,16384
1188154,4,16384
1154182,4,16384
1189970,4,16384
1306330,4,16384
1188418,4,16384
1220534,4,16384
1186318,4,16384
1236388,4,16384
1224550,4,16384
1123136,4,16384
1223024,4,16384
1257954,4,16384
1258062,4,16384
1194538,4,16384
1302464,4,16384
1154846,4,16384
1117594,4,16384
1150096,4,16384
1116450,4,16384
1251412,4,16384
1181290,4,16384
1119332,4,16384
