TIME SBOX,OWRITE SBOX,PAYLOAD B
501304,2,64
443690,2,64
442540,2,64
474408,2,64
440658,2,64
439912,2,64
443582,2,64
437712,2,64
435800,2,64
433956,2,64
472674,2,64
433714,2,64
433786,2,64
433872,2,64
435588,2,64
434344,2,64
470804,2,64
593324,2,64
435970,2,64
501256,2,64
504542,2,64
434120,2,64
469134,2,64
468488,2,64
435720,2,64
468878,2,64
433128,2,64
432732,2,64
504892,2,64
435980,2,64
470018,2,64
507684,2,64
535126,2,64
433792,2,64
441652,2,64
436272,2,64
467266,2,64
432780,2,64
437206,2,64
432396,2,64
435014,2,64
504530,2,64
466436,2,64
437340,2,64
434838,2,64
437402,2,64
437894,2,64
433948,2,64
437308,2,64
472400,2,64
468686,2,64
434690,2,64
467414,2,64
471614,2,64
501474,2,64
434064,2,64
505066,2,64
471082,2,64
503018,2,64
498286,2,64
466594,2,64
432262,2,64
431462,2,64
467190,2,64
431518,2,64
432588,2,64
435410,2,64
570412,2,64
433960,2,64
458682,2,64
434730,2,64
438538,2,64
436192,2,64
435236,2,64
471254,2,64
471564,2,64
432444,2,64
502960,2,64
431948,2,64
504454,2,64
470800,2,64
431830,2,64
465644,2,64
466572,2,64
430518,2,64
432276,2,64
432916,2,64
431334,2,64
432640,2,64
435196,2,64
530924,2,64
432978,2,64
464062,2,64
431414,2,64
466482,2,64
567728,2,64
501420,2,64
431578,2,64
466618,2,64
534190,2,64
608240,2,64
432094,2,64
432502,2,64
467878,2,64
499914,2,64
499726,2,64
500436,2,64
431434,2,64
432032,2,64
431736,2,64
432820,2,64
438218,2,64
434654,2,64
469896,2,64
500720,2,64
469076,2,64
434036,2,64
468794,2,64
518156,2,64
468756,2,64
499322,2,64
501212,2,64
499822,2,64
432470,2,64
464924,2,64
535236,2,64
433734,2,64
433348,2,64
501082,2,64
498906,2,64
434662,2,64
549554,2,64
433498,2,64
432270,2,64
432648,2,64
468148,2,64
466126,2,64
432532,2,64
467142,2,64
500788,2,64
467466,2,64
465054,2,64
439554,2,64
433728,2,64
435404,2,64
432218,2,64
498594,2,64
431728,2,64
465892,2,64
467152,2,64
500246,2,64
432384,2,64
466056,2,64
434454,2,64
500786,2,64
433478,2,64
464916,2,64
500888,2,64
433124,2,64
432444,2,64
457706,2,64
465704,2,64
500380,2,64
561208,2,64
432024,2,64
430962,2,64
431388,2,64
466356,2,64
431492,2,64
432228,2,64
433532,2,64
467012,2,64
433994,2,64
466830,2,64
436874,2,64
468974,2,64
433014,2,64
433276,2,64
464354,2,64
466904,2,64
468346,2,64
499070,2,64
433782,2,64
464868,2,64
528670,2,64
432388,2,64
436268,2,64
536126,2,64
439744,2,64
434032,2,64
431960,2,64
432676,2,64
468082,2,64
501322,2,64
434284,2,64
433314,2,64
499218,2,64
507826,2,64
432628,2,64
467138,2,64
432328,2,64
465028,2,64
482094,2,64
432774,2,64
466314,2,64
436626,2,64
500148,2,64
467798,2,64
431634,2,64
467096,2,64
468126,2,64
433186,2,64
432170,2,64
501066,2,64
534886,2,64
477166,2,64
431832,2,64
464676,2,64
434322,2,64
433156,2,64
434184,2,64
433602,2,64
432126,2,64
431252,2,64
501748,2,64
433366,2,64
466526,2,64
500892,2,64
465972,2,64
433978,2,64
467404,2,64
435052,2,64
431648,2,64
433200,2,64
431320,2,64
500740,2,64
535210,2,64
433372,2,64
433624,2,64
466068,2,64
431368,2,64
431168,2,64
502630,2,64
431552,2,64
499682,2,64
435110,2,64
432480,2,64
502490,2,64
437900,2,64
467986,2,64
502430,2,64
534512,2,64
465146,2,64
432320,2,64
464512,2,64
466530,2,64
467394,2,64
561470,2,64
432768,2,64
430668,2,64
464968,2,64
443758,2,64
433718,2,64
433510,2,64
467158,2,64
466220,2,64
431766,2,64
466060,2,64
471230,2,64
