TIME SBOX,OWRITE SBOX,PAYLOAD B
522706,1,64
477220,1,64
438692,1,64
440064,1,64
439722,1,64
439762,1,64
508434,1,64
440156,1,64
477552,1,64
440200,1,64
471268,1,64
474278,1,64
472960,1,64
504712,1,64
440474,1,64
437678,1,64
474110,1,64
507340,1,64
439268,1,64
441118,1,64
438252,1,64
514360,1,64
472902,1,64
447568,1,64
437162,1,64
439498,1,64
471154,1,64
438082,1,64
439850,1,64
439600,1,64
473580,1,64
439520,1,64
507602,1,64
439110,1,64
439322,1,64
474488,1,64
440206,1,64
440516,1,64
439400,1,64
440414,1,64
440010,1,64
439000,1,64
552064,1,64
473366,1,64
471602,1,64
474902,1,64
470774,1,64
439948,1,64
443758,1,64
437342,1,64
474184,1,64
440918,1,64
568272,1,64
442642,1,64
439714,1,64
438326,1,64
474038,1,64
438756,1,64
438904,1,64
506500,1,64
473602,1,64
436078,1,64
474492,1,64
478228,1,64
473640,1,64
447644,1,64
505342,1,64
441394,1,64
471172,1,64
474720,1,64
473354,1,64
473236,1,64
473580,1,64
486132,1,64
473376,1,64
437034,1,64
471966,1,64
470960,1,64
439392,1,64
438812,1,64
473096,1,64
452402,1,64
438602,1,64
438456,1,64
440142,1,64
439434,1,64
438040,1,64
471602,1,64
475432,1,64
451398,1,64
441510,1,64
472062,1,64
472784,1,64
481220,1,64
493156,1,64
437116,1,64
470860,1,64
439324,1,64
439370,1,64
470980,1,64
439434,1,64
473234,1,64
438168,1,64
439910,1,64
440200,1,64
445198,1,64
438486,1,64
480490,1,64
438760,1,64
438688,1,64
474326,1,64
439718,1,64
474272,1,64
471690,1,64
506220,1,64
453800,1,64
441718,1,64
440156,1,64
452404,1,64
506706,1,64
470728,1,64
439686,1,64
473834,1,64
475530,1,64
440596,1,64
506416,1,64
517024,1,64
471786,1,64
472980,1,64
439232,1,64
439298,1,64
473514,1,64
438864,1,64
441346,1,64
452120,1,64
439470,1,64
445098,1,64
474102,1,64
472482,1,64
472552,1,64
470886,1,64
438470,1,64
506782,1,64
438918,1,64
439760,1,64
438654,1,64
443558,1,64
438268,1,64
439650,1,64
442248,1,64
438154,1,64
437740,1,64
471768,1,64
472016,1,64
473140,1,64
472010,1,64
475802,1,64
437412,1,64
441770,1,64
471982,1,64
438326,1,64
438628,1,64
440980,1,64
440252,1,64
507322,1,64
473612,1,64
440332,1,64
478672,1,64
472100,1,64
438656,1,64
439028,1,64
539940,1,64
507428,1,64
507372,1,64
441002,1,64
439646,1,64
438010,1,64
596608,1,64
438512,1,64
474296,1,64
506454,1,64
439488,1,64
438058,1,64
439352,1,64
438354,1,64
439376,1,64
439982,1,64
503482,1,64
439084,1,64
438902,1,64
519478,1,64
440772,1,64
473898,1,64
473630,1,64
505242,1,64
473640,1,64
436408,1,64
507294,1,64
442628,1,64
508050,1,64
439432,1,64
440078,1,64
537486,1,64
440068,1,64
471830,1,64
575682,1,64
438286,1,64
475258,1,64
444150,1,64
439710,1,64
473736,1,64
505952,1,64
438346,1,64
505598,1,64
475308,1,64
439764,1,64
474010,1,64
471394,1,64
624338,1,64
439150,1,64
438788,1,64
439274,1,64
439144,1,64
473004,1,64
441916,1,64
473294,1,64
441590,1,64
440840,1,64
440746,1,64
476610,1,64
473634,1,64
439886,1,64
441808,1,64
437392,1,64
440408,1,64
439852,1,64
474796,1,64
439462,1,64
507014,1,64
582580,1,64
438838,1,64
439352,1,64
436840,1,64
440066,1,64
438580,1,64
508338,1,64
505424,1,64
504302,1,64
440708,1,64
472636,1,64
442110,1,64
474326,1,64
438520,1,64
439408,1,64
440090,1,64
439898,1,64
438590,1,64
506744,1,64
472590,1,64
504942,1,64
443070,1,64
440916,1,64
472138,1,64
440816,1,64
508058,1,64
472854,1,64
474110,1,64
439656,1,64
441368,1,64
439360,1,64
512280,1,64
439780,1,64
440782,1,64
488766,1,64
474476,1,64
474930,1,64
507922,1,64
471814,1,64
470550,1,64
438970,1,64
438744,1,64
440054,1,64
439322,1,64
437900,1,64
438082,1,64
475068,1,64
539854,1,64
439642,1,64
472360,1,64
507542,1,64
439044,1,64
440146,1,64
436088,1,64
437228,1,64
437866,1,64
436540,1,64
434876,1,64
664646,1,64
489852,1,64
444552,1,64
474748,1,64
490084,1,64
477144,1,64
446634,1,64
478934,1,64
513158,1,64
477590,1,64
443618,1,64
438856,1,64
444310,1,64
477538,1,64
519106,1,64
446030,1,64
443474,1,64
459254,1,64
545352,1,64
442430,1,64
442158,1,64
443184,1,64
476708,1,64
444580,1,64
661832,1,64
447924,1,64
443092,1,64
510510,1,64
474556,1,64
446730,1,64
439784,1,64
441452,1,64
444404,1,64
444460,1,64
440506,1,64
479788,1,64
515488,1,64
509748,1,64
442836,1,64
445014,1,64
479082,1,64
585108,1,64
445664,1,64
489670,1,64
509600,1,64
482866,1,64
486016,1,64
446824,1,64
449766,1,64
447790,1,64
515104,1,64
481936,1,64
448306,1,64
514090,1,64
472582,1,64
446426,1,64
477262,1,64
442708,1,64
452390,1,64
478110,1,64
509330,1,64
479236,1,64
510032,1,64
443722,1,64
509902,1,64
479858,1,64
477446,1,64
478098,1,64
444228,1,64
479194,1,64
442426,1,64
443766,1,64
442090,1,64
509506,1,64
478488,1,64
487740,1,64
443964,1,64
541900,1,64
443474,1,64
476098,1,64
441978,1,64
511636,1,64
626284,1,64
441048,1,64
442396,1,64
480090,1,64
478466,1,64
442176,1,64
443066,1,64
442596,1,64
506332,1,64
440066,1,64
474524,1,64
444690,1,64
511360,1,64
474100,1,64
481828,1,64
444784,1,64
481722,1,64
479174,1,64
476442,1,64
440674,1,64
442390,1,64
444834,1,64
443024,1,64
529524,1,64
511902,1,64
478916,1,64
444522,1,64
477536,1,64
478672,1,64
443876,1,64
475920,1,64
478628,1,64
509736,1,64
535930,1,64
472786,1,64
499750,1,64
436432,1,64
436344,1,64
471584,1,64
436372,1,64
437050,1,64
476356,1,64
439952,1,64
437646,1,64
431146,1,64
463888,1,64
427866,1,64
498984,1,64
429374,1,64
427550,1,64
428316,1,64
464220,1,64
530276,1,64
430928,1,64
495278,1,64
437590,1,64
436280,1,64
436360,1,64
449340,1,64
470894,1,64
436852,1,64
505230,1,64
436088,1,64
435812,1,64
435988,1,64
431514,1,64
427520,1,64
494542,1,64
464506,1,64
495358,1,64
426824,1,64
428578,1,64
461446,1,64
427376,1,64
427362,1,64
477990,1,64
437142,1,64
434120,1,64
436356,1,64
436260,1,64
435916,1,64
435714,1,64
433514,1,64
489138,1,64
435984,1,64
435356,1,64
471754,1,64
540774,1,64
470230,1,64
434156,1,64
514448,1,64
466746,1,64
466610,1,64
505262,1,64
467174,1,64
