TIME SBOX,OWRITE SBOX,PAYLOAD B
3989466,128,131072
3788174,128,131072
3582530,128,131072
3693698,128,131072
3519676,128,131072
3558998,128,131072
3713680,128,131072
3618416,128,131072
3747344,128,131072
3525488,128,131072
3638388,128,131072
3809102,128,131072
3752932,128,131072
3603082,128,131072
3600452,128,131072
3689950,128,131072
3677160,128,131072
3963500,128,131072
3514138,128,131072
3819086,128,131072
3656218,128,131072
3605614,128,131072
3672740,128,131072
3593950,128,131072
3770174,128,131072
3602778,128,131072
4148740,128,131072
3756914,128,131072
3711114,128,131072
3597946,128,131072
3632152,128,131072
3666070,128,131072
3739866,128,131072
3499782,128,131072
3621042,128,131072
3856808,128,131072
3541848,128,131072
3624472,128,131072
3547036,128,131072
3770902,128,131072
3629626,128,131072
3758478,128,131072
3619728,128,131072
3578036,128,131072
3824718,128,131072
3618776,128,131072
3600280,128,131072
3662518,128,131072
3573924,128,131072
3776266,128,131072
3527492,128,131072
3621962,128,131072
3519988,128,131072
3516554,128,131072
3640324,128,131072
3449286,128,131072
3464162,128,131072
3617724,128,131072
3675706,128,131072
3660600,128,131072
3678222,128,131072
3482860,128,131072
3612540,128,131072
3597862,128,131072
3562652,128,131072
3834788,128,131072
3519392,128,131072
3848032,128,131072
3494472,128,131072
3630772,128,131072
3602838,128,131072
3703636,128,131072
3555664,128,131072
3593300,128,131072
3683860,128,131072
3641744,128,131072
3458746,128,131072
3618524,128,131072
3587310,128,131072
3672454,128,131072
3527088,128,131072
3665178,128,131072
3797044,128,131072
3565102,128,131072
3434360,128,131072
3678002,128,131072
3534766,128,131072
3748272,128,131072
3741380,128,131072
3440192,128,131072
3560490,128,131072
3697648,128,131072
3456824,128,131072
3462698,128,131072
3558746,128,131072
3484782,128,131072
3713214,128,131072
3504962,128,131072
3424568,128,131072
3658332,128,131072
3808604,128,131072
3538374,128,131072
3553748,128,131072
3720502,128,131072
3489106,128,131072
3520608,128,131072
3788566,128,131072
3496626,128,131072
3501916,128,131072
3694274,128,131072
3816702,128,131072
3457750,128,131072
3566334,128,131072
3525720,128,131072
3640760,128,131072
3568348,128,131072
3498944,128,131072
3490166,128,131072
3759722,128,131072
3568914,128,131072
3622248,128,131072
3590956,128,131072
3527950,128,131072
3553594,128,131072
3497536,128,131072
3642406,128,131072
3518282,128,131072
3675820,128,131072
3588208,128,131072
3612550,128,131072
3492536,128,131072
3477182,128,131072
3562364,128,131072
3673848,128,131072
3641198,128,131072
3510868,128,131072
3676258,128,131072
3495856,128,131072
3762476,128,131072
3613954,128,131072
3578318,128,131072
3526832,128,131072
3658170,128,131072
3648290,128,131072
3576474,128,131072
3438940,128,131072
3641732,128,131072
3644238,128,131072
3571172,128,131072
3493020,128,131072
3624332,128,131072
3692042,128,131072
3646086,128,131072
3557470,128,131072
3669050,128,131072
3529140,128,131072
3613694,128,131072
3656440,128,131072
3679230,128,131072
3607858,128,131072
3477198,128,131072
3488648,128,131072
3602554,128,131072
3501440,128,131072
3644054,128,131072
3545938,128,131072
3819112,128,131072
3678452,128,131072
3503982,128,131072
3745658,128,131072
3673422,128,131072
3666650,128,131072
3502336,128,131072
3606966,128,131072
3506632,128,131072
3502200,128,131072
3720246,128,131072
3423196,128,131072
3583958,128,131072
3653580,128,131072
3699166,128,131072
3554780,128,131072
3466928,128,131072
3500462,128,131072
3569056,128,131072
3653898,128,131072
3541362,128,131072
3633230,128,131072
3502242,128,131072
3627658,128,131072
3546676,128,131072
3662850,128,131072
3683708,128,131072
3629706,128,131072
3537124,128,131072
3433034,128,131072
3466476,128,131072
3443800,128,131072
3871718,128,131072
3716790,128,131072
3519920,128,131072
3460868,128,131072
