TIME SBOX,OWRITE SBOX,PAYLOAD B
28873070,16,1048576
28606642,16,1048576
27244152,16,1048576
27063310,16,1048576
27104630,16,1048576
26820118,16,1048576
28024572,16,1048576
26944150,16,1048576
27887752,16,1048576
26961128,16,1048576
28346406,16,1048576
27037960,16,1048576
26808652,16,1048576
28161660,16,1048576
26916324,16,1048576
27865100,16,1048576
26767494,16,1048576
27862440,16,1048576
27746294,16,1048576
28268352,16,1048576
28357674,16,1048576
28231980,16,1048576
27343470,16,1048576
29148754,16,1048576
28415700,16,1048576
27105308,16,1048576
26897946,16,1048576
28125232,16,1048576
27352216,16,1048576
27502114,16,1048576
27116224,16,1048576
28012886,16,1048576
27149216,16,1048576
27322002,16,1048576
26906650,16,1048576
27850776,16,1048576
27122076,16,1048576
27282078,16,1048576
26671868,16,1048576
28210068,16,1048576
27288106,16,1048576
27508490,16,1048576
27024218,16,1048576
27321500,16,1048576
27338324,16,1048576
27188362,16,1048576
27101952,16,1048576
28971732,16,1048576
27761134,16,1048576
28180372,16,1048576
27032956,16,1048576
28371312,16,1048576
27194504,16,1048576
26919834,16,1048576
28088766,16,1048576
27072998,16,1048576
26570048,16,1048576
28507696,16,1048576
26800452,16,1048576
27966022,16,1048576
26651450,16,1048576
27717348,16,1048576
28211888,16,1048576
26619864,16,1048576
27976562,16,1048576
26868992,16,1048576
28685536,16,1048576
28130038,16,1048576
27723546,16,1048576
27679536,16,1048576
28443356,16,1048576
27104458,16,1048576
26606076,16,1048576
27784934,16,1048576
28487262,16,1048576
26923310,16,1048576
26911450,16,1048576
26991598,16,1048576
28229044,16,1048576
27593140,16,1048576
27016406,16,1048576
27086380,16,1048576
28025472,16,1048576
27012588,16,1048576
26884162,16,1048576
26779040,16,1048576
28134752,16,1048576
26721560,16,1048576
27905278,16,1048576
27506840,16,1048576
27819334,16,1048576
26798780,16,1048576
27088710,16,1048576
27726706,16,1048576
28016606,16,1048576
26608790,16,1048576
28013252,16,1048576
26786442,16,1048576
27887810,16,1048576
27051220,16,1048576
28225556,16,1048576
27043098,16,1048576
26781692,16,1048576
28758406,16,1048576
27207128,16,1048576
26943716,16,1048576
27053786,16,1048576
29118228,16,1048576
27907982,16,1048576
27615496,16,1048576
28945946,16,1048576
28192642,16,1048576
28045142,16,1048576
26609894,16,1048576
28656352,16,1048576
27042660,16,1048576
27162436,16,1048576
27031446,16,1048576
27729818,16,1048576
27043820,16,1048576
27476456,16,1048576
27688710,16,1048576
26748182,16,1048576
28142708,16,1048576
27195230,16,1048576
27943084,16,1048576
26987954,16,1048576
26840986,16,1048576
28133260,16,1048576
26835648,16,1048576
27640358,16,1048576
26941528,16,1048576
27619394,16,1048576
27031968,16,1048576
28504978,16,1048576
26916450,16,1048576
26912334,16,1048576
27823044,16,1048576
26890936,16,1048576
26728014,16,1048576
28498696,16,1048576
26864262,16,1048576
27288250,16,1048576
28022030,16,1048576
26817652,16,1048576
27330774,16,1048576
27629144,16,1048576
26567990,16,1048576
27674422,16,1048576
28167852,16,1048576
27864336,16,1048576
27437878,16,1048576
26921918,16,1048576
27815796,16,1048576
27028290,16,1048576
27291422,16,1048576
