TIME SBOX,OWRITE SBOX,PAYLOAD B
2238486,512,8192
1624738,512,8192
1775060,512,8192
1875746,512,8192
1639540,512,8192
2926184,512,8192
1648918,512,8192
2021382,512,8192
2069054,512,8192
1748882,512,8192
2504556,512,8192
1881372,512,8192
2026344,512,8192
2110972,512,8192
2138400,512,8192
2594838,512,8192
1979012,512,8192
1868744,512,8192
2375086,512,8192
1561140,512,8192
1587050,512,8192
1588640,512,8192
1610180,512,8192
1661784,512,8192
2419320,512,8192
1911664,512,8192
1742994,512,8192
1793580,512,8192
1699094,512,8192
1484094,512,8192
2013038,512,8192
1923696,512,8192
4148124,512,8192
1703884,512,8192
1559212,512,8192
1519702,512,8192
2439248,512,8192
1825190,512,8192
2352546,512,8192
1843514,512,8192
1779098,512,8192
2366308,512,8192
1792542,512,8192
1550254,512,8192
2458842,512,8192
2298156,512,8192
1884808,512,8192
2478694,512,8192
1913216,512,8192
1624520,512,8192
1823692,512,8192
1640444,512,8192
2776660,512,8192
1831178,512,8192
1926988,512,8192
1573196,512,8192
2203262,512,8192
2264254,512,8192
1633006,512,8192
3027910,512,8192
3122018,512,8192
3218900,512,8192
3101284,512,8192
3647218,512,8192
1766750,512,8192
1583774,512,8192
1589214,512,8192
1578126,512,8192
1574696,512,8192
1471632,512,8192
1483308,512,8192
1412286,512,8192
1454164,512,8192
1508042,512,8192
1386266,512,8192
1225456,512,8192
1246408,512,8192
1235652,512,8192
1140578,512,8192
1143974,512,8192
1138870,512,8192
1212878,512,8192
1284734,512,8192
1206116,512,8192
1317158,512,8192
1208590,512,8192
1181638,512,8192
1144080,512,8192
1150706,512,8192
1254394,512,8192
1143370,512,8192
1212564,512,8192
1145952,512,8192
1174958,512,8192
1211338,512,8192
1193216,512,8192
1149942,512,8192
1188074,512,8192
1278526,512,8192
1157056,512,8192
1198150,512,8192
1220212,512,8192
1256886,512,8192
1187548,512,8192
1220234,512,8192
1152664,512,8192
1349066,512,8192
1186502,512,8192
1157170,512,8192
1190806,512,8192
1155858,512,8192
1159500,512,8192
1161534,512,8192
1154656,512,8192
1155912,512,8192
1244502,512,8192
1163048,512,8192
1160028,512,8192
1149358,512,8192
1145858,512,8192
1144324,512,8192
1161572,512,8192
1160572,512,8192
1177456,512,8192
1157802,512,8192
1157786,512,8192
1156334,512,8192
1158844,512,8192
1156546,512,8192
1205950,512,8192
1155782,512,8192
1154810,512,8192
1155070,512,8192
1154858,512,8192
1154822,512,8192
1183516,512,8192
1160166,512,8192
1160048,512,8192
1162430,512,8192
1193276,512,8192
1225680,512,8192
1301622,512,8192
1153776,512,8192
1152868,512,8192
1218728,512,8192
1248298,512,8192
1188094,512,8192
1190194,512,8192
1189386,512,8192
1184168,512,8192
1187444,512,8192
1192156,512,8192
1312472,512,8192
1156510,512,8192
1252472,512,8192
1187778,512,8192
1219712,512,8192
1221744,512,8192
1176966,512,8192
1223512,512,8192
1221370,512,8192
1153456,512,8192
1220674,512,8192
1285858,512,8192
1209960,512,8192
1220100,512,8192
1150824,512,8192
1187884,512,8192
1204404,512,8192
1187274,512,8192
1190850,512,8192
1219556,512,8192
1226078,512,8192
1290980,512,8192
1157438,512,8192
1289508,512,8192
1290420,512,8192
1222868,512,8192
1153502,512,8192
1287296,512,8192
1287080,512,8192
1253084,512,8192
1221488,512,8192
1220858,512,8192
1252318,512,8192
1190758,512,8192
1322848,512,8192
1160574,512,8192
1267830,512,8192
1193558,512,8192
1231656,512,8192
1197106,512,8192
1402616,512,8192
1151676,512,8192
1154624,512,8192
1286350,512,8192
1224650,512,8192
1158664,512,8192
1158090,512,8192
1223310,512,8192
1186060,512,8192
1253678,512,8192
1190570,512,8192
1332494,512,8192
1228592,512,8192
1187928,512,8192
1187406,512,8192
1224106,512,8192
1257002,512,8192
1245010,512,8192
1221836,512,8192
1191520,512,8192
1156520,512,8192
1233982,512,8192
1223590,512,8192
1160366,512,8192
1221398,512,8192
1222748,512,8192
1221890,512,8192
1211502,512,8192
1180426,512,8192
1158452,512,8192
1158570,512,8192
1189464,512,8192
1226480,512,8192
1153444,512,8192
1270454,512,8192
1221958,512,8192
1223978,512,8192
1156020,512,8192
1218314,512,8192
1255726,512,8192
1223632,512,8192
1153590,512,8192
1227702,512,8192
1259366,512,8192
1236034,512,8192
1215000,512,8192
1220966,512,8192
1221484,512,8192
1151072,512,8192
1290758,512,8192
1153630,512,8192
1251998,512,8192
1154666,512,8192
1324168,512,8192
1159276,512,8192
1191688,512,8192
1158740,512,8192
1194730,512,8192
1153430,512,8192
1218992,512,8192
1226040,512,8192
1225836,512,8192
1192454,512,8192
1153978,512,8192
1154872,512,8192
1219386,512,8192
1224964,512,8192
1173554,512,8192
1221360,512,8192
1221576,512,8192
1151608,512,8192
1254514,512,8192
1156026,512,8192
1186066,512,8192
1249852,512,8192
1256768,512,8192
1157614,512,8192
1185880,512,8192
1222124,512,8192
1256252,512,8192
1231084,512,8192
1225700,512,8192
1152738,512,8192
1218568,512,8192
1221214,512,8192
1268966,512,8192
1158442,512,8192
1261186,512,8192
1260688,512,8192
1157104,512,8192
1205956,512,8192
1337658,512,8192
1223564,512,8192
1186200,512,8192
