TIME SBOX,OWRITE SBOX,PAYLOAD B
7592686,16,262144
7061618,16,262144
7415162,16,262144
7089146,16,262144
6613222,16,262144
6845190,16,262144
6658584,16,262144
6880596,16,262144
6839242,16,262144
6955122,16,262144
6837708,16,262144
6808704,16,262144
6799432,16,262144
6785452,16,262144
6989634,16,262144
6802260,16,262144
6912014,16,262144
7010032,16,262144
7332120,16,262144
7366610,16,262144
6933040,16,262144
6714438,16,262144
6716798,16,262144
6982234,16,262144
6897158,16,262144
6823126,16,262144
6802924,16,262144
6913582,16,262144
6821450,16,262144
6842168,16,262144
6947172,16,262144
6656636,16,262144
6769158,16,262144
7154350,16,262144
6719812,16,262144
6807654,16,262144
6735314,16,262144
6737274,16,262144
7128450,16,262144
6889838,16,262144
6668962,16,262144
6742346,16,262144
6777296,16,262144
6653704,16,262144
6830982,16,262144
6637326,16,262144
6802172,16,262144
6860952,16,262144
6705272,16,262144
6920688,16,262144
6948560,16,262144
6898548,16,262144
6919248,16,262144
7241826,16,262144
7105832,16,262144
6803914,16,262144
6995624,16,262144
6928662,16,262144
6821992,16,262144
6888942,16,262144
7031202,16,262144
6571428,16,262144
6635314,16,262144
7505412,16,262144
7130396,16,262144
7002544,16,262144
6779734,16,262144
6868346,16,262144
6700240,16,262144
6902860,16,262144
6866304,16,262144
6702720,16,262144
7003130,16,262144
6673454,16,262144
6783880,16,262144
6973950,16,262144
6896650,16,262144
6632596,16,262144
6718456,16,262144
6775022,16,262144
8021792,16,262144
7471312,16,262144
7249672,16,262144
6966158,16,262144
6977298,16,262144
6850780,16,262144
6836354,16,262144
6850216,16,262144
6695700,16,262144
6630124,16,262144
7146696,16,262144
6791752,16,262144
6905276,16,262144
6937816,16,262144
6794610,16,262144
7242350,16,262144
6920358,16,262144
6742636,16,262144
6708350,16,262144
6862442,16,262144
7077676,16,262144
6767772,16,262144
6607664,16,262144
6698890,16,262144
6734946,16,262144
6923346,16,262144
6677712,16,262144
6785348,16,262144
6801690,16,262144
6836012,16,262144
6910990,16,262144
6949016,16,262144
6929624,16,262144
6960134,16,262144
6734910,16,262144
7084396,16,262144
6904126,16,262144
6897336,16,262144
6727000,16,262144
6761480,16,262144
6749856,16,262144
6959390,16,262144
6925936,16,262144
6657256,16,262144
6879292,16,262144
6820258,16,262144
7096920,16,262144
6881724,16,262144
6803856,16,262144
6750938,16,262144
6921544,16,262144
7009514,16,262144
6903328,16,262144
6996066,16,262144
6629020,16,262144
6894530,16,262144
6850398,16,262144
6868596,16,262144
6794298,16,262144
6709524,16,262144
6861518,16,262144
6975506,16,262144
6986638,16,262144
6899158,16,262144
6861734,16,262144
6820430,16,262144
6950204,16,262144
6775994,16,262144
6842842,16,262144
6796482,16,262144
6946300,16,262144
7068114,16,262144
7015586,16,262144
6825912,16,262144
6838680,16,262144
6699622,16,262144
6778506,16,262144
7125564,16,262144
7027066,16,262144
6971674,16,262144
6832026,16,262144
6788956,16,262144
6961054,16,262144
6974840,16,262144
7100174,16,262144
6645818,16,262144
6723084,16,262144
6835250,16,262144
6678598,16,262144
6805724,16,262144
6846650,16,262144
6906602,16,262144
7008388,16,262144
6898682,16,262144
7023034,16,262144
6783750,16,262144
6780612,16,262144
7080448,16,262144
7223376,16,262144
6820216,16,262144
6855604,16,262144
6795904,16,262144
6982666,16,262144
6881270,16,262144
6755292,16,262144
6891620,16,262144
6848924,16,262144
6974042,16,262144
7092740,16,262144
6821432,16,262144
6986446,16,262144
6820220,16,262144
6858936,16,262144
6759900,16,262144
6883272,16,262144
6902870,16,262144
6636496,16,262144
6870182,16,262144
6977214,16,262144
6745504,16,262144
6838582,16,262144
6732342,16,262144
6571424,16,262144
6852462,16,262144
6864120,16,262144
6886196,16,262144
6815830,16,262144
6913286,16,262144
6862296,16,262144
6790808,16,262144
7043800,16,262144
6727618,16,262144
6850158,16,262144
6739488,16,262144
6852400,16,262144
6869750,16,262144
6831270,16,262144
6929466,16,262144
6863056,16,262144
6760616,16,262144
6912836,16,262144
6609626,16,262144
6874040,16,262144
6835574,16,262144
