TIME SBOX,OWRITE SBOX,PAYLOAD B
560654,2,1024
445998,2,1024
438062,2,1024
507152,2,1024
470748,2,1024
539596,2,1024
469334,2,1024
472826,2,1024
500476,2,1024
473054,2,1024
504810,2,1024
470696,2,1024
439558,2,1024
503952,2,1024
504620,2,1024
436374,2,1024
504030,2,1024
434562,2,1024
503108,2,1024
437676,2,1024
472978,2,1024
470750,2,1024
436490,2,1024
437120,2,1024
439484,2,1024
470014,2,1024
434802,2,1024
437578,2,1024
471578,2,1024
459786,2,1024
481546,2,1024
471530,2,1024
438624,2,1024
436688,2,1024
435628,2,1024
436686,2,1024
437640,2,1024
504242,2,1024
471282,2,1024
435516,2,1024
473400,2,1024
436670,2,1024
569676,2,1024
470492,2,1024
435038,2,1024
500502,2,1024
467318,2,1024
470426,2,1024
435322,2,1024
435462,2,1024
440694,2,1024
436986,2,1024
436942,2,1024
474992,2,1024
472238,2,1024
437896,2,1024
434982,2,1024
438908,2,1024
439888,2,1024
435018,2,1024
462260,2,1024
434500,2,1024
438480,2,1024
439508,2,1024
437948,2,1024
471608,2,1024
436632,2,1024
438208,2,1024
434880,2,1024
435650,2,1024
468278,2,1024
465596,2,1024
503700,2,1024
441762,2,1024
469572,2,1024
503784,2,1024
439634,2,1024
438706,2,1024
503274,2,1024
575544,2,1024
507242,2,1024
482426,2,1024
433534,2,1024
435244,2,1024
433764,2,1024
467728,2,1024
434558,2,1024
504586,2,1024
436746,2,1024
469672,2,1024
435204,2,1024
470574,2,1024
439344,2,1024
436532,2,1024
435046,2,1024
436812,2,1024
436116,2,1024
467500,2,1024
436360,2,1024
468646,2,1024
436778,2,1024
469186,2,1024
499172,2,1024
436450,2,1024
434904,2,1024
434762,2,1024
467178,2,1024
434740,2,1024
468096,2,1024
435146,2,1024
469248,2,1024
433176,2,1024
434154,2,1024
471112,2,1024
439174,2,1024
471854,2,1024
436610,2,1024
437214,2,1024
440872,2,1024
436432,2,1024
436774,2,1024
472576,2,1024
437966,2,1024
631592,2,1024
436428,2,1024
471052,2,1024
536206,2,1024
435318,2,1024
436698,2,1024
504046,2,1024
502216,2,1024
435418,2,1024
437492,2,1024
520022,2,1024
469584,2,1024
534880,2,1024
502942,2,1024
437240,2,1024
502966,2,1024
436008,2,1024
435384,2,1024
434522,2,1024
468798,2,1024
436940,2,1024
478326,2,1024
468874,2,1024
436148,2,1024
433212,2,1024
469022,2,1024
502168,2,1024
434384,2,1024
436244,2,1024
433600,2,1024
436946,2,1024
531430,2,1024
430830,2,1024
605286,2,1024
495248,2,1024
476462,2,1024
475336,2,1024
471132,2,1024
474564,2,1024
472742,2,1024
472374,2,1024
604192,2,1024
595742,2,1024
602440,2,1024
571648,2,1024
571126,2,1024
574882,2,1024
472926,2,1024
573202,2,1024
471502,2,1024
598524,2,1024
598272,2,1024
573542,2,1024
567220,2,1024
573156,2,1024
577070,2,1024
570440,2,1024
573202,2,1024
574656,2,1024
579010,2,1024
570864,2,1024
573240,2,1024
572416,2,1024
570078,2,1024
472756,2,1024
577566,2,1024
596986,2,1024
571420,2,1024
582366,2,1024
571236,2,1024
571590,2,1024
571324,2,1024
473954,2,1024
574480,2,1024
572034,2,1024
575170,2,1024
570528,2,1024
577374,2,1024
471072,2,1024
568402,2,1024
569812,2,1024
575290,2,1024
571130,2,1024
616990,2,1024
571416,2,1024
576694,2,1024
576096,2,1024
570908,2,1024
573756,2,1024
472382,2,1024
571408,2,1024
568234,2,1024
585230,2,1024
570952,2,1024
573702,2,1024
572530,2,1024
572570,2,1024
591458,2,1024
471922,2,1024
575014,2,1024
610996,2,1024
574398,2,1024
587914,2,1024
576584,2,1024
571628,2,1024
569832,2,1024
476784,2,1024
569434,2,1024
576938,2,1024
480260,2,1024
472780,2,1024
471028,2,1024
569994,2,1024
590952,2,1024
586454,2,1024
577616,2,1024
572540,2,1024
611574,2,1024
581054,2,1024
581826,2,1024
571858,2,1024
569672,2,1024
570396,2,1024
574882,2,1024
581688,2,1024
570706,2,1024
579030,2,1024
578820,2,1024
604664,2,1024
568374,2,1024
578692,2,1024
577462,2,1024
570740,2,1024
611490,2,1024
606408,2,1024
568110,2,1024
572548,2,1024
570760,2,1024
567910,2,1024
471424,2,1024
475140,2,1024
581666,2,1024
612846,2,1024
573126,2,1024
570862,2,1024
571606,2,1024
593786,2,1024
577594,2,1024
579860,2,1024
472164,2,1024
574116,2,1024
640740,2,1024
571674,2,1024
570692,2,1024
569934,2,1024
577056,2,1024
573298,2,1024
572876,2,1024
574246,2,1024
575538,2,1024
577646,2,1024
572412,2,1024
580494,2,1024
579660,2,1024
570780,2,1024
