TIME SBOX,OWRITE SBOX,PAYLOAD B
4300352,4096,65536
4257800,4096,65536
4126980,4096,65536
4070348,4096,65536
4142566,4096,65536
4096524,4096,65536
4219206,4096,65536
4169856,4096,65536
4119722,4096,65536
4253214,4096,65536
4056278,4096,65536
4017836,4096,65536
4099244,4096,65536
4012682,4096,65536
4037234,4096,65536
4075640,4096,65536
4091540,4096,65536
4179770,4096,65536
4164904,4096,65536
4035452,4096,65536
4014528,4096,65536
4293896,4096,65536
4201060,4096,65536
4176226,4096,65536
4070374,4096,65536
4116988,4096,65536
4066182,4096,65536
4100198,4096,65536
4131392,4096,65536
4272854,4096,65536
4017740,4096,65536
4116816,4096,65536
4073754,4096,65536
4174778,4096,65536
4135806,4096,65536
4176310,4096,65536
4072278,4096,65536
4113756,4096,65536
4357350,4096,65536
4183812,4096,65536
4076618,4096,65536
4185682,4096,65536
4145004,4096,65536
4181280,4096,65536
4072070,4096,65536
4232284,4096,65536
4148178,4096,65536
4104792,4096,65536
4198606,4096,65536
4052298,4096,65536
4085104,4096,65536
4296928,4096,65536
4143614,4096,65536
4167588,4096,65536
4223394,4096,65536
4107202,4096,65536
4060926,4096,65536
4103228,4096,65536
4179150,4096,65536
4080232,4096,65536
4157272,4096,65536
4181966,4096,65536
4202270,4096,65536
4142982,4096,65536
4095200,4096,65536
4102612,4096,65536
4177256,4096,65536
4136708,4096,65536
4113412,4096,65536
4221950,4096,65536
4181408,4096,65536
4425128,4096,65536
4150930,4096,65536
4057612,4096,65536
4113404,4096,65536
4138992,4096,65536
4166476,4096,65536
3999778,4096,65536
4071370,4096,65536
4282384,4096,65536
4020884,4096,65536
4039158,4096,65536
4053560,4096,65536
4006364,4096,65536
4190976,4096,65536
4172156,4096,65536
4037354,4096,65536
4092542,4096,65536
4075906,4096,65536
4218140,4096,65536
4164430,4096,65536
4086810,4096,65536
4008388,4096,65536
4049242,4096,65536
4001636,4096,65536
4042008,4096,65536
4094718,4096,65536
4151554,4096,65536
3999548,4096,65536
4108980,4096,65536
4007710,4096,65536
4104494,4096,65536
4071982,4096,65536
4288850,4096,65536
4159422,4096,65536
4130186,4096,65536
4084718,4096,65536
4145776,4096,65536
4122890,4096,65536
4128324,4096,65536
4117546,4096,65536
4080260,4096,65536
4018330,4096,65536
4133938,4096,65536
4187120,4096,65536
4188992,4096,65536
4222326,4096,65536
4012458,4096,65536
4069404,4096,65536
4017268,4096,65536
4250894,4096,65536
4175308,4096,65536
4111998,4096,65536
4012918,4096,65536
4080234,4096,65536
4179578,4096,65536
4259246,4096,65536
4172754,4096,65536
4227412,4096,65536
4053808,4096,65536
4092152,4096,65536
4007558,4096,65536
4107616,4096,65536
4026200,4096,65536
4183126,4096,65536
4180492,4096,65536
4134344,4096,65536
4181594,4096,65536
4174330,4096,65536
4046326,4096,65536
4231614,4096,65536
4084804,4096,65536
4137198,4096,65536
4050020,4096,65536
4146566,4096,65536
4009276,4096,65536
4092810,4096,65536
4225432,4096,65536
4012968,4096,65536
4159664,4096,65536
4016066,4096,65536
4217036,4096,65536
4178564,4096,65536
4054990,4096,65536
4086156,4096,65536
4220514,4096,65536
4082844,4096,65536
4152316,4096,65536
4077430,4096,65536
4114650,4096,65536
4138070,4096,65536
4207442,4096,65536
4085734,4096,65536
4176652,4096,65536
4036894,4096,65536
4164800,4096,65536
4026034,4096,65536
4083188,4096,65536
4012518,4096,65536
4151500,4096,65536
