TIME SBOX,OWRITE SBOX,PAYLOAD B
3616784,4096,32768
3473966,4096,32768
3374998,4096,32768
3367116,4096,32768
3449396,4096,32768
3473918,4096,32768
3549706,4096,32768
3402720,4096,32768
3404374,4096,32768
3403752,4096,32768
3564592,4096,32768
3334964,4096,32768
3473174,4096,32768
3515078,4096,32768
3380412,4096,32768
3585764,4096,32768
3356872,4096,32768
3428898,4096,32768
3408580,4096,32768
3339546,4096,32768
3533374,4096,32768
3436750,4096,32768
3505458,4096,32768
3486494,4096,32768
3437148,4096,32768
3401594,4096,32768
3469650,4096,32768
3432838,4096,32768
3428202,4096,32768
3349146,4096,32768
3402036,4096,32768
3335144,4096,32768
3442346,4096,32768
3440036,4096,32768
3669632,4096,32768
3404130,4096,32768
3401106,4096,32768
3513880,4096,32768
3452830,4096,32768
3460654,4096,32768
3504162,4096,32768
3534082,4096,32768
3432216,4096,32768
3347350,4096,32768
3515810,4096,32768
3356360,4096,32768
3486686,4096,32768
3338508,4096,32768
3467114,4096,32768
3415644,4096,32768
3473210,4096,32768
3401884,4096,32768
3461014,4096,32768
3332924,4096,32768
3435362,4096,32768
3443600,4096,32768
3470326,4096,32768
3507016,4096,32768
3395892,4096,32768
3338752,4096,32768
3437680,4096,32768
3413156,4096,32768
3341514,4096,32768
3359512,4096,32768
3405380,4096,32768
3398224,4096,32768
3502922,4096,32768
3362104,4096,32768
3421084,4096,32768
3401906,4096,32768
3443040,4096,32768
3629864,4096,32768
3414964,4096,32768
3438716,4096,32768
3480758,4096,32768
3402442,4096,32768
3545776,4096,32768
3445088,4096,32768
3476358,4096,32768
3400018,4096,32768
3363758,4096,32768
3399852,4096,32768
3410914,4096,32768
3374880,4096,32768
3335324,4096,32768
3469922,4096,32768
3427452,4096,32768
3349934,4096,32768
3419262,4096,32768
3401184,4096,32768
3373826,4096,32768
3417640,4096,32768
3438278,4096,32768
3414702,4096,32768
3372414,4096,32768
3516548,4096,32768
3400470,4096,32768
3333118,4096,32768
3466150,4096,32768
3403054,4096,32768
3387012,4096,32768
3399002,4096,32768
3336306,4096,32768
3395618,4096,32768
3538380,4096,32768
3441816,4096,32768
3366364,4096,32768
3333318,4096,32768
3466174,4096,32768
3391646,4096,32768
3436216,4096,32768
3347046,4096,32768
3418570,4096,32768
3400398,4096,32768
3395218,4096,32768
3361804,4096,32768
3365788,4096,32768
3485770,4096,32768
3472222,4096,32768
3474856,4096,32768
3668714,4096,32768
3346988,4096,32768
3543808,4096,32768
3463326,4096,32768
3395586,4096,32768
3441050,4096,32768
3333490,4096,32768
3379216,4096,32768
3442538,4096,32768
3364544,4096,32768
3411920,4096,32768
3390538,4096,32768
3418326,4096,32768
3330468,4096,32768
3333338,4096,32768
3420140,4096,32768
3533752,4096,32768
3543158,4096,32768
3332960,4096,32768
3503760,4096,32768
3435234,4096,32768
3491430,4096,32768
4123178,4096,32768
3416892,4096,32768
3451690,4096,32768
3377118,4096,32768
3335500,4096,32768
3472652,4096,32768
3491686,4096,32768
3496376,4096,32768
3501096,4096,32768
3425926,4096,32768
3425352,4096,32768
3389476,4096,32768
3445472,4096,32768
3389354,4096,32768
3386648,4096,32768
3384302,4096,32768
3355370,4096,32768
3516440,4096,32768
3465760,4096,32768
3357910,4096,32768
3386474,4096,32768
3419410,4096,32768
3432516,4096,32768
3390894,4096,32768
3354812,4096,32768
3322438,4096,32768
3386842,4096,32768
3335580,4096,32768
3364926,4096,32768
