TIME SBOX,OWRITE SBOX,PAYLOAD B
4222320,32,131072
3902564,32,131072
3366324,32,131072
3498498,32,131072
3549092,32,131072
3604442,32,131072
3574830,32,131072
3403556,32,131072
3585284,32,131072
3529820,32,131072
3394340,32,131072
3632570,32,131072
3800528,32,131072
3707892,32,131072
3427756,32,131072
3526652,32,131072
3547298,32,131072
3467982,32,131072
3579308,32,131072
3528174,32,131072
3488888,32,131072
3548498,32,131072
3608044,32,131072
3463448,32,131072
3626110,32,131072
3466888,32,131072
3632106,32,131072
3617672,32,131072
4527664,32,131072
3687700,32,131072
3647082,32,131072
3510430,32,131072
3622428,32,131072
3773196,32,131072
3615502,32,131072
3630312,32,131072
3656596,32,131072
3648958,32,131072
3621702,32,131072
3550848,32,131072
3482692,32,131072
3583226,32,131072
3585774,32,131072
3441394,32,131072
3509696,32,131072
3461370,32,131072
3410624,32,131072
3507940,32,131072
3494902,32,131072
3580308,32,131072
3610582,32,131072
3722280,32,131072
3597342,32,131072
3574450,32,131072
3535126,32,131072
3485626,32,131072
3471206,32,131072
3699552,32,131072
3915874,32,131072
3910118,32,131072
3607014,32,131072
3605010,32,131072
3480444,32,131072
3478740,32,131072
3565074,32,131072
3546766,32,131072
3514830,32,131072
3546648,32,131072
3627642,32,131072
3500998,32,131072
3565560,32,131072
3631702,32,131072
3674188,32,131072
3469048,32,131072
3471556,32,131072
3663432,32,131072
3548430,32,131072
3596826,32,131072
3527282,32,131072
3558472,32,131072
3463168,32,131072
3479824,32,131072
3439782,32,131072
3613354,32,131072
3475656,32,131072
3603852,32,131072
3539810,32,131072
3564728,32,131072
3480364,32,131072
3635804,32,131072
3636298,32,131072
3612456,32,131072
3786122,32,131072
3610894,32,131072
3713054,32,131072
3474916,32,131072
3689770,32,131072
3519146,32,131072
3556684,32,131072
3715274,32,131072
3738580,32,131072
3654522,32,131072
3567390,32,131072
3556936,32,131072
3388492,32,131072
3608252,32,131072
3569764,32,131072
3531546,32,131072
3693812,32,131072
3540478,32,131072
3598622,32,131072
3761896,32,131072
3627074,32,131072
3544654,32,131072
3391356,32,131072
3577468,32,131072
3541424,32,131072
3641314,32,131072
3538580,32,131072
3576288,32,131072
3509046,32,131072
3521584,32,131072
3497006,32,131072
3571138,32,131072
3610730,32,131072
3517624,32,131072
3496358,32,131072
3508632,32,131072
3462908,32,131072
3509188,32,131072
3524602,32,131072
3695470,32,131072
3522410,32,131072
3460738,32,131072
3522132,32,131072
3456538,32,131072
3624506,32,131072
3553938,32,131072
3793470,32,131072
3464518,32,131072
3536266,32,131072
3648006,32,131072
3526968,32,131072
3821786,32,131072
3476622,32,131072
3653452,32,131072
3613588,32,131072
3538684,32,131072
3587290,32,131072
3557608,32,131072
3457104,32,131072
3664824,32,131072
3529586,32,131072
3500816,32,131072
3457804,32,131072
3653352,32,131072
3529864,32,131072
3621888,32,131072
3513084,32,131072
3667094,32,131072
3563286,32,131072
3641076,32,131072
3631934,32,131072
3472224,32,131072
3444344,32,131072
3466802,32,131072
3393874,32,131072
3432942,32,131072
3499024,32,131072
3736868,32,131072
3670890,32,131072
3586760,32,131072
3503338,32,131072
3636794,32,131072
3444010,32,131072
3420406,32,131072
3916878,32,131072
3610036,32,131072
3632828,32,131072
3569568,32,131072
3474950,32,131072
3513782,32,131072
3532126,32,131072
3641618,32,131072
3706646,32,131072
3565168,32,131072
3388972,32,131072
3623564,32,131072
3396750,32,131072
3598068,32,131072
3673358,32,131072
3471518,32,131072
3513960,32,131072
3531824,32,131072
3465806,32,131072
3538216,32,131072
3458032,32,131072
3633904,32,131072
3392112,32,131072
3676280,32,131072
3514346,32,131072
3593220,32,131072
3554732,32,131072
3531648,32,131072
3482896,32,131072
3556194,32,131072
3558050,32,131072
3642530,32,131072
3463450,32,131072
3599710,32,131072
3543840,32,131072
3507592,32,131072
3466408,32,131072
3567578,32,131072
3664830,32,131072
3531466,32,131072
3493886,32,131072
3518024,32,131072
3755686,32,131072
3619078,32,131072
3682724,32,131072
3487996,32,131072
3676094,32,131072
3626294,32,131072
3534410,32,131072
3682126,32,131072
3615230,32,131072
3563132,32,131072
3572434,32,131072
3677588,32,131072
3553768,32,131072
3512306,32,131072
3662592,32,131072
3578068,32,131072
3807806,32,131072
3677700,32,131072
3744722,32,131072
3605530,32,131072
3561766,32,131072
3499608,32,131072
3509218,32,131072
3576368,32,131072
3505524,32,131072
3567312,32,131072
3712804,32,131072
3443422,32,131072
3622762,32,131072
3616706,32,131072
3652576,32,131072
3421822,32,131072
3572870,32,131072
3551152,32,131072
3609750,32,131072
3534370,32,131072
3511716,32,131072
3616868,32,131072
3496724,32,131072
3546876,32,131072
3588602,32,131072
3543714,32,131072
3542620,32,131072
3607856,32,131072
3522202,32,131072
3479936,32,131072
3672092,32,131072
3717776,32,131072
3664876,32,131072
3523782,32,131072
3570894,32,131072
3657374,32,131072
3610854,32,131072
3395146,32,131072
3435690,32,131072
3367968,32,131072
3402688,32,131072
3566366,32,131072
3788300,32,131072
3561704,32,131072
3445528,32,131072
3606382,32,131072
3787652,32,131072
3500934,32,131072
3469846,32,131072
3614752,32,131072
3604824,32,131072
3446928,32,131072
3422878,32,131072
3715054,32,131072
3512188,32,131072
3531384,32,131072
3678058,32,131072
3505358,32,131072
3699092,32,131072
3600280,32,131072
3542258,32,131072
3623656,32,131072
3534908,32,131072
3523800,32,131072
3564772,32,131072
3541486,32,131072
3501684,32,131072
3659506,32,131072
3612294,32,131072
3465062,32,131072
3580482,32,131072
3602772,32,131072
3506244,32,131072
3635292,32,131072
3665216,32,131072
3555424,32,131072
3422480,32,131072
3585420,32,131072
3815208,32,131072
3452752,32,131072
3583344,32,131072
3673212,32,131072
3475094,32,131072
3550470,32,131072
3592272,32,131072
3522674,32,131072
3662050,32,131072
3611140,32,131072
3588040,32,131072
3509626,32,131072
3591392,32,131072
3518932,32,131072
3607872,32,131072
3765272,32,131072
3468760,32,131072
3530734,32,131072
3600282,32,131072
3470348,32,131072
3597890,32,131072
3609616,32,131072
3557842,32,131072
3491840,32,131072
3607266,32,131072
3706908,32,131072
3534658,32,131072
3599086,32,131072
3499118,32,131072
3572426,32,131072
3653658,32,131072
3571394,32,131072
3537376,32,131072
3573566,32,131072
3469884,32,131072
3530234,32,131072
3567622,32,131072
4771446,32,131072
4102014,32,131072
3824524,32,131072
3776324,32,131072
3744046,32,131072
4100744,32,131072
3715494,32,131072
3570036,32,131072
3530234,32,131072
3586202,32,131072
3631388,32,131072
3621852,32,131072
3540812,32,131072
3500318,32,131072
3594824,32,131072
3564336,32,131072
3624006,32,131072
3648918,32,131072
3490698,32,131072
3662072,32,131072
3624026,32,131072
3709008,32,131072
3656904,32,131072
3586890,32,131072
3532906,32,131072
3487120,32,131072
3565326,32,131072
3522812,32,131072
3621982,32,131072
3710238,32,131072
3503348,32,131072
3735208,32,131072
3489614,32,131072
3822192,32,131072
3527126,32,131072
3598222,32,131072
3670242,32,131072
3496658,32,131072
3490718,32,131072
3511698,32,131072
3550344,32,131072
3487710,32,131072
3476104,32,131072
3426450,32,131072
3589090,32,131072
3606150,32,131072
3418234,32,131072
3658460,32,131072
3613986,32,131072
3631362,32,131072
3621058,32,131072
3590076,32,131072
3706262,32,131072
3558028,32,131072
3712152,32,131072
3682896,32,131072
3510656,32,131072
3614276,32,131072
3567886,32,131072
3591620,32,131072
3620814,32,131072
3608008,32,131072
3488964,32,131072
3754662,32,131072
3665256,32,131072
3545974,32,131072
3387998,32,131072
3622282,32,131072
3611492,32,131072
3691854,32,131072
3519300,32,131072
3555546,32,131072
3494688,32,131072
3592244,32,131072
3492180,32,131072
3498424,32,131072
3649610,32,131072
3513142,32,131072
3569128,32,131072
3494034,32,131072
3553318,32,131072
3687518,32,131072
3604496,32,131072
3553280,32,131072
3586882,32,131072
3583066,32,131072
3729656,32,131072
3499154,32,131072
3454706,32,131072
3577916,32,131072
3623138,32,131072
3592062,32,131072
3555570,32,131072
3653204,32,131072
3488420,32,131072
3652222,32,131072
3577310,32,131072
3484050,32,131072
3532408,32,131072
3546722,32,131072
3840900,32,131072
3500272,32,131072
3622840,32,131072
3663018,32,131072
3589970,32,131072
3666894,32,131072
3563198,32,131072
3593478,32,131072
3557304,32,131072
3621006,32,131072
3520820,32,131072
3482666,32,131072
3841652,32,131072
3584986,32,131072
3590060,32,131072
3501658,32,131072
3659578,32,131072
3588334,32,131072
3495596,32,131072
3563396,32,131072
3549870,32,131072
3553222,32,131072
3458542,32,131072
3578314,32,131072
3628076,32,131072
3582774,32,131072
3593104,32,131072
3419912,32,131072
3575446,32,131072
3491348,32,131072
3552298,32,131072
3597780,32,131072
3539502,32,131072
3704040,32,131072
3563570,32,131072
3587480,32,131072
3527312,32,131072
3570794,32,131072
3764814,32,131072
3811194,32,131072
3879590,32,131072
3651086,32,131072
3632584,32,131072
3488014,32,131072
3590898,32,131072
3593632,32,131072
3555836,32,131072
3480512,32,131072
3565468,32,131072
3728068,32,131072
3687730,32,131072
3735358,32,131072
3626218,32,131072
3652274,32,131072
3597390,32,131072
3591824,32,131072
3697358,32,131072
3477762,32,131072
3598806,32,131072
3701998,32,131072
3703812,32,131072
3740666,32,131072
3479092,32,131072
3560636,32,131072
3563602,32,131072
3493072,32,131072
3479604,32,131072
3588442,32,131072
3458998,32,131072
3461566,32,131072
3752172,32,131072
3629384,32,131072
3484356,32,131072
3550340,32,131072
3522742,32,131072
3569156,32,131072
3574726,32,131072
3645212,32,131072
3390680,32,131072
3592600,32,131072
3567604,32,131072
3423084,32,131072
3488130,32,131072
3557400,32,131072
3626408,32,131072
3516290,32,131072
3670302,32,131072
3527792,32,131072
3584856,32,131072
3500032,32,131072
3489732,32,131072
3516766,32,131072
3586044,32,131072
3521240,32,131072
3560952,32,131072
3515492,32,131072
3490812,32,131072
3593342,32,131072
3604860,32,131072
3489694,32,131072
3634964,32,131072
3518216,32,131072
3513200,32,131072
3630026,32,131072
3549892,32,131072
3653538,32,131072
3564736,32,131072
3692616,32,131072
3662478,32,131072
3556788,32,131072
3627276,32,131072
3488530,32,131072
3709374,32,131072
3584006,32,131072
3505308,32,131072
3481192,32,131072
3860630,32,131072
3533918,32,131072
3531660,32,131072
3545252,32,131072
3689414,32,131072
3640138,32,131072
3620860,32,131072
3713914,32,131072
3555068,32,131072
3645076,32,131072
3574400,32,131072
3628228,32,131072
3687134,32,131072
3650228,32,131072
3518706,32,131072
3552484,32,131072
3613762,32,131072
3487932,32,131072
3578512,32,131072
3614468,32,131072
3557192,32,131072
3661754,32,131072
3518526,32,131072
3480654,32,131072
3526140,32,131072
3523442,32,131072
3638180,32,131072
3555694,32,131072
3584076,32,131072
3665692,32,131072
3619962,32,131072
3597140,32,131072
3489238,32,131072
3454704,32,131072
3558040,32,131072
3660186,32,131072
3605634,32,131072
3743118,32,131072
3510790,32,131072
3518720,32,131072
3605472,32,131072
3514328,32,131072
3521762,32,131072
3563260,32,131072
3923736,32,131072
3590982,32,131072
3469730,32,131072
3592084,32,131072
3840546,32,131072
3644572,32,131072
3571960,32,131072
3639270,32,131072
3475144,32,131072
3468932,32,131072
3603966,32,131072
3563914,32,131072
3701842,32,131072
3504180,32,131072
3585094,32,131072
3509372,32,131072
3620140,32,131072
3603322,32,131072
3545302,32,131072
3550868,32,131072
3560976,32,131072
3478838,32,131072
3676566,32,131072
3553442,32,131072
3725630,32,131072
3481006,32,131072
3725576,32,131072
3486358,32,131072
3487412,32,131072
3549576,32,131072
3749934,32,131072
3595322,32,131072
3436890,32,131072
3542206,32,131072
3509046,32,131072
3562196,32,131072
3582784,32,131072
3474926,32,131072
3718764,32,131072
3535390,32,131072
3580920,32,131072
3648000,32,131072
3700474,32,131072
3476702,32,131072
3538668,32,131072
3545900,32,131072
3603108,32,131072
3709078,32,131072
3537598,32,131072
3572828,32,131072
3416284,32,131072
3474526,32,131072
3450038,32,131072
3506568,32,131072
3549544,32,131072
3544342,32,131072
3527916,32,131072
3408132,32,131072
3534524,32,131072
3709966,32,131072
3505244,32,131072
3446670,32,131072
3541088,32,131072
3477216,32,131072
3521494,32,131072
3508524,32,131072
3497234,32,131072
3506768,32,131072
3643514,32,131072
3552634,32,131072
3533584,32,131072
3537224,32,131072
3598400,32,131072
3586340,32,131072
3482772,32,131072
3571318,32,131072
3573788,32,131072
3602578,32,131072
3522210,32,131072
3702036,32,131072
3599980,32,131072
3512878,32,131072
3430188,32,131072
3401426,32,131072
3429966,32,131072
3490442,32,131072
3537344,32,131072
3644432,32,131072
3678208,32,131072
3463084,32,131072
3628812,32,131072
3565596,32,131072
3533254,32,131072
3674752,32,131072
3623426,32,131072
3470104,32,131072
3665552,32,131072
3684956,32,131072
3610554,32,131072
3403848,32,131072
3667664,32,131072
3794774,32,131072
3507630,32,131072
3565620,32,131072
3539312,32,131072
3565278,32,131072
3577630,32,131072
3474296,32,131072
3611016,32,131072
3641128,32,131072
3532462,32,131072
3540526,32,131072
3468098,32,131072
3672950,32,131072
3534432,32,131072
3538044,32,131072
3545916,32,131072
3695962,32,131072
3542452,32,131072
3484210,32,131072
3613686,32,131072
3483668,32,131072
3652020,32,131072
3538638,32,131072
3622064,32,131072
3551240,32,131072
3404866,32,131072
3543484,32,131072
3440304,32,131072
3515822,32,131072
3500754,32,131072
3705082,32,131072
3593386,32,131072
3476978,32,131072
3500790,32,131072
3685022,32,131072
3604140,32,131072
3481698,32,131072
3696210,32,131072
3453544,32,131072
3583456,32,131072
3448458,32,131072
3544068,32,131072
3528184,32,131072
3622812,32,131072
3640572,32,131072
3402874,32,131072
3499214,32,131072
3600164,32,131072
3568508,32,131072
3728442,32,131072
3470490,32,131072
3502620,32,131072
3482088,32,131072
3468950,32,131072
3639680,32,131072
3635238,32,131072
3598880,32,131072
3645256,32,131072
3610450,32,131072
3537270,32,131072
3463606,32,131072
3567290,32,131072
3533930,32,131072
3529028,32,131072
3466638,32,131072
3580670,32,131072
3713470,32,131072
3466038,32,131072
3438290,32,131072
3535598,32,131072
3694634,32,131072
3551976,32,131072
3462374,32,131072
3541762,32,131072
3492458,32,131072
3441670,32,131072
3536402,32,131072
3626210,32,131072
3620326,32,131072
3684928,32,131072
3562308,32,131072
3601710,32,131072
3618188,32,131072
3666326,32,131072
3578710,32,131072
3609090,32,131072
3431218,32,131072
3665498,32,131072
3399170,32,131072
3651656,32,131072
3704306,32,131072
3554132,32,131072
3547088,32,131072
3470668,32,131072
3637464,32,131072
3509996,32,131072
3477174,32,131072
3539400,32,131072
3648610,32,131072
3618962,32,131072
3565288,32,131072
3612922,32,131072
3583344,32,131072
3477004,32,131072
3472646,32,131072
3680956,32,131072
3640476,32,131072
3521426,32,131072
3661326,32,131072
3568044,32,131072
3438116,32,131072
3538690,32,131072
3688380,32,131072
3540342,32,131072
3632336,32,131072
3601286,32,131072
3635802,32,131072
3465174,32,131072
3489424,32,131072
3643552,32,131072
3616240,32,131072
3710982,32,131072
3512560,32,131072
3640650,32,131072
3560960,32,131072
3681732,32,131072
3630936,32,131072
3568280,32,131072
3519738,32,131072
3584656,32,131072
3567958,32,131072
3489342,32,131072
3638700,32,131072
3616832,32,131072
3544476,32,131072
3727810,32,131072
3570738,32,131072
3682166,32,131072
3547984,32,131072
3751710,32,131072
3412320,32,131072
3616326,32,131072
3558344,32,131072
3442722,32,131072
3509230,32,131072
3542154,32,131072
3561522,32,131072
3532014,32,131072
3552896,32,131072
3667348,32,131072
3487234,32,131072
3546382,32,131072
3557012,32,131072
3583700,32,131072
3413196,32,131072
3495656,32,131072
3654504,32,131072
3549780,32,131072
3555940,32,131072
3474690,32,131072
3614526,32,131072
3567976,32,131072
3555376,32,131072
3569692,32,131072
3560476,32,131072
3644032,32,131072
3449784,32,131072
3480564,32,131072
3463222,32,131072
3402556,32,131072
3562294,32,131072
3611390,32,131072
3654632,32,131072
3502414,32,131072
3638244,32,131072
3547976,32,131072
3533114,32,131072
3500466,32,131072
3466778,32,131072
3558862,32,131072
3542130,32,131072
3527042,32,131072
3581376,32,131072
3476512,32,131072
3432320,32,131072
3597524,32,131072
3640186,32,131072
3468010,32,131072
3466992,32,131072
3671420,32,131072
3469342,32,131072
3576172,32,131072
3470650,32,131072
3594942,32,131072
3470698,32,131072
3518690,32,131072
3513936,32,131072
3528256,32,131072
3418592,32,131072
3567982,32,131072
3498038,32,131072
3532970,32,131072
3467734,32,131072
3575018,32,131072
3571168,32,131072
3601408,32,131072
3480982,32,131072
3469886,32,131072
3495924,32,131072
3565140,32,131072
3665278,32,131072
3551562,32,131072
3570314,32,131072
3770394,32,131072
3401078,32,131072
3574700,32,131072
3465270,32,131072
3497856,32,131072
3472802,32,131072
3590992,32,131072
3593144,32,131072
3936316,32,131072
3764076,32,131072
3652044,32,131072
3654036,32,131072
3629590,32,131072
3506216,32,131072
3696560,32,131072
3744148,32,131072
3417892,32,131072
3887600,32,131072
3681730,32,131072
3537848,32,131072
3519098,32,131072
3627214,32,131072
3677022,32,131072
3500818,32,131072
3686088,32,131072
3531288,32,131072
3708556,32,131072
3825740,32,131072
3591892,32,131072
3465184,32,131072
3529346,32,131072
3726176,32,131072
3466442,32,131072
3454184,32,131072
3529312,32,131072
3538930,32,131072
4054390,32,131072
3527998,32,131072
3613666,32,131072
3569824,32,131072
3680350,32,131072
3725654,32,131072
3487668,32,131072
3520006,32,131072
3476284,32,131072
3590626,32,131072
3600756,32,131072
3577410,32,131072
3644972,32,131072
3502568,32,131072
3647276,32,131072
3608458,32,131072
3494056,32,131072
3424792,32,131072
3661470,32,131072
3748180,32,131072
3496126,32,131072
3680888,32,131072
3490244,32,131072
3736674,32,131072
3584984,32,131072
3688108,32,131072
3626264,32,131072
3776900,32,131072
3602296,32,131072
3554674,32,131072
3794354,32,131072
3660778,32,131072
3586948,32,131072
3491002,32,131072
3472524,32,131072
3493300,32,131072
3539750,32,131072
3830234,32,131072
3602718,32,131072
3734646,32,131072
3382062,32,131072
