TIME SBOX,OWRITE SBOX,PAYLOAD B
677563210,1048576,1048576
673155432,1048576,1048576
669404018,1048576,1048576
664279940,1048576,1048576
669097564,1048576,1048576
669300746,1048576,1048576
664526940,1048576,1048576
671167754,1048576,1048576
667766332,1048576,1048576
669033806,1048576,1048576
665448996,1048576,1048576
680556662,1048576,1048576
676102654,1048576,1048576
666600182,1048576,1048576
666669880,1048576,1048576
654701872,1048576,1048576
653939430,1048576,1048576
653601234,1048576,1048576
659630966,1048576,1048576
651633966,1048576,1048576
652866320,1048576,1048576
658221422,1048576,1048576
673735740,1048576,1048576
674586042,1048576,1048576
673886932,1048576,1048576
669472344,1048576,1048576
670286980,1048576,1048576
671020198,1048576,1048576
668765350,1048576,1048576
672449142,1048576,1048576
678685260,1048576,1048576
678624572,1048576,1048576
665634478,1048576,1048576
660714436,1048576,1048576
669754584,1048576,1048576
674192342,1048576,1048576
666818966,1048576,1048576
671433646,1048576,1048576
674836804,1048576,1048576
668191574,1048576,1048576
672119368,1048576,1048576
674439744,1048576,1048576
670697840,1048576,1048576
670288180,1048576,1048576
672376588,1048576,1048576
674673544,1048576,1048576
665760662,1048576,1048576
667124082,1048576,1048576
673620024,1048576,1048576
667708852,1048576,1048576
672722664,1048576,1048576
668629632,1048576,1048576
672124226,1048576,1048576
667936492,1048576,1048576
672195366,1048576,1048576
668612002,1048576,1048576
675460302,1048576,1048576
669803872,1048576,1048576
669765202,1048576,1048576
676162064,1048576,1048576
668446044,1048576,1048576
667017924,1048576,1048576
676875934,1048576,1048576
670509964,1048576,1048576
673260304,1048576,1048576
669160766,1048576,1048576
658927408,1048576,1048576
651929930,1048576,1048576
665034210,1048576,1048576
668807500,1048576,1048576
679378296,1048576,1048576
667819668,1048576,1048576
674665930,1048576,1048576
676350188,1048576,1048576
674509730,1048576,1048576
669193366,1048576,1048576
671306374,1048576,1048576
670611482,1048576,1048576
668356298,1048576,1048576
667221974,1048576,1048576
672396910,1048576,1048576
668616506,1048576,1048576
663574272,1048576,1048576
675113978,1048576,1048576
668371268,1048576,1048576
670722502,1048576,1048576
671681990,1048576,1048576
675243080,1048576,1048576
672582538,1048576,1048576
668626396,1048576,1048576
666488754,1048576,1048576
669422922,1048576,1048576
669119920,1048576,1048576
671519114,1048576,1048576
670175850,1048576,1048576
670955342,1048576,1048576
669491688,1048576,1048576
670741694,1048576,1048576
663213738,1048576,1048576
674280006,1048576,1048576
665506004,1048576,1048576
667130062,1048576,1048576
665515920,1048576,1048576
670835136,1048576,1048576
673838750,1048576,1048576
671243810,1048576,1048576
670452872,1048576,1048576
674285140,1048576,1048576
663629050,1048576,1048576
666446796,1048576,1048576
666633542,1048576,1048576
673880418,1048576,1048576
666290006,1048576,1048576
667343052,1048576,1048576
665801932,1048576,1048576
665275254,1048576,1048576
653863666,1048576,1048576
651819146,1048576,1048576
654109846,1048576,1048576
653127024,1048576,1048576
654127704,1048576,1048576
652954530,1048576,1048576
655095032,1048576,1048576
670787404,1048576,1048576
675175130,1048576,1048576
657120246,1048576,1048576
657475914,1048576,1048576
672124074,1048576,1048576
666216886,1048576,1048576
667079130,1048576,1048576
664832988,1048576,1048576
673753074,1048576,1048576
667144302,1048576,1048576
667150106,1048576,1048576
667625000,1048576,1048576
671378248,1048576,1048576
666613056,1048576,1048576
655692834,1048576,1048576
656874884,1048576,1048576
659372324,1048576,1048576
658764038,1048576,1048576
667368932,1048576,1048576
667126458,1048576,1048576
664112898,1048576,1048576
671074436,1048576,1048576
672848556,1048576,1048576
665608918,1048576,1048576
668963516,1048576,1048576
667986846,1048576,1048576
672193934,1048576,1048576
666973000,1048576,1048576
673797398,1048576,1048576
674564092,1048576,1048576
669783884,1048576,1048576
669867426,1048576,1048576
673051098,1048576,1048576
667812922,1048576,1048576
669553562,1048576,1048576
677172054,1048576,1048576
671756836,1048576,1048576
672109704,1048576,1048576
667807968,1048576,1048576
671725510,1048576,1048576
670029174,1048576,1048576
665763350,1048576,1048576
659929080,1048576,1048576
651810622,1048576,1048576
655797462,1048576,1048576
653080600,1048576,1048576
653933346,1048576,1048576
652094450,1048576,1048576
651683486,1048576,1048576
653451208,1048576,1048576
653153452,1048576,1048576
653254650,1048576,1048576
651692122,1048576,1048576
654716630,1048576,1048576
652705856,1048576,1048576
653709166,1048576,1048576
653202716,1048576,1048576
657901198,1048576,1048576
670454590,1048576,1048576
666322428,1048576,1048576
665349388,1048576,1048576
671012216,1048576,1048576
673005608,1048576,1048576
673229108,1048576,1048576
657453250,1048576,1048576
673404118,1048576,1048576
671044360,1048576,1048576
669625068,1048576,1048576
675350822,1048576,1048576
669124148,1048576,1048576
668453252,1048576,1048576
670157400,1048576,1048576
665506306,1048576,1048576
670285198,1048576,1048576
670007204,1048576,1048576
668942486,1048576,1048576
674503108,1048576,1048576
671107890,1048576,1048576
664393904,1048576,1048576
670591926,1048576,1048576
667739316,1048576,1048576
670764070,1048576,1048576
672554238,1048576,1048576
666648014,1048576,1048576
669729516,1048576,1048576
664960012,1048576,1048576
664020228,1048576,1048576
664934346,1048576,1048576
663586586,1048576,1048576
679988716,1048576,1048576
675187796,1048576,1048576
674299000,1048576,1048576
667234132,1048576,1048576
680438860,1048576,1048576
672904972,1048576,1048576
671331062,1048576,1048576
668111394,1048576,1048576
664759754,1048576,1048576
671708048,1048576,1048576
666515942,1048576,1048576
666169624,1048576,1048576
667331180,1048576,1048576
670820056,1048576,1048576
