TIME,OWRITE,PAYLOAD
857994,1,64
593680,1,64
453550,1,64
495206,1,64
440048,1,64
440812,1,64
438646,1,64
440290,1,64
440574,1,64
438746,1,64
441830,1,64
438038,1,64
442132,1,64
438766,1,64
483348,1,64
437064,1,64
440008,1,64
435582,1,64
438892,1,64
438538,1,64
435050,1,64
502626,1,64
438028,1,64
439890,1,64
500150,1,64
504264,1,64
469508,1,64
442422,1,64
440602,1,64
444012,1,64
445492,1,64
443954,1,64
442628,1,64
475636,1,64
440084,1,64
449558,1,64
439950,1,64
443568,1,64
441054,1,64
442446,1,64
475396,1,64
506532,1,64
440054,1,64
439990,1,64
442546,1,64
442546,1,64
508176,1,64
439436,1,64
439016,1,64
440498,1,64
439862,1,64
445744,1,64
440240,1,64
439858,1,64
475988,1,64
442438,1,64
503012,1,64
479006,1,64
440396,1,64
455588,1,64
438254,1,64
445402,1,64
441532,1,64
440750,1,64
440504,1,64
443050,1,64
445880,1,64
510796,1,64
473500,1,64
441630,1,64
505738,1,64
440854,1,64
441498,1,64
456684,1,64
444268,1,64
477354,1,64
439958,1,64
465146,1,64
443356,1,64
440234,1,64
438632,1,64
441166,1,64
475506,1,64
444432,1,64
443738,1,64
440600,1,64
443532,1,64
531256,1,64
444500,1,64
439506,1,64
444422,1,64
440704,1,64
440458,1,64
442238,1,64
477630,1,64
448118,1,64
440278,1,64
444798,1,64
714912,1,64
440488,1,64
438516,1,64
474194,1,64
440146,1,64
444850,1,64
506558,1,64
474096,1,64
440266,1,64
506304,1,64
440798,1,64
444406,1,64
441332,1,64
446438,1,64
440316,1,64
442094,1,64
443900,1,64
440498,1,64
441354,1,64
441038,1,64
508028,1,64
465042,1,64
441484,1,64
472846,1,64
506346,1,64
473062,1,64
473576,1,64
476392,1,64
475584,1,64
450744,1,64
446604,1,64
464318,1,64
470772,1,64
469858,1,64
470126,1,64
443816,1,64
446324,1,64
448608,1,64
443258,1,64
442168,1,64
443374,1,64
440860,1,64
465626,1,64
440292,1,64
439376,1,64
481218,1,64
441280,1,64
507270,1,64
475420,1,64
445572,1,64
438932,1,64
438670,1,64
441256,1,64
452076,1,64
439420,1,64
440800,1,64
438560,1,64
440404,1,64
439848,1,64
441748,1,64
438794,1,64
444702,1,64
477496,1,64
494734,1,64
506508,1,64
442082,1,64
440430,1,64
442048,1,64
441452,1,64
446472,1,64
508308,1,64
441228,1,64
442574,1,64
438052,1,64
444308,1,64
475828,1,64
441522,1,64
480876,1,64
440926,1,64
442162,1,64
442158,1,64
440416,1,64
510452,1,64
439856,1,64
452568,1,64
449038,1,64
442204,1,64
442884,1,64
443410,1,64
440392,1,64
440302,1,64
442262,1,64
441762,1,64
448992,1,64
443026,1,64
483818,1,64
442344,1,64
442748,1,64
442362,1,64
453874,1,64
442530,1,64
447286,1,64
444314,1,64
438358,1,64
440132,1,64
453550,1,64
441548,1,64
440064,1,64
441246,1,64
446266,1,64
439940,1,64
506958,1,64
441606,1,64
440230,1,64
475000,1,64
437478,1,64
448556,1,64
442588,1,64
440162,1,64
505884,1,64
439300,1,64
440954,1,64
440898,1,64
440628,1,64
442124,1,64
440906,1,64
441780,1,64
463504,1,64
475342,1,64
439442,1,64
439656,1,64
441832,1,64
443224,1,64
474754,1,64
442240,1,64
438560,1,64
441914,1,64
440884,1,64
509020,1,64
440068,1,64
438110,1,64
442098,1,64
442350,1,64
440676,1,64
442052,1,64
444428,1,64
441280,1,64
474712,1,64
446010,1,64
444884,1,64
442964,1,64
440654,1,64
441124,1,64
438924,1,64
473034,1,64
443172,1,64
438650,1,64
442340,1,64
442008,1,64
509514,1,64
491418,1,64
475908,1,64
471148,1,64
486472,1,64
439312,1,64
475064,1,64
441720,1,64
443866,1,64
449682,1,64
438848,1,64
439662,1,64
444042,1,64
439252,1,64
442516,1,64
473540,1,64
441546,1,64
474112,1,64
508920,1,64
442434,1,64
451926,1,64
439990,1,64
439606,1,64
441464,1,64
443602,1,64
439712,1,64
444604,1,64
443152,1,64
442736,1,64
441824,1,64
442096,1,64
445994,1,64
442220,1,64
444138,1,64
442350,1,64
443000,1,64
443028,1,64
542920,1,64
445402,1,64
439958,1,64
441534,1,64
787416,1,64
440944,1,64
441572,1,64
442678,1,64
473054,1,64
474674,1,64
442572,1,64
439136,1,64
440282,1,64
440498,1,64
450140,1,64
473412,1,64
440818,1,64
440546,1,64
443522,1,64
441690,1,64
440086,1,64
441244,1,64
509348,1,64
476238,1,64
436850,1,64
765754,1,64
441124,1,64
442810,1,64
442338,1,64
474310,1,64
439930,1,64
473796,1,64
474340,1,64
440416,1,64
441276,1,64
484218,1,64
439932,1,64
439906,1,64
439582,1,64
463180,1,64
441722,1,64
440962,1,64
476600,1,64
442866,1,64
473018,1,64
440068,1,64
446372,1,64
443454,1,64
441682,1,64
439318,1,64
439928,1,64
440852,1,64
440568,1,64
509818,1,64
440680,1,64
442804,1,64
478922,1,64
441610,1,64
442100,1,64
441178,1,64
439600,1,64
442546,1,64
441908,1,64
443850,1,64
441776,1,64
475046,1,64
441984,1,64
441900,1,64
441114,1,64
443276,1,64
442776,1,64
446122,1,64
440246,1,64
474170,1,64
441146,1,64
441068,1,64
442154,1,64
518396,1,64
438868,1,64
444060,1,64
444046,1,64
508418,1,64
440490,1,64
474284,1,64
481006,1,64
478038,1,64
442776,1,64
442542,1,64
478422,1,64
441310,1,64
441616,1,64
476108,1,64
440596,1,64
439526,1,64
515022,1,64
476744,1,64
464834,1,64
445068,1,64
503558,1,64
481298,1,64
442642,1,64
475096,1,64
476206,1,64
473608,1,64
508308,1,64
441494,1,64
440034,1,64
443900,1,64
459762,1,64
442118,1,64
442578,1,64
444498,1,64
508946,1,64
444950,1,64
440954,1,64
441408,1,64
442696,1,64
547828,1,64
439892,1,64
462190,1,64
439596,1,64
443374,1,64
442716,1,64
441484,1,64
441058,1,64
509718,1,64
443630,1,64
472902,1,64
440870,1,64
445280,1,64
440008,1,64
440966,1,64
440046,1,64
474076,1,64
438738,1,64
443380,1,64
442334,1,64
444716,1,64
437844,1,64
440100,1,64
533394,1,64
441122,1,64
440272,1,64
439974,1,64
439952,1,64
443528,1,64
442686,1,64
440942,1,64
440258,1,64
442824,1,64
440684,1,64
440148,1,64
476850,1,64
445040,1,64
440622,1,64
442206,1,64
440114,1,64
440418,1,64
442144,1,64
442360,1,64
444716,1,64
486238,1,64
474812,1,64
443052,1,64
442988,1,64
441702,1,64
475510,1,64
443002,1,64
441692,1,64
479482,1,64
439480,1,64
455764,1,64
738604,1,64
440718,1,64
439952,1,64
465502,1,64
439548,1,64
444066,1,64
444730,1,64
442374,1,64
473550,1,64
441698,1,64
494366,1,64
627076,1,64
435590,1,64
432744,1,64
477664,1,64
441576,1,64
440604,1,64
441774,1,64
475248,1,64
442640,1,64
506128,1,64
441068,1,64
441742,1,64
442150,1,64
510064,1,64
444820,1,64
444664,1,64
475776,1,64
475936,1,64
513502,1,64
440968,1,64
562700,1,64
442524,1,64
440402,1,64
442618,1,64
440076,1,64
474768,1,64
441192,1,64
478294,1,64
439030,1,64
441926,1,64
441648,1,64
476754,1,64
443708,1,64
508018,1,64
441628,1,64
439732,1,64
440160,1,64
441726,1,64
444434,1,64
441474,1,64
475638,1,64
509130,1,64
478818,1,64
506222,1,64
474404,1,64
478590,1,64
496678,1,64
477520,1,64
444332,1,64
444044,1,64
442260,1,64
477624,1,64
474484,1,64
444408,1,64
440024,1,64
443768,1,64
443866,1,64
473374,1,64
440152,1,64
478448,1,64
443992,1,64
443832,1,64
476074,1,64
442634,1,64
444986,1,64
474666,1,64
440036,1,64
440278,1,64
441166,1,64
441176,1,64
441210,1,64
474206,1,64
443942,1,64
440866,1,64
439170,1,64
443960,1,64
477362,1,64
442990,1,64
438984,1,64
441614,1,64
441708,1,64
443218,1,64
474630,1,64
441882,1,64
443266,1,64
441902,1,64
443410,1,64
445112,1,64
441460,1,64
443078,1,64
441494,1,64
439834,1,64
443018,1,64
444426,1,64
441112,1,64
440464,1,64
439402,1,64
440264,1,64
442970,1,64
442460,1,64
441870,1,64
440996,1,64
443322,1,64
441890,1,64
475426,1,64
442588,1,64
452686,1,64
438294,1,64
439018,1,64
473050,1,64
438598,1,64
476956,1,64
439762,1,64
439292,1,64
742146,1,64
442738,1,64
441936,1,64
441456,1,64
506346,1,64
439020,1,64
440654,1,64
440206,1,64
441804,1,64
440148,1,64
477104,1,64
442710,1,64
441148,1,64
442044,1,64
442968,1,64
440600,1,64
509108,1,64
443806,1,64
440568,1,64
440748,1,64
439692,1,64
460786,1,64
441690,1,64
471354,1,64
472854,1,64
507412,1,64
442130,1,64
440462,1,64
443062,1,64
440292,1,64
507468,1,64
439738,1,64
442138,1,64
439974,1,64
440974,1,64
507098,1,64
439868,1,64
440196,1,64
439950,1,64
442408,1,64
476922,1,64
440416,1,64
499134,1,64
446190,1,64
473936,1,64
438670,1,64
486630,1,64
473666,1,64
445664,1,64
441094,1,64
450008,1,64
438806,1,64
440048,1,64
452162,1,64
508220,1,64
440206,1,64
440770,1,64
473816,1,64
440978,1,64
440112,1,64
478440,1,64
470906,1,64
448090,1,64
524708,1,64
442474,1,64
440374,1,64
442096,1,64
443006,1,64
440328,1,64
440656,1,64
473218,1,64
440822,1,64
475934,1,64
439202,1,64
445424,1,64
445234,1,64
438540,1,64
475372,1,64
473800,1,64
442084,1,64
441540,1,64
474392,1,64
441158,1,64
444634,1,64
465018,1,64
437746,1,64
507176,1,64
440644,1,64
438016,1,64
438148,1,64
438096,1,64
444778,1,64
472104,1,64
439730,1,64
438966,1,64
772094,1,64
440668,1,64
438910,1,64
473844,1,64
441906,1,64
439270,1,64
444180,1,64
450380,1,64
506302,1,64
441438,1,64
488128,1,64
441888,1,64
448400,1,64
441586,1,64
440546,1,64
440684,1,64
440552,1,64
440324,1,64
440450,1,64
440256,1,64
443242,1,64
448664,1,64
439528,1,64
472492,1,64
439250,1,64
440748,1,64
442086,1,64
438946,1,64
444260,1,64
441520,1,64
474762,1,64
528434,1,64
441470,1,64
439366,1,64
443754,1,64
441792,1,64
443060,1,64
441474,1,64
441824,1,64
441012,1,64
438974,1,64
438660,1,64
445900,1,64
472986,1,64
445162,1,64
442100,1,64
438966,1,64
440028,1,64
443378,1,64
444378,1,64
472820,1,64
439250,1,64
446682,1,64
509830,1,64
438144,1,64
435762,1,64
438566,1,64
439576,1,64
444148,1,64
439502,1,64
442586,1,64
442332,1,64
474628,1,64
717462,1,64
439968,1,64
437402,1,64
436848,1,64
439404,1,64
471644,1,64
438696,1,64
440370,1,64
506500,1,64
444538,1,64
439342,1,64
441668,1,64
441732,1,64
442998,1,64
438574,1,64
441272,1,64
440072,1,64
439642,1,64
506912,1,64
438122,1,64
440206,1,64
490128,1,64
472214,1,64
440280,1,64
442458,1,64
440362,1,64
442066,1,64
440514,1,64
441094,1,64
439878,1,64
440580,1,64
437976,1,64
445380,1,64
442430,1,64
477834,1,64
506686,1,64
480406,1,64
483364,1,64
456200,1,64
477726,1,64
442694,1,64
509914,1,64
606540,1,64
443084,1,64
441914,1,64
443754,1,64
439108,1,64
440662,1,64
440318,1,64
443732,1,64
444408,1,64
478594,1,64
