TIME,OWRITE,PAYLOAD
1017404,1,4096
917376,1,4096
906560,1,4096
908024,1,4096
897014,1,4096
895054,1,4096
895750,1,4096
930154,1,4096
1040596,1,4096
982392,1,4096
943844,1,4096
954694,1,4096
984294,1,4096
978586,1,4096
895106,1,4096
896528,1,4096
1071516,1,4096
895784,1,4096
899904,1,4096
901390,1,4096
968566,1,4096
967356,1,4096
902384,1,4096
1032180,1,4096
897562,1,4096
900248,1,4096
901396,1,4096
897272,1,4096
895248,1,4096
899780,1,4096
992168,1,4096
962320,1,4096
895066,1,4096
915330,1,4096
903466,1,4096
902540,1,4096
901908,1,4096
902976,1,4096
971262,1,4096
895726,1,4096
898142,1,4096
894914,1,4096
902332,1,4096
960266,1,4096
914472,1,4096
938830,1,4096
901946,1,4096
899382,1,4096
899546,1,4096
894802,1,4096
903312,1,4096
1087258,1,4096
1170912,1,4096
1186638,1,4096
1113054,1,4096
1187876,1,4096
1179030,1,4096
1195252,1,4096
1080832,1,4096
1173710,1,4096
1085774,1,4096
1157086,1,4096
1211582,1,4096
1220692,1,4096
1147892,1,4096
1072738,1,4096
1218752,1,4096
1104836,1,4096
1136166,1,4096
1186656,1,4096
926056,1,4096
1018484,1,4096
914354,1,4096
1163900,1,4096
1047024,1,4096
1169314,1,4096
1133246,1,4096
1096826,1,4096
1189294,1,4096
1195684,1,4096
1154400,1,4096
1158840,1,4096
1187374,1,4096
1123992,1,4096
1131054,1,4096
1172336,1,4096
1271644,1,4096
1241188,1,4096
1230894,1,4096
1262812,1,4096
1189910,1,4096
1082246,1,4096
1129054,1,4096
1163982,1,4096
1048846,1,4096
1163894,1,4096
1147674,1,4096
1064664,1,4096
1232082,1,4096
1099944,1,4096
1120138,1,4096
1150860,1,4096
1103534,1,4096
1093560,1,4096
1168566,1,4096
1118554,1,4096
1152100,1,4096
1146898,1,4096
1087212,1,4096
1124158,1,4096
1216382,1,4096
1151196,1,4096
1191896,1,4096
1158242,1,4096
1210632,1,4096
1098670,1,4096
1183536,1,4096
1239416,1,4096
1158788,1,4096
1185108,1,4096
1103430,1,4096
972904,1,4096
1222290,1,4096
1179222,1,4096
1135594,1,4096
1127906,1,4096
1217500,1,4096
1031440,1,4096
951340,1,4096
939050,1,4096
1027520,1,4096
913194,1,4096
933482,1,4096
934710,1,4096
927188,1,4096
937574,1,4096
940268,1,4096
931086,1,4096
932196,1,4096
927912,1,4096
937104,1,4096
961650,1,4096
930226,1,4096
935158,1,4096
947130,1,4096
949032,1,4096
946838,1,4096
947196,1,4096
1196786,1,4096
945568,1,4096
951554,1,4096
945666,1,4096
940142,1,4096
945136,1,4096
970442,1,4096
946738,1,4096
944418,1,4096
947618,1,4096
944062,1,4096
936496,1,4096
950500,1,4096
1133760,1,4096
981726,1,4096
978260,1,4096
978056,1,4096
981584,1,4096
949166,1,4096
947124,1,4096
959872,1,4096
946876,1,4096
944994,1,4096
945952,1,4096
942988,1,4096
947520,1,4096
1241198,1,4096
953168,1,4096
933912,1,4096
937938,1,4096
948134,1,4096
951318,1,4096
947502,1,4096
953080,1,4096
951372,1,4096
956136,1,4096
945650,1,4096
947224,1,4096
941174,1,4096
1004806,1,4096
949162,1,4096
939328,1,4096
939164,1,4096
943672,1,4096
945470,1,4096
944780,1,4096
1126640,1,4096
946390,1,4096
943518,1,4096
949870,1,4096
951472,1,4096
940772,1,4096
950718,1,4096
948934,1,4096
940376,1,4096
939104,1,4096
970388,1,4096
945628,1,4096
938920,1,4096
993118,1,4096
948386,1,4096
950524,1,4096
947884,1,4096
945012,1,4096
946616,1,4096
952682,1,4096
1125996,1,4096
940996,1,4096
942108,1,4096
947054,1,4096
946130,1,4096
937388,1,4096
969246,1,4096
945518,1,4096
950948,1,4096
942442,1,4096
940184,1,4096
942248,1,4096
947596,1,4096
987984,1,4096
940482,1,4096
957474,1,4096
945180,1,4096
946770,1,4096
942294,1,4096
936272,1,4096
947742,1,4096
960432,1,4096
950834,1,4096
939084,1,4096
941004,1,4096
949040,1,4096
948984,1,4096
944852,1,4096
944504,1,4096
948248,1,4096
969288,1,4096
975464,1,4096
5489862,1,4096
968046,1,4096
950614,1,4096
950504,1,4096
1177986,1,4096
958744,1,4096
947372,1,4096
936940,1,4096
941166,1,4096
945724,1,4096
946142,1,4096
976388,1,4096
946046,1,4096
948568,1,4096
949238,1,4096
946632,1,4096
934674,1,4096
934170,1,4096
941610,1,4096
948492,1,4096
938322,1,4096
939090,1,4096
943324,1,4096
945742,1,4096
976600,1,4096
937640,1,4096
930776,1,4096
940536,1,4096
942544,1,4096
931810,1,4096
931172,1,4096
1237128,1,4096
949354,1,4096
931696,1,4096
938978,1,4096
937698,1,4096
944364,1,4096
936808,1,4096
945694,1,4096
948678,1,4096
942092,1,4096
946128,1,4096
928982,1,4096
927360,1,4096
973120,1,4096
956182,1,4096
931342,1,4096
932688,1,4096
1110914,1,4096
