TIME,OWRITE,PAYLOAD
679486,1,16
453060,1,16
445066,1,16
444240,1,16
471278,1,16
440546,1,16
441600,1,16
441000,1,16
438574,1,16
440878,1,16
437006,1,16
503278,1,16
440728,1,16
439134,1,16
443052,1,16
439586,1,16
439878,1,16
443694,1,16
441684,1,16
501180,1,16
443684,1,16
478086,1,16
443498,1,16
439354,1,16
439666,1,16
437522,1,16
518092,1,16
509694,1,16
442936,1,16
447316,1,16
444344,1,16
515632,1,16
446144,1,16
514564,1,16
445678,1,16
444386,1,16
447842,1,16
443780,1,16
447962,1,16
443436,1,16
443412,1,16
443066,1,16
470996,1,16
481804,1,16
513718,1,16
445268,1,16
446844,1,16
477776,1,16
442406,1,16
443592,1,16
443652,1,16
512284,1,16
477690,1,16
445024,1,16
443018,1,16
476180,1,16
441966,1,16
443038,1,16
444014,1,16
443334,1,16
442198,1,16
438976,1,16
441928,1,16
514156,1,16
477312,1,16
443064,1,16
442418,1,16
442176,1,16
446118,1,16
443470,1,16
443126,1,16
445714,1,16
446864,1,16
476810,1,16
478856,1,16
441914,1,16
444424,1,16
446924,1,16
444446,1,16
444826,1,16
441636,1,16
547234,1,16
478256,1,16
487988,1,16
480378,1,16
463272,1,16
458122,1,16
461928,1,16
459022,1,16
447394,1,16
445992,1,16
444788,1,16
445522,1,16
444866,1,16
445572,1,16
448604,1,16
444484,1,16
447858,1,16
444218,1,16
445118,1,16
445372,1,16
444224,1,16
444292,1,16
444272,1,16
444280,1,16
529260,1,16
447904,1,16
443512,1,16
451048,1,16
446450,1,16
447010,1,16
441920,1,16
445660,1,16
444322,1,16
444414,1,16
443038,1,16
485428,1,16
479102,1,16
447240,1,16
448130,1,16
447856,1,16
443728,1,16
508622,1,16
442760,1,16
445104,1,16
446634,1,16
661980,1,16
473612,1,16
446550,1,16
478128,1,16
441252,1,16
442152,1,16
446432,1,16
442792,1,16
509232,1,16
444980,1,16
446092,1,16
444182,1,16
443356,1,16
444512,1,16
448640,1,16
439736,1,16
444130,1,16
442554,1,16
444756,1,16
445878,1,16
509554,1,16
606298,1,16
441774,1,16
439994,1,16
440776,1,16
444098,1,16
439972,1,16
444226,1,16
443342,1,16
444012,1,16
477726,1,16
452374,1,16
495916,1,16
443622,1,16
480306,1,16
442106,1,16
475582,1,16
443448,1,16
474532,1,16
446740,1,16
445356,1,16
476104,1,16
546890,1,16
445398,1,16
447822,1,16
479118,1,16
442626,1,16
442020,1,16
442636,1,16
445214,1,16
442808,1,16
477068,1,16
442336,1,16
446262,1,16
476136,1,16
479064,1,16
513966,1,16
445664,1,16
444602,1,16
444258,1,16
441404,1,16
444668,1,16
442562,1,16
550606,1,16
442114,1,16
476716,1,16
440282,1,16
440496,1,16
510380,1,16
441850,1,16
442448,1,16
442100,1,16
441408,1,16
475078,1,16
446364,1,16
443848,1,16
443422,1,16
475852,1,16
440702,1,16
440720,1,16
440640,1,16
441516,1,16
442324,1,16
442252,1,16
553998,1,16
442004,1,16
464174,1,16
469046,1,16
454170,1,16
449184,1,16
447714,1,16
457066,1,16
449186,1,16
457838,1,16
444294,1,16
443272,1,16
443466,1,16
445818,1,16
442832,1,16
441484,1,16
443832,1,16
442254,1,16
445932,1,16
441176,1,16
444844,1,16
566538,1,16
440320,1,16
440998,1,16
440742,1,16
443482,1,16
440470,1,16
440110,1,16
445618,1,16
442788,1,16
440566,1,16
440700,1,16
509786,1,16
438636,1,16
443016,1,16
443700,1,16
443920,1,16
442788,1,16
476514,1,16
506394,1,16
439810,1,16
441014,1,16
442544,1,16
442368,1,16
507218,1,16
443566,1,16
440588,1,16
441040,1,16
442710,1,16
445490,1,16
439260,1,16
443198,1,16
444318,1,16
464014,1,16
509184,1,16
444784,1,16
442698,1,16
443580,1,16
442580,1,16
443016,1,16
443214,1,16
442762,1,16
510110,1,16
440220,1,16
451744,1,16
508348,1,16
441758,1,16
441254,1,16
442718,1,16
440904,1,16
509622,1,16
441878,1,16
443078,1,16
441072,1,16
440950,1,16
442286,1,16
441746,1,16
440450,1,16
440198,1,16
441766,1,16
475008,1,16
440546,1,16
438626,1,16
442666,1,16
442672,1,16
616628,1,16
441352,1,16
484784,1,16
443438,1,16
440230,1,16
474330,1,16
441204,1,16
445952,1,16
473882,1,16
440482,1,16
439978,1,16
441920,1,16
442522,1,16
441636,1,16
473966,1,16
445360,1,16
441736,1,16
441260,1,16
440482,1,16
475330,1,16
442336,1,16
539536,1,16
439498,1,16
442524,1,16
440276,1,16
437648,1,16
438150,1,16
440930,1,16
440464,1,16
474468,1,16
441950,1,16
440598,1,16
436696,1,16
479162,1,16
476182,1,16
442608,1,16
441946,1,16
439822,1,16
439652,1,16
442522,1,16
475594,1,16
445422,1,16
496754,1,16
