TIME,OWRITE,PAYLOAD
23940096,1,1048576
24590438,1,1048576
23796510,1,1048576
24040584,1,1048576
23874438,1,1048576
26734030,1,1048576
24041830,1,1048576
23885792,1,1048576
24240220,1,1048576
24404322,1,1048576
24165648,1,1048576
23890676,1,1048576
23913032,1,1048576
23639736,1,1048576
23624042,1,1048576
23802776,1,1048576
24606392,1,1048576
24655454,1,1048576
23549328,1,1048576
23846898,1,1048576
23765660,1,1048576
23640144,1,1048576
23922528,1,1048576
24253608,1,1048576
23905236,1,1048576
23859898,1,1048576
24240056,1,1048576
27133664,1,1048576
23946652,1,1048576
23702650,1,1048576
23939080,1,1048576
23930412,1,1048576
23869990,1,1048576
24154488,1,1048576
24281946,1,1048576
24513540,1,1048576
23581794,1,1048576
24091720,1,1048576
23916124,1,1048576
24018206,1,1048576
24547180,1,1048576
23859596,1,1048576
23964966,1,1048576
23813200,1,1048576
24129008,1,1048576
23769720,1,1048576
24589200,1,1048576
24500608,1,1048576
31128340,1,1048576
28363098,1,1048576
33004462,1,1048576
32820608,1,1048576
29979714,1,1048576
31746898,1,1048576
32233152,1,1048576
32718368,1,1048576
29947488,1,1048576
31095368,1,1048576
31905760,1,1048576
29005702,1,1048576
33873864,1,1048576
32624476,1,1048576
31983400,1,1048576
31947728,1,1048576
34166774,1,1048576
30973374,1,1048576
29586840,1,1048576
31767810,1,1048576
28332594,1,1048576
25056866,1,1048576
23891366,1,1048576
24017300,1,1048576
23816524,1,1048576
23750678,1,1048576
24673758,1,1048576
27842626,1,1048576
24846890,1,1048576
24090688,1,1048576
24319110,1,1048576
23752114,1,1048576
28104472,1,1048576
23697240,1,1048576
23908850,1,1048576
24313960,1,1048576
24018128,1,1048576
24474422,1,1048576
24452562,1,1048576
24065080,1,1048576
23751380,1,1048576
24477328,1,1048576
23766670,1,1048576
24189958,1,1048576
27332800,1,1048576
24152778,1,1048576
24037354,1,1048576
24583732,1,1048576
24025278,1,1048576
23989488,1,1048576
23936826,1,1048576
23933654,1,1048576
23930602,1,1048576
24172928,1,1048576
23665996,1,1048576
23657432,1,1048576
23906174,1,1048576
25782714,1,1048576
24144016,1,1048576
24047488,1,1048576
24293360,1,1048576
24001770,1,1048576
24043918,1,1048576
24055460,1,1048576
24979344,1,1048576
24082536,1,1048576
27580756,1,1048576
26474024,1,1048576
24258022,1,1048576
23994902,1,1048576
26270182,1,1048576
27421106,1,1048576
23853200,1,1048576
26033042,1,1048576
24097682,1,1048576
23964636,1,1048576
23786268,1,1048576
23908126,1,1048576
24673716,1,1048576
24281306,1,1048576
23778828,1,1048576
24467966,1,1048576
24237884,1,1048576
24549342,1,1048576
24129504,1,1048576
24377720,1,1048576
24589526,1,1048576
24850890,1,1048576
24572158,1,1048576
24040132,1,1048576
24321416,1,1048576
24289098,1,1048576
24000020,1,1048576
24304228,1,1048576
24158478,1,1048576
24355664,1,1048576
24434738,1,1048576
24694798,1,1048576
24183730,1,1048576
23932318,1,1048576
23960036,1,1048576
24374648,1,1048576
23596228,1,1048576
24000204,1,1048576
23915682,1,1048576
24333008,1,1048576
24101978,1,1048576
24052768,1,1048576
24353658,1,1048576
23908338,1,1048576
24148274,1,1048576
23689772,1,1048576
24522562,1,1048576
23775646,1,1048576
24038552,1,1048576
23593554,1,1048576
27198472,1,1048576
28070402,1,1048576
25370692,1,1048576
24805326,1,1048576
24589222,1,1048576
24550622,1,1048576
24083372,1,1048576
24160756,1,1048576
23852538,1,1048576
27632552,1,1048576
24006838,1,1048576
24602310,1,1048576
24321592,1,1048576
24268678,1,1048576
23986668,1,1048576
24157682,1,1048576
24342570,1,1048576
23777306,1,1048576
23919632,1,1048576
24345528,1,1048576
23663226,1,1048576
23888486,1,1048576
24507288,1,1048576
25322962,1,1048576
23657872,1,1048576
24242974,1,1048576
25552034,1,1048576
23719890,1,1048576
24049450,1,1048576
23964458,1,1048576
24491620,1,1048576
23892486,1,1048576
24370772,1,1048576
24339036,1,1048576
23865426,1,1048576
26378906,1,1048576
