TIME,OWRITE,PAYLOAD
12567976,1,524288
12324948,1,524288
14345072,1,524288
14539316,1,524288
14552114,1,524288
14257046,1,524288
14519136,1,524288
14387344,1,524288
14939622,1,524288
14646204,1,524288
14954714,1,524288
14434768,1,524288
14872412,1,524288
14709578,1,524288
14321292,1,524288
15088286,1,524288
14693952,1,524288
14810774,1,524288
14699588,1,524288
14713710,1,524288
14763596,1,524288
14703044,1,524288
14680098,1,524288
15123956,1,524288
14577186,1,524288
14904256,1,524288
14500102,1,524288
14556208,1,524288
14621576,1,524288
14622806,1,524288
15054552,1,524288
14532876,1,524288
14597694,1,524288
14773964,1,524288
14635782,1,524288
14669380,1,524288
16777916,1,524288
17085146,1,524288
16840998,1,524288
14552834,1,524288
15310730,1,524288
14936110,1,524288
15376148,1,524288
17468008,1,524288
16118496,1,524288
16490140,1,524288
16254440,1,524288
15750836,1,524288
15990680,1,524288
17367920,1,524288
12775042,1,524288
15818220,1,524288
14279948,1,524288
15003688,1,524288
14492522,1,524288
16614784,1,524288
17252572,1,524288
16167142,1,524288
17234610,1,524288
17028406,1,524288
17323824,1,524288
17369650,1,524288
15815312,1,524288
15212024,1,524288
16558470,1,524288
12641120,1,524288
12624502,1,524288
12560650,1,524288
12959688,1,524288
12046846,1,524288
14299830,1,524288
14607808,1,524288
14883564,1,524288
14518990,1,524288
14983312,1,524288
14935198,1,524288
14477946,1,524288
14410512,1,524288
14734134,1,524288
14844606,1,524288
14498234,1,524288
14615306,1,524288
14474828,1,524288
14590006,1,524288
14326446,1,524288
14318876,1,524288
15084196,1,524288
14486366,1,524288
14729378,1,524288
14730276,1,524288
14929910,1,524288
14758110,1,524288
14755516,1,524288
14686398,1,524288
14651872,1,524288
14970076,1,524288
14799716,1,524288
14784862,1,524288
14658264,1,524288
14765342,1,524288
14737906,1,524288
14747238,1,524288
14852568,1,524288
15318196,1,524288
15044350,1,524288
14702270,1,524288
14878334,1,524288
14548674,1,524288
14726720,1,524288
14743772,1,524288
14654520,1,524288
14829448,1,524288
15028578,1,524288
14681000,1,524288
14692852,1,524288
14555036,1,524288
14703960,1,524288
14492250,1,524288
14663722,1,524288
14720780,1,524288
14722424,1,524288
14676402,1,524288
14755872,1,524288
15054764,1,524288
14712598,1,524288
14636782,1,524288
14838736,1,524288
14649306,1,524288
14700408,1,524288
14818984,1,524288
15088136,1,524288
14711128,1,524288
14640052,1,524288
14249244,1,524288
14862216,1,524288
14674940,1,524288
15066686,1,524288
14664708,1,524288
14692742,1,524288
14814750,1,524288
14285764,1,524288
14919382,1,524288
14810810,1,524288
14708146,1,524288
14666548,1,524288
14529754,1,524288
14977526,1,524288
14608870,1,524288
14689356,1,524288
14763492,1,524288
14595970,1,524288
14699832,1,524288
14853226,1,524288
14685570,1,524288
14687708,1,524288
14629472,1,524288
14300752,1,524288
14677760,1,524288
14882108,1,524288
14953940,1,524288
14749996,1,524288
14755848,1,524288
14799052,1,524288
14723580,1,524288
14456988,1,524288
14534992,1,524288
14673952,1,524288
14726220,1,524288
14730194,1,524288
12716764,1,524288
12473110,1,524288
12812004,1,524288
12443772,1,524288
12505856,1,524288
13106728,1,524288
12688736,1,524288
12691164,1,524288
12474950,1,524288
12524588,1,524288
12657590,1,524288
12720414,1,524288
12734444,1,524288
12755704,1,524288
12676158,1,524288
12871832,1,524288
13188452,1,524288
13094548,1,524288
12697270,1,524288
12662702,1,524288
12613702,1,524288
12557270,1,524288
12849504,1,524288
14760676,1,524288
14448992,1,524288
14678826,1,524288
14476006,1,524288
14640664,1,524288
14525294,1,524288
14843982,1,524288
14625786,1,524288
