TIME,OWRITE,PAYLOAD
1234110,1,16384
1483108,1,16384
1409980,1,16384
1577042,1,16384
1687856,1,16384
1649870,1,16384
1872550,1,16384
1741282,1,16384
1846116,1,16384
1756924,1,16384
1632232,1,16384
1937752,1,16384
1751734,1,16384
1688786,1,16384
1992872,1,16384
1747528,1,16384
1687922,1,16384
1757732,1,16384
1749766,1,16384
1888804,1,16384
1756102,1,16384
1592030,1,16384
1781798,1,16384
1660184,1,16384
1963944,1,16384
1908460,1,16384
1791288,1,16384
1792452,1,16384
1776430,1,16384
1788644,1,16384
1733366,1,16384
1915576,1,16384
1611350,1,16384
1836120,1,16384
1945526,1,16384
1720674,1,16384
1863928,1,16384
1780738,1,16384
1605416,1,16384
1854184,1,16384
1907056,1,16384
1871142,1,16384
1603332,1,16384
1738156,1,16384
1684934,1,16384
1613448,1,16384
1667454,1,16384
1611588,1,16384
1716922,1,16384
1699832,1,16384
1827594,1,16384
1839252,1,16384
1752008,1,16384
1777770,1,16384
1780040,1,16384
1782498,1,16384
1779262,1,16384
1649868,1,16384
1790684,1,16384
1610140,1,16384
2001570,1,16384
1916242,1,16384
1890666,1,16384
1905304,1,16384
1712612,1,16384
1912766,1,16384
1849096,1,16384
1928070,1,16384
1783398,1,16384
1607226,1,16384
2014150,1,16384
1611164,1,16384
1885298,1,16384
2100170,1,16384
1794704,1,16384
1609574,1,16384
1902992,1,16384
1697996,1,16384
1795934,1,16384
1915622,1,16384
1718162,1,16384
1794008,1,16384
1819950,1,16384
1712312,1,16384
1929432,1,16384
1978834,1,16384
1912030,1,16384
1885568,1,16384
1849228,1,16384
1636262,1,16384
1881564,1,16384
1752910,1,16384
1773444,1,16384
1675400,1,16384
1427956,1,16384
1423250,1,16384
1659492,1,16384
1817734,1,16384
1698692,1,16384
1801582,1,16384
1411776,1,16384
1596000,1,16384
1332184,1,16384
1633012,1,16384
1647992,1,16384
1491102,1,16384
1783692,1,16384
1395206,1,16384
1699476,1,16384
1404376,1,16384
1393504,1,16384
1769180,1,16384
1409600,1,16384
1426488,1,16384
1652392,1,16384
1754542,1,16384
1794920,1,16384
1403458,1,16384
1476256,1,16384
1431336,1,16384
1492938,1,16384
1688742,1,16384
1417198,1,16384
1358986,1,16384
1264454,1,16384
1462482,1,16384
1734012,1,16384
1962504,1,16384
1490070,1,16384
1873432,1,16384
1761992,1,16384
1468196,1,16384
1657840,1,16384
1659392,1,16384
1912104,1,16384
1719078,1,16384
1649536,1,16384
1787174,1,16384
1658770,1,16384
1874882,1,16384
1754426,1,16384
1756348,1,16384
1841978,1,16384
1766522,1,16384
1635726,1,16384
1764310,1,16384
1790324,1,16384
1879646,1,16384
1880594,1,16384
1479478,1,16384
1872552,1,16384
1761996,1,16384
1568282,1,16384
1761014,1,16384
1950458,1,16384
1594160,1,16384
1622836,1,16384
1826954,1,16384
1747418,1,16384
1452912,1,16384
1852382,1,16384
2004692,1,16384
1871108,1,16384
1921812,1,16384
1628544,1,16384
1703972,1,16384
1844540,1,16384
1750452,1,16384
1882420,1,16384
1669666,1,16384
1895804,1,16384
1763544,1,16384
1746868,1,16384
1765864,1,16384
1708746,1,16384
1686684,1,16384
1582430,1,16384
1741122,1,16384
1693720,1,16384
1578124,1,16384
1751286,1,16384
1889492,1,16384
1755496,1,16384
1674462,1,16384
1758970,1,16384
1767898,1,16384
1758200,1,16384
1735490,1,16384
1686898,1,16384
1873036,1,16384
1954488,1,16384
1886000,1,16384
1773264,1,16384
1750878,1,16384
1692308,1,16384
1577284,1,16384
1822500,1,16384
1766056,1,16384
1500146,1,16384
1918974,1,16384
